game_id,season_year,kickoff_utc,start_time_tbd
401281942,2021,2021-09-04T19:30:00.000Z,0
401281943,2021,2021-09-04T18:00:00.000Z,0
401281944,2021,2021-09-04T23:00:00.000Z,0
401281945,2021,2021-09-04T23:30:00.000Z,0
401281946,2021,2021-09-04T23:30:00.000Z,0
401281947,2021,2021-09-04T16:00:00.000Z,0
401281948,2021,2021-09-05T00:30:00.000Z,0
401281949,2021,2021-09-04T20:00:00.000Z,0
401281950,2021,2021-09-04T20:00:00.000Z,0
401281951,2021,2021-09-04T23:00:00.000Z,0
401281952,2021,2021-09-03T00:00:00.000Z,0
401282049,2021,2021-08-29T01:30:00.000Z,0
401282050,2021,2021-09-01T23:30:00.000Z,0
401282051,2021,2021-09-03T00:05:00.000Z,0
401282052,2021,2021-09-03T23:00:00.000Z,0
401282053,2021,2021-09-05T00:00:00.000Z,0
401282054,2021,2021-09-05T00:00:00.000Z,0
401282055,2021,2021-09-07T00:00:00.000Z,0
401282056,2021,2021-09-11T20:00:00.000Z,0
401282057,2021,2021-09-11T23:00:00.000Z,0
401282058,2021,2021-09-11T16:00:00.000Z,0
401282059,2021,2021-09-11T17:00:00.000Z,0
401282060,2021,2021-09-11T19:30:00.000Z,0
401282061,2021,2021-09-11T23:30:00.000Z,0
401282062,2021,2021-09-12T00:00:00.000Z,0
401282063,2021,2021-09-11T23:30:00.000Z,0
401282064,2021,2021-09-11T23:00:00.000Z,0
401282065,2021,2021-09-11T16:00:00.000Z,0
401282066,2021,2021-09-11T16:00:00.000Z,0
401282067,2021,2021-09-11T19:30:00.000Z,0
401282068,2021,2021-09-12T02:00:00.000Z,0
401282069,2021,2021-09-18T20:00:00.000Z,0
401282070,2021,2021-09-18T23:30:00.000Z,0
401282071,2021,2021-09-18T19:30:00.000Z,0
401282072,2021,2021-09-18T23:00:00.000Z,0
401282073,2021,2021-09-18T16:00:00.000Z,0
401282074,2021,2021-09-18T23:30:00.000Z,0
401282075,2021,2021-09-19T00:00:00.000Z,0
401282076,2021,2021-09-18T20:00:00.000Z,0
401282077,2021,2021-09-18T16:00:00.000Z,0
401282078,2021,2021-09-18T16:00:00.000Z,0
401282079,2021,2021-09-18T16:00:00.000Z,0
401282080,2021,2021-09-19T00:00:00.000Z,0
401282081,2021,2021-09-25T23:30:00.000Z,0
401282082,2021,2021-09-25T19:30:00.000Z,0
401282083,2021,2021-09-25T20:00:00.000Z,0
401282084,2021,2021-09-25T23:00:00.000Z,0
401282085,2021,2021-09-25T16:00:00.000Z,0
401282086,2021,2021-09-25T16:00:00.000Z,0
401282087,2021,2021-09-25T23:00:00.000Z,0
401282088,2021,2021-09-25T16:00:00.000Z,0
401282089,2021,2021-10-02T19:30:00.000Z,0
401282090,2021,2021-10-02T16:00:00.000Z,0
401282091,2021,2021-10-02T22:00:00.000Z,0
401282092,2021,2021-10-03T01:00:00.000Z,0
401282093,2021,2021-10-02T16:00:00.000Z,0
401282094,2021,2021-10-02T19:30:00.000Z,0
401282095,2021,2021-10-02T23:00:00.000Z,0
401282096,2021,2021-10-02T23:30:00.000Z,0
401282097,2021,2021-10-09T19:30:00.000Z,0
401282098,2021,2021-10-09T16:00:00.000Z,0
401282099,2021,2021-10-09T23:30:00.000Z,0
401282100,2021,2021-10-09T16:00:00.000Z,0
401282101,2021,2021-10-09T20:00:00.000Z,0
401282102,2021,2021-10-09T16:00:00.000Z,0
401282103,2021,2021-10-10T00:00:00.000Z,0
401282104,2021,2021-10-16T16:00:00.000Z,0
401282105,2021,2021-10-16T19:30:00.000Z,0
401282106,2021,2021-10-16T16:00:00.000Z,0
401282107,2021,2021-10-16T23:00:00.000Z,0
401282108,2021,2021-10-16T16:00:00.000Z,0
401282109,2021,2021-10-16T20:00:00.000Z,0
401282110,2021,2021-10-16T23:30:00.000Z,0
401282111,2021,2021-10-23T23:00:00.000Z,0
401282112,2021,2021-10-23T16:00:00.000Z,0
401282113,2021,2021-10-23T19:30:00.000Z,0
401282114,2021,2021-10-23T23:30:00.000Z,0
401282115,2021,2021-10-23T20:00:00.000Z,0
401282116,2021,2021-10-30T23:00:00.000Z,0
401282117,2021,2021-10-30T19:30:00.000Z,0
401282118,2021,2021-10-30T23:00:00.000Z,0
401282119,2021,2021-10-30T19:00:00.000Z,0
401282120,2021,2021-11-06T23:00:00.000Z,0
401282121,2021,2021-11-06T20:00:00.000Z,0
401282122,2021,2021-11-06T16:00:00.000Z,0
401282123,2021,2021-11-06T23:00:00.000Z,0
401282124,2021,2021-11-06T16:00:00.000Z,0
401282125,2021,2021-11-06T23:30:00.000Z,0
401282126,2021,2021-11-06T19:30:00.000Z,0
401282127,2021,2021-11-13T17:00:00.000Z,0
401282128,2021,2021-11-13T17:00:00.000Z,0
401282129,2021,2021-11-13T17:00:00.000Z,0
401282130,2021,2021-11-14T00:30:00.000Z,0
401282131,2021,2021-11-14T00:00:00.000Z,0
401282132,2021,2021-11-13T21:00:00.000Z,0
401282133,2021,2021-11-13T20:30:00.000Z,0
401282134,2021,2021-11-14T00:00:00.000Z,0
401282135,2021,2021-11-20T20:30:00.000Z,0
401282136,2021,2021-11-20T17:00:00.000Z,0
401282137,2021,2021-11-20T17:00:00.000Z,0
401282138,2021,2021-11-21T02:00:00.000Z,0
401282139,2021,2021-11-21T00:30:00.000Z,0
401282140,2021,2021-11-20T17:00:00.000Z,0
401282141,2021,2021-11-20T21:00:00.000Z,0
401282142,2021,2021-11-21T00:00:00.000Z,0
401282143,2021,2021-11-21T00:30:00.000Z,0
401282144,2021,2021-11-20T17:00:00.000Z,0
401282145,2021,2021-11-26T20:30:00.000Z,0
401282146,2021,2021-11-27T20:30:00.000Z,0
401282147,2021,2021-11-27T17:00:00.000Z,0
401282148,2021,2021-11-27T17:00:00.000Z,0
401282149,2021,2021-11-28T00:30:00.000Z,0
401282150,2021,2021-11-28T00:00:00.000Z,0
401282151,2021,2021-11-26T00:30:00.000Z,0
401282152,2021,2021-11-28T00:30:00.000Z,0
401282153,2021,2021-11-27T20:45:00.000Z,0
401282154,2021,2021-12-04T21:00:00.000Z,0
401282156,2021,2021-12-04T00:00:00.000Z,0
401282173,2021,2021-09-04T23:00:00.000Z,0
401282174,2021,2021-09-04T19:30:00.000Z,0
401282175,2021,2021-09-04T23:30:00.000Z,0
401282177,2021,2021-09-05T00:00:00.000Z,0
401282178,2021,2021-09-05T01:00:00.000Z,0
401282179,2021,2021-09-04T23:30:00.000Z,0
401282180,2021,2021-09-03T00:00:00.000Z,0
401282181,2021,2021-09-11T22:00:00.000Z,0
401282182,2021,2021-09-11T23:00:00.000Z,0
401282183,2021,2021-09-11T19:30:00.000Z,0
401282184,2021,2021-09-11T23:00:00.000Z,0
401282185,2021,2021-09-11T22:30:00.000Z,0
401282186,2021,2021-09-11T18:00:00.000Z,0
401282187,2021,2021-09-11T23:00:00.000Z,0
401282188,2021,2021-09-11T23:00:00.000Z,0
401282189,2021,2021-09-11T22:30:00.000Z,0
401282190,2021,2021-09-11T23:00:00.000Z,0
401282191,2021,2021-09-11T01:30:00.000Z,0
401282192,2021,2021-09-11T22:00:00.000Z,0
401282193,2021,2021-09-11T15:30:00.000Z,0
401282194,2021,2021-09-18T22:00:00.000Z,0
401282195,2021,2021-09-18T23:30:00.000Z,0
401282196,2021,2021-09-18T23:00:00.000Z,0
401282197,2021,2021-09-18T23:00:00.000Z,0
401282198,2021,2021-09-18T22:00:00.000Z,0
401282199,2021,2021-09-18T19:30:00.000Z,0
401282200,2021,2021-09-18T22:00:00.000Z,0
401282201,2021,2021-09-18T22:00:00.000Z,0
401282202,2021,2021-09-19T00:00:00.000Z,0
401282203,2021,2021-09-18T23:00:00.000Z,0
401282204,2021,2021-09-24T22:30:00.000Z,0
401282205,2021,2021-09-25T23:00:00.000Z,0
401282206,2021,2021-09-25T16:00:00.000Z,0
401282207,2021,2021-09-26T00:00:00.000Z,0
401282208,2021,2021-09-23T23:30:00.000Z,0
401282209,2021,2021-09-25T22:00:00.000Z,0
401282210,2021,2021-09-25T22:30:00.000Z,0
401282211,2021,2021-09-26T00:00:00.000Z,0
401282212,2021,2021-09-26T01:00:00.000Z,0
401282213,2021,2021-09-25T19:30:00.000Z,0
401282214,2021,2021-09-26T00:00:00.000Z,0
401282215,2021,2021-10-02T19:30:00.000Z,0
401282216,2021,2021-10-02T23:00:00.000Z,0
401282217,2021,2021-10-03T01:00:00.000Z,0
401282218,2021,2021-10-02T22:30:00.000Z,0
401282219,2021,2021-10-02T16:00:00.000Z,0
401282220,2021,2021-10-02T22:00:00.000Z,0
401282221,2021,2021-10-02T23:00:00.000Z,0
401282222,2021,2021-10-02T22:00:00.000Z,0
401282223,2021,2021-10-02T23:30:00.000Z,0
401282224,2021,2021-10-08T23:00:00.000Z,0
401282225,2021,2021-10-09T19:30:00.000Z,0
401282226,2021,2021-10-09T18:00:00.000Z,0
401282227,2021,2021-10-09T23:00:00.000Z,0
401282228,2021,2021-10-09T23:00:00.000Z,0
401282229,2021,2021-10-09T19:30:00.000Z,0
401282230,2021,2021-10-17T01:00:00.000Z,0
401282231,2021,2021-10-15T23:00:00.000Z,0
401282232,2021,2021-10-16T19:30:00.000Z,0
401282233,2021,2021-10-16T22:00:00.000Z,0
401282234,2021,2021-10-16T19:30:00.000Z,0
401282235,2021,2021-10-21T23:30:00.000Z,0
401282236,2021,2021-10-23T23:00:00.000Z,0
401282237,2021,2021-10-23T23:00:00.000Z,0
401282238,2021,2021-10-23T19:30:00.000Z,0
401282239,2021,2021-10-22T22:00:00.000Z,0
401282240,2021,2021-10-23T20:00:00.000Z,0
401282241,2021,2021-10-30T20:00:00.000Z,0
401282242,2021,2021-10-30T19:30:00.000Z,0
401282243,2021,2021-10-30T22:00:00.000Z,0
401282244,2021,2021-10-30T19:30:00.000Z,0
401282245,2021,2021-10-30T19:30:00.000Z,0
401282246,2021,2021-10-30T18:00:00.000Z,0
401282247,2021,2021-11-06T19:30:00.000Z,0
401282248,2021,2021-11-06T23:00:00.000Z,0
401282249,2021,2021-11-06T22:00:00.000Z,0
401282250,2021,2021-11-06T16:00:00.000Z,0
401282251,2021,2021-11-06T19:30:00.000Z,0
401282252,2021,2021-11-06T19:00:00.000Z,0
401282253,2021,2021-11-07T02:15:00.000Z,0
401282254,2021,2021-11-13T20:30:00.000Z,0
401282255,2021,2021-11-13T20:30:00.000Z,0
401282256,2021,2021-11-13T20:30:00.000Z,0
401282257,2021,2021-11-13T20:30:00.000Z,0
401282258,2021,2021-11-13T21:00:00.000Z,0
401282259,2021,2021-11-13T19:00:00.000Z,0
401282260,2021,2021-11-13T20:30:00.000Z,0
401282261,2021,2021-11-20T20:30:00.000Z,0
401282262,2021,2021-11-21T00:00:00.000Z,0
401282263,2021,2021-11-20T17:00:00.000Z,0
401282264,2021,2021-11-20T01:00:00.000Z,0
401282265,2021,2021-11-20T20:30:00.000Z,0
401282266,2021,2021-11-20T21:00:00.000Z,0
401282267,2021,2021-11-20T20:30:00.000Z,0
401282268,2021,2021-11-27T19:00:00.000Z,0
401282269,2021,2021-11-27T20:00:00.000Z,0
401282270,2021,2021-11-28T00:00:00.000Z,0
401282271,2021,2021-11-27T18:00:00.000Z,0
401282272,2021,2021-11-27T20:30:00.000Z,0
401282273,2021,2021-11-27T19:00:00.000Z,0
401282274,2021,2021-11-26T19:00:00.000Z,0
401282607,2021,2021-09-02T23:30:00.000Z,0
401282608,2021,2021-09-03T23:00:00.000Z,0
401282609,2021,2021-09-04T16:00:00.000Z,0
401282610,2021,2021-09-04T23:30:00.000Z,0
401282611,2021,2021-09-04T23:00:00.000Z,0
401282612,2021,2021-09-04T20:00:00.000Z,0
401282613,2021,2021-09-04T23:30:00.000Z,0
401282614,2021,2021-09-05T23:30:00.000Z,0
401282615,2021,2021-09-11T21:00:00.000Z,0
401282616,2021,2021-09-11T00:00:00.000Z,0
401282617,2021,2021-09-12T00:00:00.000Z,0
401282618,2021,2021-09-11T16:00:00.000Z,0
401282619,2021,2021-09-11T23:00:00.000Z,0
401282620,2021,2021-09-11T23:00:00.000Z,0
401282621,2021,2021-09-11T23:30:00.000Z,0
401282622,2021,2021-09-11T18:00:00.000Z,0
401282623,2021,2021-09-11T19:30:00.000Z,0
401282624,2021,2021-09-11T15:00:00.000Z,0
401282625,2021,2021-09-11T16:00:00.000Z,0
401282626,2021,2021-09-17T23:30:00.000Z,0
401282627,2021,2021-09-18T19:30:00.000Z,0
