game_id,season_year,week,date,season_type,home_team,away_team,home_score,away_score,went_ot,game_type,neutral_site,notes
400548042,2014,6,2014-10-04,postseason,Middle Tennessee,Southern Miss,37,31,0,regular,0,
400548120,2014,6,2014-10-04,postseason,Army,Ball State,33,24,0,regular,0,
400547797,2014,6,2014-10-04,postseason,North Carolina,Virginia Tech,17,34,0,regular,0,
400558418,2014,6,2014-10-04,postseason,Cornell,Yale,13,51,0,regular,0,
400558040,2014,6,2014-10-04,postseason,Maine,Villanova,20,41,0,regular,0,
400558410,2014,6,2014-10-04,postseason,Columbia,Princeton,6,38,0,regular,0,
400558490,2014,6,2014-10-04,postseason,Duquesne,West Liberty,39,13,0,regular,0,
400559396,2014,6,2014-10-04,postseason,Colgate,Holy Cross,20,17,0,regular,0,
400559284,2014,6,2014-10-04,postseason,Valparaiso,Marist,7,35,0,regular,0,
400559260,2014,6,2014-10-04,postseason,Davidson,Dayton,48,54,0,regular,0,
400559250,2014,6,2014-10-04,postseason,Morehead State,Campbell,24,31,0,regular,0,
400559242,2014,6,2014-10-04,postseason,Jacksonville,Drake,29,14,0,regular,1,
400558489,2014,6,2014-10-04,postseason,Bryant,Bucknell,34,15,0,regular,0,
400558041,2014,6,2014-10-04,postseason,Rhode Island,Brown,13,20,0,regular,0,
400558043,2014,6,2014-10-04,postseason,Elon,New Hampshire,14,48,0,regular,0,
400558152,2014,6,2014-10-04,postseason,Wofford,The Citadel,17,13,0,regular,0,
400558428,2014,6,2014-10-04,postseason,Dartmouth,Pennsylvania,31,13,0,regular,0,
400557419,2014,6,2014-10-04,postseason,Gardner-Webb,Charlotte,27,24,0,regular,0,
400559181,2014,6,2014-10-04,postseason,Southeast Missouri State,Tennessee State,28,21,0,regular,1,
400557422,2014,6,2014-10-04,postseason,Presbyterian,Western Carolina,19,14,0,regular,0,
400558881,2014,6,2014-10-04,postseason,North Carolina Central,Howard,27,22,0,regular,0,
400558890,2014,6,2014-10-04,postseason,Savannah St,Norfolk State,7,14,0,regular,0,
400548122,2014,6,2014-10-04,postseason,Akron,Eastern Michigan,31,6,0,regular,0,
400547920,2014,6,2014-10-04,postseason,Indiana,North Texas,49,24,0,regular,0,
400553371,2014,6,2014-10-04,postseason,North Dakota,Montana,15,18,0,regular,0,
400548126,2014,6,2014-10-04,postseason,Miami (OH),Massachusetts,42,41,0,regular,0,
400558154,2014,6,2014-10-04,postseason,Samford,Mercer,21,18,0,regular,0,
400547685,2014,6,2014-10-04,postseason,Colorado State,Tulsa,42,17,0,regular,0,
400557476,2014,6,2014-10-04,postseason,Illinois State,South Dakota State,45,10,0,regular,0,
400557418,2014,6,2014-10-04,postseason,Robert Morris,Monmouth,20,51,0,regular,0,
400557477,2014,6,2014-10-04,postseason,Indiana State,Northern Iowa,20,19,0,regular,0,
400557478,2014,6,2014-10-04,postseason,Missouri State,Youngstown State,7,14,0,regular,0,
400558658,2014,6,2014-10-04,postseason,Alabama A&M,Grambling,28,38,0,regular,0,
400553395,2014,6,2014-10-04,postseason,Northern Colorado,Northern Arizona,24,17,0,regular,0,
400547979,2014,6,2014-10-04,postseason,Northwestern,Wisconsin,20,14,0,regular,0,
400558039,2014,6,2014-10-04,postseason,Delaware,Sacred Heart,7,10,0,regular,0,
400558042,2014,6,2014-10-04,postseason,Towson,Stony Brook,3,14,0,regular,0,
400558894,2014,6,2014-10-04,postseason,North Carolina A&T,South Carolina State,0,13,0,regular,1,
400547765,2014,6,2014-10-04,postseason,Florida State,Wake Forest,43,3,0,regular,0,
400548374,2014,6,2014-10-04,postseason,Ole Miss,Alabama,23,17,0,regular,0,
400548279,2014,6,2014-10-04,postseason,Notre Dame,Stanford,17,14,0,regular,0,
400548205,2014,6,2014-10-04,postseason,Air Force,Navy,30,21,0,regular,0,
400547744,2014,6,2014-10-04,postseason,Clemson,NC State,41,0,0,regular,0,
400548044,2014,6,2014-10-04,postseason,UTSA,New Mexico,9,21,0,regular,0,
400548124,2014,6,2014-10-04,postseason,Central Michigan,Ohio,28,10,0,regular,0,
400547865,2014,6,2014-10-04,postseason,Texas,Baylor,7,28,0,regular,0,
400547867,2014,6,2014-10-04,postseason,TCU,Oklahoma,37,33,0,regular,0,
400548121,2014,6,2014-10-04,postseason,Bowling Green,Buffalo,36,35,0,regular,0,
400548277,2014,6,2014-10-04,postseason,Colorado,Oregon State,31,36,0,regular,0,
400547866,2014,6,2014-10-04,postseason,West Virginia,Kansas,33,14,0,regular,0,
400548378,2014,6,2014-10-04,postseason,Georgia,Vanderbilt,44,17,0,regular,0,
400559183,2014,6,2014-10-04,postseason,Jacksonville State,UT Martin,38,14,0,regular,0,
400558849,2014,6,2014-10-04,postseason,Bethune-Cookman,Delaware State,27,7,0,regular,0,
400558153,2014,6,2014-10-04,postseason,Chattanooga,VMI,55,7,0,regular,0,
400557939,2014,6,2014-10-04,postseason,SE Louisiana,Northwestern State,30,22,0,regular,0,
400557479,2014,6,2014-10-04,postseason,Western Illinois,North Dakota State,10,17,0,regular,0,
400553318,2014,6,2014-10-04,postseason,Eastern Washington,Idaho State,56,53,0,regular,0,
400558865,2014,6,2014-10-04,postseason,Florida A&M,Morgan State,9,24,0,regular,0,
400548123,2014,6,2014-10-04,postseason,Northern Illinois,Kent State,17,14,0,regular,0,
400548418,2014,6,2014-10-04,postseason,App State,South Alabama,21,47,0,regular,0,
400559317,2014,6,2014-10-04,postseason,Stetson,Butler,41,49,0,regular,0,
400558491,2014,6,2014-10-04,postseason,Wagner,Alderson-Broaddus,26,0,0,regular,0,
400558038,2014,6,2014-10-04,postseason,UAlbany,James Madison,28,31,0,regular,0,
400558686,2014,6,2014-10-04,postseason,Southern,Arkansas-Pine Bluff,51,36,0,regular,0,
400557421,2014,6,2014-10-04,postseason,Furman,Coastal Carolina,31,37,0,regular,0,
400559182,2014,6,2014-10-04,postseason,Austin Peay,Eastern Kentucky,0,31,0,regular,0,
400558700,2014,6,2014-10-04,postseason,Jackson State,Prairie View A&M,30,48,0,regular,0,
400557938,2014,6,2014-10-04,postseason,McNeese,Nicholls,45,3,0,regular,0,
400557937,2014,6,2014-10-04,postseason,Incarnate Word,Houston Christian,31,8,0,regular,0,
400557936,2014,6,2014-10-04,postseason,Stephen F. Austin,Central Arkansas,39,49,0,regular,0,
400557935,2014,6,2014-10-04,postseason,Abilene Christian,Lamar,21,24,0,regular,1,
400557480,2014,6,2014-10-04,postseason,Southern Illinois,South Dakota,41,10,0,regular,0,
400557420,2014,6,2014-10-04,postseason,Liberty,Richmond,39,46,0,regular,0,
400548043,2014,6,2014-10-04,postseason,Western Kentucky,UAB,39,42,0,regular,0,
400548208,2014,6,2014-10-04,postseason,Rice,Hawai'i,28,14,0,regular,0,
400548125,2014,6,2014-10-04,postseason,Western Michigan,Toledo,19,20,0,regular,0,
400547997,2014,6,2014-10-04,postseason,Rutgers,Michigan,26,24,0,regular,0,
400548040,2014,6,2014-10-04,postseason,Louisiana Tech,UTEP,55,3,0,regular,0,
400547864,2014,6,2014-10-04,postseason,Kansas State,Texas Tech,45,13,0,regular,0,
400548422,2014,6,2014-10-04,postseason,Texas State,Idaho,35,30,0,regular,0,
400548419,2014,6,2014-10-04,postseason,Arkansas State,UL Monroe,28,14,0,regular,0,
400548420,2014,6,2014-10-04,postseason,Louisiana,Georgia State,34,31,0,regular,0,
400547683,2014,6,2014-10-04,postseason,Cincinnati,Memphis,14,41,0,regular,0,
400548373,2014,6,2014-10-04,postseason,Auburn,LSU,41,7,0,regular,0,
400548375,2014,6,2014-10-04,postseason,Kentucky,South Carolina,45,38,0,regular,0,
400547790,2014,6,2014-10-04,postseason,Georgia Tech,Miami,28,17,0,regular,0,
400547812,2014,6,2014-10-04,postseason,Virginia,Pittsburgh,24,19,0,regular,0,
400548275,2014,6,2014-10-04,postseason,USC,Arizona State,34,38,0,regular,0,
400553539,2014,6,2014-10-04,postseason,Portland State,UC Davis,23,14,0,regular,1,
400558842,2014,6,2014-10-05,postseason,Texas Southern,Mississippi Valley State,20,16,0,regular,0,
400559184,2014,6,2014-10-05,postseason,Tennessee Tech,Murray State,30,27,0,regular,0,
400547956,2014,6,2014-10-05,postseason,Michigan State,Nebraska,27,22,0,regular,0,
400548209,2014,6,2014-10-05,postseason,San José State,UNLV,33,10,0,regular,0,
400548421,2014,6,2014-10-05,postseason,New Mexico State,Georgia Southern,28,36,0,regular,0,
400553379,2014,6,2014-10-05,postseason,Sacramento State,Montana State,56,59,0,regular,0,
400553307,2014,6,2014-10-05,postseason,Cal Poly,Southern Utah,42,39,0,regular,0,
400548276,2014,6,2014-10-05,postseason,UCLA,Utah,28,30,0,regular,0,
400548206,2014,6,2014-10-05,postseason,Nevada,Boise State,46,51,0,regular,0,
400548278,2014,6,2014-10-05,postseason,Washington State,California,59,60,0,regular,0,
400547686,2014,7,2014-10-09,postseason,UCF,BYU,31,24,0,regular,0,
400559185,2014,7,2014-10-09,postseason,UT Martin,Tennessee Tech,17,10,0,regular,0,
400558873,2014,7,2014-10-09,postseason,North Carolina A&T,Hampton,31,14,0,regular,0,
400548280,2014,7,2014-10-11,postseason,Stanford,Washington State,34,17,0,regular,0,
400548214,2014,7,2014-10-11,postseason,New Mexico,San Diego State,14,24,0,regular,0,
400548212,2014,7,2014-10-11,postseason,UNLV,Fresno State,30,27,0,regular,0,
400547766,2014,7,2014-10-11,postseason,Syracuse,Florida State,20,38,0,regular,0,
400547921,2014,7,2014-10-11,postseason,Iowa,Indiana,45,29,0,regular,0,
400547870,2014,7,2014-10-11,postseason,Oklahoma,Texas,31,26,0,regular,1,
400547687,2014,7,2014-10-11,postseason,Miami,Cincinnati,55,34,0,regular,0,
400547963,2014,7,2014-10-11,postseason,Minnesota,Northwestern,24,17,0,regular,0,
400547691,2014,7,2014-10-11,postseason,Temple,Tulsa,35,24,0,regular,0,
400548370,2014,7,2014-10-11,postseason,Missouri,Georgia,0,34,0,regular,0,
400548046,2014,7,2014-10-11,postseason,Marshall,Middle Tennessee,49,24,0,regular,0,
400547910,2014,7,2014-10-11,postseason,Wisconsin,Illinois,38,28,0,regular,0,
400548367,2014,7,2014-10-11,postseason,Kentucky,UL Monroe,48,14,0,regular,0,
400548049,2014,7,2014-10-11,postseason,Army,Rice,21,41,0,regular,0,
400558493,2014,7,2014-10-11,postseason,Sacred Heart,Robert Morris,52,13,0,regular,0,
400558494,2014,7,2014-10-11,postseason,Wagner,St. Francis (PA),46,39,0,regular,0,
400547869,2014,7,2014-10-11,postseason,Texas Tech,West Virginia,34,37,0,regular,0,
400558402,2014,7,2014-10-11,postseason,Brown,Holy Cross,27,24,0,regular,0,
400559399,2014,7,2014-10-11,postseason,Lehigh,Bucknell,24,45,0,regular,0,
400558046,2014,7,2014-10-11,postseason,James Madison,Towson,62,7,0,regular,0,
400547755,2014,7,2014-10-11,postseason,Georgia Tech,Duke,25,31,0,regular,0,
400558431,2014,7,2014-10-11,postseason,Yale,Dartmouth,31,38,0,regular,0,
400558492,2014,7,2014-10-11,postseason,Central Connecticut,Duquesne,20,28,0,regular,0,
400548128,2014,7,2014-10-11,postseason,Eastern Michigan,Buffalo,37,27,0,regular,0,
400557423,2014,7,2014-10-11,postseason,Monmouth,Columbia,61,28,0,regular,1,
400558419,2014,7,2014-10-11,postseason,Harvard,Cornell,24,7,0,regular,0,
400558045,2014,7,2014-10-11,postseason,Villanova,Rhode Island,44,21,0,regular,0,
400558429,2014,7,2014-10-11,postseason,Colgate,Princeton,31,30,0,regular,0,
400558430,2014,7,2014-10-11,postseason,Fordham,Pennsylvania,60,22,0,regular,1,
400557483,2014,7,2014-10-11,postseason,North Dakota State,Southern Illinois,38,10,0,regular,0,
400548127,2014,7,2014-10-11,postseason,Ohio,Bowling Green,13,31,0,regular,0,
400548131,2014,7,2014-10-11,postseason,Kent State,Massachusetts,17,40,0,regular,0,
400548130,2014,7,2014-10-11,postseason,Akron,Miami (OH),29,19,0,regular,0,
400558117,2014,7,2014-10-11,postseason,The Citadel,Charlotte,63,56,0,regular,0,
400558898,2014,7,2014-10-11,postseason,South Carolina State,North Carolina Central,35,48,0,regular,0,
400558858,2014,7,2014-10-11,postseason,Norfolk State,Delaware State,10,13,0,regular,0,
400558659,2014,7,2014-10-11,postseason,Alabama A&M,Southern,34,35,0,regular,0,
400557424,2014,7,2014-10-11,postseason,Presbyterian,Coastal Carolina,28,40,0,regular,0,
400548424,2014,7,2014-10-11,postseason,Georgia State,Arkansas State,10,52,0,regular,0,
400553387,2014,7,2014-10-11,postseason,North Dakota,Portland State,24,16,0,regular,0,
400559188,2014,7,2014-10-11,postseason,Tennessee State,Jacksonville State,20,27,0,regular,1,
400557940,2014,7,2014-10-11,postseason,Abilene Christian,Ave Maria University,55,14,0,regular,1,
400558670,2014,7,2014-10-11,postseason,Prairie View A&M,Alabama State,34,24,0,regular,1,
400553308,2014,7,2014-10-11,postseason,Weber State,Cal Poly,24,30,0,regular,0,
400548426,2014,7,2014-10-11,postseason,Troy,New Mexico State,41,24,0,regular,0,
400557481,2014,7,2014-10-11,postseason,Indiana State,Illinois State,18,20,0,regular,0,
400558679,2014,7,2014-10-11,postseason,Grambling,Alcorn State,28,21,0,regular,0,
400548132,2014,7,2014-10-11,postseason,Ball State,Western Michigan,38,42,0,regular,0,
400558701,2014,7,2014-10-11,postseason,Jackson State,Mississippi Valley State,23,27,0,regular,0,
400553319,2014,7,2014-10-11,postseason,Southern Utah,Eastern Washington,30,42,0,regular,0,
400558048,2014,7,2014-10-11,postseason,New Hampshire,William & Mary,32,3,0,regular,0,
400547872,2014,7,2014-10-11,postseason,Iowa State,Toledo,37,30,0,regular,0,
400547798,2014,7,2014-10-11,postseason,Notre Dame,North Carolina,50,43,0,regular,0,
400548047,2014,7,2014-10-11,postseason,UAB,North Texas,56,21,0,regular,0,
400558049,2014,7,2014-10-11,postseason,Delaware,Elon,34,24,0,regular,0,
400548282,2014,7,2014-10-11,postseason,UCLA,Oregon,30,42,0,regular,0,
400558156,2014,7,2014-10-11,postseason,Western Carolina,Wofford,26,14,0,regular,0,
400553402,2014,7,2014-10-11,postseason,Northern Colorado,Sacramento State,38,43,0,regular,0,
400548369,2014,7,2014-10-11,postseason,Mississippi State,Auburn,38,23,0,regular,0,
400547733,2014,7,2014-10-11,postseason,NC State,Boston College,14,30,0,regular,0,
400547957,2014,7,2014-10-11,postseason,Purdue,Michigan State,31,45,0,regular,0,
400547745,2014,7,2014-10-11,postseason,Clemson,Louisville,23,17,0,regular,0,
400547868,2014,7,2014-10-11,postseason,Baylor,TCU,61,58,0,regular,0,
400558047,2014,7,2014-10-11,postseason,UAlbany,Richmond,28,41,0,regular,0,
400548423,2014,7,2014-10-11,postseason,App State,Liberty,48,55,0,regular,0,
400548464,2014,7,2014-10-11,postseason,Navy,VMI,51,14,0,regular,0,
400559398,2014,7,2014-10-11,postseason,Lafayette,Georgetown,24,21,0,regular,0,
400557944,2014,7,2014-10-11,postseason,Sam Houston,McNeese,38,22,0,regular,0,
400548371,2014,7,2014-10-11,postseason,Tennessee,Chattanooga,45,10,0,regular,0,
400557484,2014,7,2014-10-11,postseason,South Dakota,Northern Iowa,16,27,0,regular,0,
400558850,2014,7,2014-10-11,postseason,Bethune-Cookman,Howard,49,12,0,regular,0,
400558155,2014,7,2014-10-11,postseason,Mercer,Austin Peay,49,21,0,regular,0,
400547871,2014,7,2014-10-11,postseason,Kansas,Oklahoma State,20,27,0,regular,0,
400559187,2014,7,2014-10-11,postseason,Murray State,Southeast Missouri State,44,41,0,regular,0,
400553327,2014,7,2014-10-11,postseason,Idaho State,Simon Fraser,66,14,0,regular,0,
400558866,2014,7,2014-10-11,postseason,Florida A&M,Savannah St,24,14,0,regular,0,
400548129,2014,7,2014-10-11,postseason,Northern Illinois,Central Michigan,17,34,0,regular,0,
400559186,2014,7,2014-10-11,postseason,Eastern Kentucky,Eastern Illinois,36,33,0,regular,0,
400548365,2014,7,2014-10-11,postseason,Arkansas,Alabama,13,14,0,regular,0,
400548425,2014,7,2014-10-11,postseason,Georgia Southern,Idaho,47,24,0,regular,0,
400548283,2014,7,2014-10-11,postseason,California,Washington,7,31,0,regular,0,
400548045,2014,7,2014-10-11,postseason,UTSA,Florida International,16,13,0,regular,0,
400547948,2014,7,2014-10-11,postseason,Michigan,Penn State,18,13,0,regular,0,
400547689,2014,7,2014-10-11,postseason,South Florida,East Carolina,17,28,0,regular,0,
400557482,2014,7,2014-10-11,postseason,South Dakota State,Missouri State,32,28,0,regular,1,
400557485,2014,7,2014-10-11,postseason,Youngstown State,Western Illinois,24,30,0,regular,0,
400558044,2014,7,2014-10-11,postseason,Stony Brook,Maine,19,7,0,regular,0,
400547690,2014,7,2014-10-11,postseason,Memphis,Houston,24,28,0,regular,0,
400557943,2014,7,2014-10-11,postseason,Lamar,SE Louisiana,34,61,0,regular,0,
400557941,2014,7,2014-10-11,postseason,Northwestern State,Incarnate Word,49,12,0,regular,0,
400557942,2014,7,2014-10-11,postseason,Central Arkansas,Houston Christian,70,0,0,regular,0,
400557945,2014,7,2014-10-11,postseason,Nicholls,Stephen F. Austin,20,42,0,regular,0,
400553380,2014,7,2014-10-11,postseason,UC Davis,Montana State,37,77,0,regular,0,
400548366,2014,7,2014-10-11,postseason,Florida,LSU,27,30,0,regular,0,
400548372,2014,7,2014-10-11,postseason,Vanderbilt,Charleston Southern,21,20,0,regular,0,
400547688,2014,7,2014-10-12,postseason,Tulane,UConn,12,3,0,regular,0,
400548048,2014,7,2014-10-12,postseason,UTEP,Old Dominion,42,35,0,regular,0,
400548368,2014,7,2014-10-12,postseason,Texas A&M,Ole Miss,20,35,0,regular,0,
400548210,2014,7,2014-10-12,postseason,Utah State,Air Force,34,16,0,regular,0,
400548211,2014,7,2014-10-12,postseason,Nevada,Colorado State,24,31,0,regular,0,
400548281,2014,7,2014-10-12,postseason,Arizona,USC,26,28,0,regular,0,
400548213,2014,7,2014-10-12,postseason,Hawai'i,Wyoming,38,28,0,regular,0,
400548427,2014,8,2014-10-15,postseason,Texas State,Louisiana,10,34,0,regular,0,
400547813,2014,8,2014-10-16,postseason,Pittsburgh,Virginia Tech,21,16,0,regular,0,
400548284,2014,8,2014-10-17,postseason,Oregon State,Utah,23,29,0,regular,0,
400548216,2014,8,2014-10-18,postseason,Boise State,Fresno State,37,27,0,regular,0,
400547694,2014,8,2014-10-18,postseason,Houston,Temple,31,10,0,regular,0,
400547931,2014,8,2014-10-18,postseason,Maryland,Iowa,38,31,0,regular,0,
400548051,2014,8,2014-10-18,postseason,Florida Atlantic,Western Kentucky,45,38,0,regular,0,
400548052,2014,8,2014-10-18,postseason,Louisiana Tech,UTSA,27,20,0,regular,0,
400559301,2014,8,2014-10-18,postseason,Butler,San Diego,21,27,0,regular,0,
400547819,2014,8,2014-10-18,postseason,Wake Forest,Syracuse,7,30,0,regular,0,
400547874,2014,8,2014-10-18,postseason,West Virginia,Baylor,41,27,0,regular,0,
400547877,2014,8,2014-10-18,postseason,Oklahoma,Kansas State,30,31,0,regular,0,
400547695,2014,8,2014-10-18,postseason,Tulsa,South Florida,30,38,0,regular,0,
400558159,2014,8,2014-10-18,postseason,The Citadel,Chattanooga,14,34,0,regular,0,
400558495,2014,8,2014-10-18,postseason,Duquesne,Sacred Heart,20,23,0,regular,0,
400558496,2014,8,2014-10-18,postseason,Robert Morris,Central Connecticut,27,24,0,regular,0,
400558497,2014,8,2014-10-18,postseason,St. Francis (PA),Bryant,27,42,0,regular,0,
400547692,2014,8,2014-10-18,postseason,UCF,Tulane,20,13,0,regular,0,
400547964,2014,8,2014-10-18,postseason,Minnesota,Purdue,39,38,0,regular,0,
400548363,2014,8,2014-10-18,postseason,South Carolina,Furman,41,10,0,regular,0,
400547756,2014,8,2014-10-18,postseason,Duke,Virginia,20,13,0,regular,0,
400558053,2014,8,2014-10-18,postseason,Delaware,Towson,17,24,0,regular,0,
400558050,2014,8,2014-10-18,postseason,Maine,UAlbany,7,20,0,regular,0,
400558886,2014,8,2014-10-18,postseason,Morgan State,North Carolina Central,21,20,0,regular,0,
400558442,2014,8,2014-10-18,postseason,Harvard,Lafayette,24,14,0,regular,0,
400558867,2014,8,2014-10-18,postseason,Howard,Florida A&M,28,31,0,regular,0,
400558411,2014,8,2014-10-18,postseason,Pennsylvania,Columbia,31,7,0,regular,0,
400558874,2014,8,2014-10-18,postseason,Hampton,Norfolk State,13,21,0,regular,0,
400558445,2014,8,2014-10-18,postseason,Yale,Colgate,45,31,0,regular,0,
400559267,2014,8,2014-10-18,postseason,Dayton,Morehead State,41,7,0,regular,0,
400558054,2014,8,2014-10-18,postseason,Elon,Stony Brook,3,20,0,regular,0,
400557425,2014,8,2014-10-18,postseason,VMI,Gardner-Webb,41,47,0,regular,0,
400558432,2014,8,2014-10-18,postseason,Dartmouth,Holy Cross,24,21,0,regular,0,
400553372,2014,8,2014-10-18,postseason,Montana,UC Davis,42,28,0,regular,0,
400548138,2014,8,2014-10-18,postseason,Bowling Green,Western Michigan,14,26,0,regular,0,
400548133,2014,8,2014-10-18,postseason,Ohio,Akron,23,20,0,regular,0,
400558859,2014,8,2014-10-18,postseason,Delaware State,North Carolina A&T,20,33,0,regular,0,
400559190,2014,8,2014-10-18,postseason,Southeast Missouri State,Eastern Illinois,13,52,0,regular,1,
400559277,2014,8,2014-10-18,postseason,Valparaiso,Drake,9,17,0,regular,0,
400558157,2014,8,2014-10-18,postseason,Samford,Wofford,20,24,0,regular,0,
400557426,2014,8,2014-10-18,postseason,Charleston Southern,Presbyterian,3,7,0,regular,0,
400548428,2014,8,2014-10-18,postseason,Troy,App State,14,53,0,regular,0,
400557488,2014,8,2014-10-18,postseason,Missouri State,South Dakota,31,12,0,regular,0,
400558420,2014,8,2014-10-18,postseason,Cornell,Lehigh,14,31,0,regular,0,
400558680,2014,8,2014-10-18,postseason,Alcorn State,Texas Southern,40,25,0,regular,0,
400558687,2014,8,2014-10-18,postseason,Grambling,Arkansas-Pine Bluff,63,39,0,regular,0,
400558836,2014,8,2014-10-18,postseason,Mississippi Valley State,Prairie View A&M,19,52,0,regular,0,
400559191,2014,8,2014-10-18,postseason,Tennessee State,UT Martin,16,21,0,regular,1,
400548136,2014,8,2014-10-18,postseason,Massachusetts,Eastern Michigan,36,14,0,regular,0,
400558403,2014,8,2014-10-18,postseason,Princeton,Brown,27,16,0,regular,0,
400557487,2014,8,2014-10-18,postseason,North Dakota State,Indiana State,34,17,0,regular,0,
400558052,2014,8,2014-10-18,postseason,William & Mary,Villanova,31,35,0,regular,0,
400548135,2014,8,2014-10-18,postseason,Central Michigan,Ball State,29,32,0,regular,0,
400558051,2014,8,2014-10-18,postseason,Richmond,Rhode Island,37,0,0,regular,0,
400548134,2014,8,2014-10-18,postseason,Kent State,Army,39,17,0,regular,0,
400548287,2014,8,2014-10-18,postseason,California,UCLA,34,36,0,regular,0,
400548364,2014,8,2014-10-18,postseason,Alabama,Texas A&M,59,0,0,regular,0,
400547693,2014,8,2014-10-18,postseason,SMU,Cincinnati,3,41,0,regular,0,
400548053,2014,8,2014-10-18,postseason,Middle Tennessee,UAB,34,22,0,regular,0,
400548215,2014,8,2014-10-18,postseason,Air Force,New Mexico,35,31,0,regular,0,
400547873,2014,8,2014-10-18,postseason,Texas Tech,Kansas,34,21,0,regular,0,
400547984,2014,8,2014-10-18,postseason,Ohio State,Rutgers,56,17,0,regular,0,
400547922,2014,8,2014-10-18,postseason,Indiana,Michigan State,17,56,0,regular,0,
400547734,2014,8,2014-10-18,postseason,Boston College,Clemson,13,17,0,regular,0,
400547805,2014,8,2014-10-18,postseason,Louisville,NC State,30,18,0,regular,0,
400548220,2014,8,2014-10-18,postseason,Wyoming,San José State,20,27,0,regular,0,
400548359,2014,8,2014-10-18,postseason,Arkansas,Georgia,32,45,0,regular,0,
400547876,2014,8,2014-10-18,postseason,TCU,Oklahoma State,42,9,0,regular,0,
400559252,2014,8,2014-10-18,postseason,Campbell,Davidson,28,27,0,regular,0,
400558158,2014,8,2014-10-18,postseason,Mercer,Western Carolina,21,35,0,regular,0,
400557950,2014,8,2014-10-18,postseason,Nicholls,Lamar,21,63,0,regular,0,
400557946,2014,8,2014-10-18,postseason,Northwestern State,Sam Houston,31,27,0,regular,0,
400557490,2014,8,2014-10-18,postseason,Youngstown State,Southern Illinois,26,14,0,regular,0,
400557486,2014,8,2014-10-18,postseason,Western Illinois,Illinois State,34,37,0,regular,0,
400553320,2014,8,2014-10-18,postseason,Eastern Washington,Northern Colorado,26,18,0,regular,0,
400553328,2014,8,2014-10-18,postseason,Idaho State,Southern Utah,56,28,0,regular,0,
400548137,2014,8,2014-10-18,postseason,Northern Illinois,Miami (OH),51,41,0,regular,0,
400557489,2014,8,2014-10-18,postseason,Northern Iowa,South Dakota State,28,31,0,regular,0,
400548430,2014,8,2014-10-18,postseason,Idaho,New Mexico State,29,17,0,regular,0,
400553381,2014,8,2014-10-18,postseason,Montana State,Weber State,23,13,0,regular,0,
400558851,2014,8,2014-10-18,postseason,Savannah St,Bethune-Cookman,20,48,0,regular,0,
400559244,2014,8,2014-10-18,postseason,Stetson,Jacksonville,7,30,0,regular,0,
400548050,2014,8,2014-10-18,postseason,Florida International,Marshall,13,45,0,regular,0,
400548286,2014,8,2014-10-18,postseason,USC,Colorado,56,28,0,regular,0,
400548054,2014,8,2014-10-18,postseason,North Texas,Southern Miss,20,30,0,regular,0,
400548361,2014,8,2014-10-18,postseason,Ole Miss,Tennessee,34,3,0,regular,0,
400548362,2014,8,2014-10-18,postseason,Florida,Missouri,13,42,0,regular,0,
400548217,2014,8,2014-10-18,postseason,Colorado State,Utah State,16,13,0,regular,0,
400547775,2014,8,2014-10-18,postseason,North Carolina,Georgia Tech,48,43,0,regular,0,
400553396,2014,8,2014-10-18,postseason,Portland State,Northern Arizona,17,21,0,regular,1,
400557948,2014,8,2014-10-18,postseason,McNeese,Abilene Christian,31,20,0,regular,0,
400559189,2014,8,2014-10-18,postseason,Austin Peay,Murray State,20,13,0,regular,0,
400547971,2014,8,2014-10-18,postseason,Northwestern,Nebraska,17,38,0,regular,0,
400548360,2014,8,2014-10-18,postseason,LSU,Kentucky,41,3,0,regular,0,
400548429,2014,8,2014-10-18,postseason,South Alabama,Georgia State,30,27,0,regular,0,
400559192,2014,8,2014-10-19,postseason,Tennessee Tech,Eastern Kentucky,39,31,0,regular,0,
400548288,2014,8,2014-10-19,postseason,Oregon,Washington,45,20,0,regular,0,
400557947,2014,8,2014-10-19,postseason,Houston Christian,Stephen F. Austin,27,59,0,regular,0,
400547875,2014,8,2014-10-19,postseason,Texas,Iowa State,48,45,0,regular,0,
400547767,2014,8,2014-10-19,postseason,Florida State,Notre Dame,31,27,0,regular,0,
400557949,2014,8,2014-10-19,postseason,SE Louisiana,Central Arkansas,41,24,0,regular,0,
400553309,2014,8,2014-10-19,postseason,Sacramento State,Cal Poly,27,56,0,regular,0,
400548219,2014,8,2014-10-19,postseason,BYU,Nevada,35,42,0,regular,0,
400548218,2014,8,2014-10-19,postseason,San Diego State,Hawai'i,20,10,0,regular,0,
400548285,2014,8,2014-10-19,postseason,Arizona State,Stanford,26,10,0,regular,0,
400548431,2014,9,2014-10-22,postseason,Louisiana,Arkansas State,55,40,0,regular,0,
400547696,2014,9,2014-10-23,postseason,East Carolina,UConn,31,21,0,regular,0,
400547791,2014,9,2014-10-24,postseason,Virginia Tech,Miami,6,30,0,regular,0,
400547697,2014,9,2014-10-24,postseason,Cincinnati,South Florida,34,17,0,regular,0,
400550419,2014,9,2014-10-24,postseason,South Alabama,Troy,27,13,0,regular,0,
400548221,2014,9,2014-10-25,postseason,Boise State,BYU,55,30,0,regular,0,
400548289,2014,9,2014-10-25,postseason,California,Oregon,41,59,0,regular,0,
