season_year,team,conference,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,off_pts_per_opp,off_line_yards,off_stuff_rate,off_havoc,def_plays,def_ppa,def_success_rate,def_explosiveness,def_pts_per_opp,def_line_yards,def_stuff_rate,def_havoc
2022,Air Force,Mountain West,1,744,0.2680577236921558,0.4932795698924731,1.0723417389618888,4.285714285714286,3.591076923076923,0.09230769230769231,0.099,573,0.0023250711959218,0.38394415357766143,1.107704035199887,3.3846153846153846,3.054516129032258,0.14193548387096774,0.193
2022,Akron,Mid-American,1,739,0.028397468587360596,0.4167794316644114,1.1599049624156756,3.0405405405405403,3.0308823529411764,0.17279411764705882,0.224,667,0.20880351737457856,0.4272863568215892,1.3463546259192216,4.1875,3.0410764872521248,0.18413597733711048,0.151
2022,Alabama,SEC,1,756,0.27729855709731493,0.4708994708994709,1.3766606367169374,4.78125,2.966865671641791,0.19402985074626866,0.134,775,-0.012190617473726927,0.3909677419354839,1.1245781500300385,3.491228070175439,2.8418478260869566,0.22282608695652173,0.179
2022,App State,Sun Belt,1,813,0.1970788461224054,0.45264452644526443,1.280001056571678,4.166666666666667,3.373913043478261,0.13043478260869565,0.108,732,0.12617645660314666,0.4139344262295082,1.2730343057219102,4.095238095238095,2.951841359773371,0.1643059490084986,0.168
2022,Arizona,Pac-12,1,736,0.19121694087447383,0.47690217391304346,1.3608975724240997,3.8941176470588235,3.3,0.17704918032786884,0.159,782,0.2795473159366915,0.5358056265984654,1.1141691998780585,4.476744186046512,3.6616751269035532,0.1446700507614213,0.13
2022,Arizona State,Pac-12,1,740,0.18460608855626368,0.4527027027027027,1.246747395065005,4.013888888888889,3.2434131736526948,0.18562874251497005,0.162,790,0.23128903063385312,0.47341772151898737,1.2286990353786098,3.8850574712643677,3.5216494845360824,0.13917525773195877,0.145
2022,Arkansas,SEC,1,915,0.16552327909646097,0.45901639344262296,1.2056649294200763,4.1807228915662655,3.256340579710145,0.18840579710144928,0.153,884,0.20195177349195625,0.4242081447963801,1.4232447749516344,3.651685393258427,3.018823529411765,0.17882352941176471,0.157
2022,Arkansas State,Sun Belt,1,676,0.045519835715545284,0.3609467455621302,1.3282200599337997,3.4776119402985075,2.227430555555556,0.2916666666666667,0.212,759,0.19586908506034684,0.4413702239789196,1.312975091919545,4.582089552238806,2.9560859188544155,0.18854415274463007,0.177
2022,Army,FBS Independents,1,671,0.1547365365073534,0.4485842026825633,1.0652499840246528,4.1454545454545455,3.391868512110727,0.09169550173010381,0.113,666,0.12116045980079938,0.4774774774774775,1.0687083591585014,3.5245901639344264,3.411650485436893,0.13349514563106796,0.124
2022,Auburn,SEC,1,749,0.10940339795448042,0.39118825100133514,1.3574396401554853,3.739130434782609,3.010835214446953,0.2144469525959368,0.185,781,0.12166745531518879,0.4225352112676056,1.1955530829932504,4.565217391304348,3.1471204188481674,0.16753926701570682,0.15
2022,Ball State,Mid-American,1,826,0.02452598653582611,0.40314769975786924,1.1265771298067981,3.5753424657534247,3.2804407713498622,0.1322314049586777,0.173,881,0.10208067256579517,0.43246311010215666,1.1433366529350812,3.5,3.2857446808510637,0.12127659574468085,0.16
2022,Baylor,Big 12,1,822,0.12421445219754772,0.45255474452554745,1.2201078746111151,4.346153846153846,3.215418502202643,0.14757709251101322,0.131,774,0.10159547538356697,0.4470284237726098,1.1685186054713366,4.121621621621622,3.0581218274111674,0.16243654822335024,0.173
2022,Boise State,Mountain West,1,869,0.1954515473508077,0.4407364787111623,1.212224292903497,4.044943820224719,3.390080971659919,0.13562753036437247,0.153,797,0.02594649103930455,0.35382685069008785,1.25398261814745,3.161290322580645,2.9551487414187645,0.14874141876430205,0.172
2022,Boston College,ACC,1,699,0.02087224344275037,0.3605150214592275,1.3798267849776178,2.8923076923076922,2.207722007722008,0.2972972972972973,0.226,736,0.09219532514975659,0.41440217391304346,1.2436332811731061,4.073170731707317,2.9404699738903393,0.1801566579634465,0.184
2022,Bowling Green,Mid-American,1,713,0.06009645812268261,0.391304347826087,1.2585049257176846,2.945205479452055,3.0006472491909384,0.1779935275080906,0.218,817,0.13852083098730847,0.423500611995104,1.3389785312392721,3.883720930232558,3.174436090225564,0.13784461152882205,0.168
2022,Buffalo,Mid-American,1,905,0.07993099202661398,0.4276243093922652,1.1724505169720791,3.8860759493670884,2.9122222222222223,0.14666666666666667,0.185,754,0.08571314050362494,0.39920424403183025,1.39326334522522,3.3766233766233764,2.986096256684492,0.20053475935828877,0.2
2022,BYU,FBS Independents,1,789,0.23861158882883368,0.4600760456273764,1.3402192410955103,4.226666666666667,3.3073891625615763,0.16995073891625614,0.122,847,0.22015311384672448,0.4852420306965762,1.1574702092347342,4.592105263157895,3.517699115044248,0.11946902654867257,0.121
2022,California,Pac-12,1,757,0.13631470764076237,0.3870541611624835,1.387218232307873,3.8135593220338984,2.9441281138790036,0.20284697508896798,0.162,872,0.1627018255363101,0.4954128440366973,1.0908077992061707,3.9466666666666668,3.3845208845208843,0.14250614250614252,0.13
