game_id,season_year,week,date,season_type,home_team,away_team,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
401405059,2022,1,2022-08-27,regular,Northwestern,Nebraska,31,28,0,regular,regular,1,
401404146,2022,1,2022-08-27,regular,Utah State,UConn,31,20,0,regular,regular,0,
401405058,2022,1,2022-08-27,regular,Illinois,Wyoming,38,6,0,regular,regular,0,
401426530,2022,1,2022-08-27,regular,Florida Atlantic,Charlotte,43,13,0,regular,regular,0,
401426531,2022,1,2022-08-28,regular,UTEP,North Texas,13,31,0,regular,regular,0,
401409235,2022,1,2022-08-28,regular,New Mexico State,Nevada,12,23,0,regular,regular,0,
401403853,2022,1,2022-08-28,regular,Hawai'i,Vanderbilt,10,63,0,regular,regular,0,
401403864,2022,1,2022-09-01,regular,Tennessee,Ball State,59,10,0,regular,regular,0,
401411092,2022,1,2022-09-01,regular,Pittsburgh,West Virginia,38,31,0,regular,regular,0,
401416569,2022,1,2022-09-01,regular,Oklahoma State,Central Michigan,58,44,0,regular,regular,0,
401426537,2022,1,2022-09-02,regular,Missouri,Louisiana Tech,52,24,0,regular,regular,0,
401405064,2022,1,2022-09-02,regular,Purdue,Penn State,31,35,0,regular,regular,0,
401405060,2022,1,2022-09-02,regular,Minnesota,New Mexico State,38,0,0,regular,regular,0,
401426330,2022,1,2022-09-02,regular,Old Dominion,Virginia Tech,20,17,0,regular,regular,0,
401416591,2022,1,2022-09-02,regular,Michigan State,Western Michigan,35,13,0,regular,regular,0,
401411094,2022,1,2022-09-02,regular,Duke,Temple,30,0,0,regular,regular,0,
401405061,2022,1,2022-09-03,regular,Indiana,Illinois,23,20,0,regular,regular,0,
401403966,2022,1,2022-09-03,regular,Colorado,TCU,13,38,0,regular,regular,0,
401405069,2022,1,2022-09-03,regular,Boston College,Rutgers,21,22,0,regular,regular,0,
401405066,2022,1,2022-09-03,regular,Maryland,Buffalo,31,10,0,regular,regular,0,
401411095,2022,1,2022-09-03,regular,App State,North Carolina,61,63,0,regular,regular,0,
401411096,2022,1,2022-09-03,regular,East Carolina,NC State,20,21,0,regular,regular,0,
401405067,2022,1,2022-09-03,regular,Michigan,Colorado State,51,7,0,regular,regular,0,
401403971,2022,1,2022-09-03,regular,UCLA,Bowling Green,45,17,0,regular,regular,0,
401403967,2022,1,2022-09-03,regular,San Diego State,Arizona,20,38,0,regular,regular,0,
401403855,2022,1,2022-09-03,regular,Arkansas,Cincinnati,31,24,0,regular,regular,0,
401403858,2022,1,2022-09-03,regular,Georgia,Oregon,49,3,0,regular,regular,1,Chick-fil-A Kickoff
401415211,2022,1,2022-09-03,regular,Wyoming,Tulsa,40,37,0,regular,regular,0,
401426542,2022,1,2022-09-03,regular,UTSA,Houston,35,37,0,regular,regular,0,
401426541,2022,1,2022-09-03,regular,Oklahoma,UTEP,45,13,0,regular,regular,0,
401403860,2022,1,2022-09-03,regular,Ole Miss,Troy,28,10,0,regular,regular,0,
401415612,2022,1,2022-09-03,regular,South Florida,BYU,21,50,0,regular,regular,0,
401415212,2022,1,2022-09-03,regular,Nevada,Texas State,38,14,0,regular,regular,0,
401426536,2022,1,2022-09-03,regular,Ohio,Florida Atlantic,41,38,0,regular,regular,0,
401426538,2022,1,2022-09-03,regular,James Madison,Middle Tennessee,44,7,0,regular,regular,0,
401426540,2022,1,2022-09-03,regular,USC,Rice,66,14,0,regular,regular,0,
401414778,2022,1,2022-09-03,regular,Tulane,Massachusetts,42,10,0,regular,regular,0,
401403859,2022,1,2022-09-03,regular,Kentucky,Miami (OH),37,13,0,regular,regular,0,
401403857,2022,1,2022-09-03,regular,Florida,Utah,29,26,0,regular,regular,0,
401404157,2022,1,2022-09-03,regular,Southern Miss,Liberty,27,29,0,regular,regular,0,
401404134,2022,1,2022-09-03,regular,Coastal Carolina,Army,38,28,0,regular,regular,0,
401403863,2022,1,2022-09-03,regular,South Carolina,Georgia State,35,14,0,regular,regular,0,
401404124,2022,1,2022-09-03,regular,Ohio State,Notre Dame,21,10,0,regular,regular,0,
401403861,2022,1,2022-09-03,regular,Mississippi State,Memphis,49,23,0,regular,regular,0,
401426539,2022,1,2022-09-03,regular,North Texas,SMU,10,48,0,regular,regular,0,
401403854,2022,1,2022-09-03,regular,Alabama,Utah State,55,0,0,regular,regular,0,
401411099,2022,1,2022-09-04,regular,Syracuse,Louisville,31,7,0,regular,regular,0,
401404059,2022,1,2022-09-04,regular,Texas,UL Monroe,52,10,0,regular,regular,0,
401403969,2022,1,2022-09-04,regular,Oregon State,Boise State,34,17,0,regular,regular,0,
401403973,2022,1,2022-09-04,regular,Washington,Kent State,45,20,0,regular,regular,0,
401426543,2022,1,2022-09-04,regular,Hawai'i,Western Kentucky,17,49,0,regular,regular,0,
401403867,2022,1,2022-09-04,regular,Florida State,LSU,24,23,0,regular,regular,1,Allstate Louisiana Kickoff
401411101,2022,1,2022-09-06,regular,Georgia Tech,Clemson,10,41,0,regular,regular,1,Chick-fil-A Kickoff
401415613,2022,2,2022-09-09,regular,UCF,Louisville,14,20,0,regular,regular,0,
401415214,2022,2,2022-09-10,regular,New Mexico,Boise State,14,31,0,regular,regular,0,
401405080,2022,2,2022-09-10,regular,Penn State,Ohio,46,10,0,regular,regular,0,
401411105,2022,2,2022-09-10,regular,Miami,Southern Miss,30,7,0,regular,regular,0,
401405079,2022,2,2022-09-10,regular,Ohio State,Arkansas State,45,12,0,regular,regular,0,
401405073,2022,2,2022-09-10,regular,Northwestern,Duke,23,31,0,regular,regular,0,
401411103,2022,2,2022-09-10,regular,Georgia State,North Carolina,28,35,0,regular,regular,0,
401403868,2022,2,2022-09-10,regular,Texas,Alabama,19,20,0,regular,regular,0,
401426553,2022,2,2022-09-10,regular,Army,UTSA,38,41,0,regular,regular,0,
401403879,2022,2,2022-09-10,regular,Vanderbilt,Wake Forest,25,45,0,regular,regular,0,
401403869,2022,2,2022-09-10,regular,Arkansas,South Carolina,44,30,0,regular,regular,0,
401403876,2022,2,2022-09-10,regular,Kansas State,Missouri,40,12,0,regular,regular,0,
401416597,2022,2,2022-09-10,regular,Central Michigan,South Alabama,24,38,0,regular,regular,0,
401416594,2022,2,2022-09-10,regular,Ball State,Western Michigan,30,37,0,regular,regular,0,
401404125,2022,2,2022-09-10,regular,Notre Dame,Marshall,21,26,0,regular,regular,0,
401426545,2022,2,2022-09-10,regular,Charlotte,Maryland,21,56,0,regular,regular,0,
401403878,2022,2,2022-09-10,regular,Texas A&M,App State,14,17,0,regular,regular,0,
401403977,2022,2,2022-09-10,regular,Air Force,Colorado,41,10,0,regular,regular,0,
