game_id,season_year,week,date,season_type,home_team,away_team,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
400935282,2017,1,2017-08-26,regular,Colorado State,Oregon State,58,27,0,regular,regular,0,
400938887,2017,1,2017-08-26,regular,Massachusetts,Hawai'i,35,38,0,regular,regular,0,
400941786,2017,1,2017-08-26,regular,San José State,South Florida,22,42,0,regular,regular,0,
400935257,2017,1,2017-08-27,regular,Rice,Stanford,7,62,0,regular,regular,1,
400938591,2017,1,2017-08-31,regular,UCF,Florida International,61,17,0,regular,regular,0,
400935230,2017,1,2017-08-31,regular,Minnesota,Buffalo,17,7,0,regular,regular,0,
400934493,2017,1,2017-08-31,regular,Oklahoma State,Tulsa,59,24,0,regular,regular,0,
400935229,2017,1,2017-09-01,regular,Indiana,Ohio State,21,49,0,regular,regular,0,
400941789,2017,1,2017-09-01,regular,Memphis,UL Monroe,37,29,0,regular,regular,0,
400935247,2017,1,2017-09-01,regular,Arizona State,New Mexico State,37,31,0,regular,regular,0,
400944891,2017,1,2017-09-01,regular,Eastern Michigan,Charlotte,24,7,0,regular,regular,0,
400935249,2017,1,2017-09-02,regular,Colorado,Colorado State,17,3,0,regular,regular,1,
400935250,2017,1,2017-09-02,regular,Rutgers,Washington,14,30,0,regular,regular,0,
400938592,2017,1,2017-09-02,regular,Florida Atlantic,Navy,19,42,0,regular,regular,0,
400935231,2017,1,2017-09-02,regular,Wisconsin,Utah State,59,10,0,regular,regular,0,
400937446,2017,1,2017-09-02,regular,Northern Illinois,Boston College,20,23,0,regular,regular,0,
400934495,2017,1,2017-09-02,regular,Texas,Maryland,41,51,0,regular,regular,0,
400937447,2017,1,2017-09-02,regular,Clemson,Kent State,56,3,0,regular,regular,0,
400935233,2017,1,2017-09-02,regular,Iowa,Wyoming,24,3,0,regular,regular,0,
400935234,2017,1,2017-09-02,regular,Michigan State,Bowling Green,35,10,0,regular,regular,0,
400935232,2017,1,2017-09-02,regular,Illinois,Ball State,24,21,0,regular,regular,0,
400935237,2017,1,2017-09-02,regular,Penn State,Akron,52,0,0,regular,regular,0,
400935256,2017,1,2017-09-02,regular,North Carolina,California,30,35,0,regular,regular,0,
400933837,2017,1,2017-09-02,regular,South Carolina,NC State,35,28,0,regular,regular,1,
400934573,2017,1,2017-09-02,regular,Notre Dame,Temple,49,16,0,regular,regular,0,
400934492,2017,1,2017-09-02,regular,Oklahoma,UTEP,56,7,0,regular,regular,0,
400933830,2017,1,2017-09-02,regular,Florida,Michigan,17,33,0,regular,regular,1,
400935236,2017,1,2017-09-02,regular,Northwestern,Nevada,31,20,0,regular,regular,0,
400944830,2017,1,2017-09-02,regular,Boise State,Troy,24,13,0,regular,regular,0,
400933832,2017,1,2017-09-02,regular,Southern Miss,Kentucky,17,24,0,regular,regular,0,
400935252,2017,1,2017-09-02,regular,USC,Western Michigan,49,31,0,regular,regular,0,
400933831,2017,1,2017-09-02,regular,Georgia,App State,31,10,0,regular,regular,0,
400938594,2017,1,2017-09-02,regular,Marshall,Miami (OH),31,26,0,regular,regular,0,
400938888,2017,1,2017-09-02,regular,Coastal Carolina,Massachusetts,38,28,0,regular,regular,0,
400935238,2017,1,2017-09-02,regular,Purdue,Louisville,28,35,0,regular,regular,1,
400933829,2017,1,2017-09-02,regular,Auburn,Georgia Southern,41,7,0,regular,regular,0,
400933834,2017,1,2017-09-02,regular,Ole Miss,South Alabama,47,27,0,regular,regular,0,
400935235,2017,1,2017-09-03,regular,Nebraska,Arkansas State,43,36,0,regular,regular,0,
400933827,2017,1,2017-09-03,regular,Alabama,Florida State,24,7,0,regular,regular,1,
400933839,2017,1,2017-09-03,regular,Middle Tennessee,Vanderbilt,6,28,0,regular,regular,0,
400933833,2017,1,2017-09-03,regular,LSU,BYU,27,0,0,regular,regular,1,
400933838,2017,1,2017-09-03,regular,UCLA,Texas A&M,45,44,0,regular,regular,0,
400934497,2017,1,2017-09-03,regular,Virginia Tech,West Virginia,31,24,0,regular,regular,1,
400933840,2017,1,2017-09-05,regular,Georgia Tech,Tennessee,41,42,0,regular,regular,1,
400935239,2017,2,2017-09-09,regular,Purdue,Ohio,44,21,0,regular,regular,0,
400934503,2017,2,2017-09-09,regular,South Alabama,Oklahoma State,7,44,0,regular,regular,0,
400935348,2017,2,2017-09-09,regular,Wisconsin,Florida Atlantic,31,14,0,regular,regular,0,
400935240,2017,2,2017-09-09,regular,Duke,Northwestern,41,17,0,regular,regular,0,
400937456,2017,2,2017-09-09,regular,North Carolina,Louisville,35,47,0,regular,regular,0,
400935243,2017,2,2017-09-09,regular,Michigan,Cincinnati,36,14,0,regular,regular,0,
400934501,2017,2,2017-09-09,regular,Kansas State,Charlotte,55,7,0,regular,regular,0,
400934499,2017,2,2017-09-09,regular,Iowa State,Iowa,41,44,0,regular,regular,0,
400934505,2017,2,2017-09-09,regular,West Virginia,East Carolina,56,20,0,regular,regular,0,
400934562,2017,2,2017-09-09,regular,Army,Buffalo,21,17,0,regular,regular,0,
400937453,2017,2,2017-09-09,regular,Boston College,Wake Forest,10,34,0,regular,regular,0,
400935262,2017,2,2017-09-09,regular,Colorado,Texas State,37,3,0,regular,regular,0,
400938605,2017,2,2017-09-09,regular,Ball State,UAB,51,31,0,regular,regular,0,
400933841,2017,2,2017-09-09,regular,Alabama,Fresno State,41,10,0,regular,regular,0,
400934504,2017,2,2017-09-09,regular,Texas,San José State,56,0,0,regular,regular,0,
400938602,2017,2,2017-09-09,regular,Massachusetts,Old Dominion,7,17,0,regular,regular,0,
400935244,2017,2,2017-09-09,regular,Michigan State,Western Michigan,28,14,0,regular,regular,0,
