game_id,season_year,week,date,season_type,home_team,away_team,home_conference,away_conference,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
242410259,2004,1,2004-08-28,regular,Virginia Tech,USC,ACC,Pac-10,13,24,0,regular,regular,0,BCA CLASSIC AT LANDOVER MD
242462199,2004,2,2004-09-02,regular,Eastern Michigan,Buffalo,Mid-American,Mid-American,37,34,0,regular,regular,0,
242460254,2004,2,2004-09-02,regular,Utah,Texas A&M,Mountain West,Big 12,41,21,0,regular,regular,0,
242462050,2004,2,2004-09-03,regular,Ball State,Boston College,Mid-American,Big East,11,19,0,regular,regular,0,
242462628,2004,2,2004-09-03,regular,TCU,Northwestern,Conference USA,Big Ten,48,45,1,regular,regular,0,
242460009,2004,2,2004-09-03,regular,Arizona State,UTEP,Pac-10,Western Athletic,41,9,0,regular,regular,0,
242470167,2004,2,2004-09-04,regular,New Mexico,Washington State,Mountain West,Pac-10,17,21,0,regular,regular,0,
242480275,2004,2,2004-09-04,regular,Wisconsin,UCF,Big Ten,Mid-American,34,6,0,regular,regular,0,
242480194,2004,2,2004-09-04,regular,Ohio State,Cincinnati,Big Ten,Conference USA,27,6,0,regular,regular,0,
242480201,2004,2,2004-09-04,regular,Oklahoma,Bowling Green,Big 12,Mid-American,40,24,0,regular,regular,0,
242482294,2004,2,2004-09-04,regular,Iowa,Kent State,Big Ten,Mid-American,39,7,0,regular,regular,0,
242480130,2004,2,2004-09-04,regular,Michigan,Miami (OH),Big Ten,Mid-American,43,10,0,regular,regular,0,
242482005,2004,2,2004-09-04,regular,Air Force,California,Mountain West,Pac-10,14,56,0,regular,regular,0,
242480218,2004,2,2004-09-04,regular,Temple,Virginia,Big East,ACC,14,44,0,regular,regular,0,
242480238,2004,2,2004-09-04,regular,Vanderbilt,South Carolina,SEC,SEC,6,31,0,regular,regular,0,
242480002,2004,2,2004-09-04,regular,Auburn,UL Monroe,SEC,Sun Belt,31,0,0,regular,regular,0,
242480026,2004,2,2004-09-04,regular,UCLA,Oklahoma State,Pac-10,Big 12,20,31,0,regular,regular,0,
242480228,2004,2,2004-09-04,regular,Clemson,Wake Forest,ACC,ACC,37,30,1,regular,regular,0,
242480213,2004,2,2004-09-04,regular,Penn State,Akron,Big Ten,Mid-American,48,10,0,regular,regular,0,
242480164,2004,2,2004-09-04,regular,Rutgers,Michigan State,Big East,Big Ten,19,14,0,regular,regular,0,
242480276,2004,2,2004-09-04,regular,Marshall,Troy,Mid-American,Sun Belt,15,17,0,regular,regular,0,
242480120,2004,2,2004-09-04,regular,Maryland,Northern Illinois,ACC,Mid-American,23,20,0,regular,regular,0,
242480277,2004,2,2004-09-04,regular,West Virginia,East Carolina,Big East,Conference USA,56,23,0,regular,regular,0,
242480099,2004,2,2004-09-04,regular,LSU,Oregon State,SEC,Pac-10,22,21,1,regular,regular,0,
242480344,2004,2,2004-09-04,regular,Mississippi State,Tulane,SEC,Conference USA,28,7,0,regular,regular,0,
242480356,2004,2,2004-09-04,regular,Illinois,Florida A&M,Big Ten,FBS Independents,52,13,0,regular,regular,0,
242482426,2004,2,2004-09-04,regular,Navy,Duke,FBS Independents,ACC,27,12,0,regular,regular,0,
242480008,2004,2,2004-09-04,regular,Arkansas,New Mexico State,SEC,Sun Belt,63,13,0,regular,regular,0,
242480333,2004,2,2004-09-04,regular,Alabama,Utah State,SEC,Sun Belt,48,17,0,regular,regular,0,
242480145,2004,2,2004-09-04,regular,Ole Miss,Memphis,SEC,Conference USA,13,20,0,regular,regular,0,
242482305,2004,2,2004-09-04,regular,Kansas,Tulsa,Big 12,Western Athletic,21,3,0,regular,regular,0,
242480084,2004,2,2004-09-04,regular,Indiana,Central Michigan,Big Ten,Mid-American,41,10,0,regular,regular,0,
242480142,2004,2,2004-09-04,regular,Missouri,Arkansas State,Big 12,Sun Belt,52,20,0,regular,regular,0,
