game_id,season_year,week,date,season_type,home_team,away_team,home_conference,away_conference,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
55918,1989,1,1989-08-31,regular,Notre Dame,Virginia,FBS Independents,ACC,36,13,0,regular,regular,0,
55944,1989,1,1989-09-02,regular,UTEP,Tulsa,Western Athletic,FBS Independents,14,23,0,regular,regular,0,
55947,1989,1,1989-09-02,regular,West Virginia,Ball State,FBS Independents,Mid-American,35,10,0,regular,regular,0,
55934,1989,1,1989-09-02,regular,Northern Illinois,Cal State Fullerton,FBS Independents,Big West,26,17,0,regular,regular,0,
55926,1989,1,1989-09-02,regular,UNLV,Houston,Big West,Southwest,0,69,0,regular,regular,0,
55941,1989,1,1989-09-02,regular,Tennessee,Colorado State,SEC,Western Athletic,17,14,0,regular,regular,0,
55945,1989,1,1989-09-02,regular,Virginia Tech,Akron,FBS Independents,FBS Independents,29,3,0,regular,regular,0,
55939,1989,1,1989-09-02,regular,South Carolina,Duke,FBS Independents,ACC,27,21,0,regular,regular,0,
55942,1989,1,1989-09-02,regular,Texas A&M,LSU,Southwest,SEC,28,16,0,regular,regular,0,
55931,1989,1,1989-09-02,regular,Memphis,Ole Miss,FBS Independents,SEC,13,20,0,regular,regular,0,
55936,1989,1,1989-09-02,regular,Pittsburgh,Pacific,FBS Independents,Big West,38,3,0,regular,regular,0,
55920,1989,1,1989-09-02,regular,Arizona,Stanford,Pac-10,Pac-10,19,3,0,regular,regular,0,
55943,1989,1,1989-09-02,regular,Toledo,Ohio,Mid-American,Mid-American,27,18,0,regular,regular,0,
55948,1989,1,1989-09-02,regular,Western Michigan,Temple,Mid-American,FBS Independents,31,24,0,regular,regular,0,
55923,1989,1,1989-09-02,regular,Eastern Michigan,Kent State,Mid-American,Mid-American,30,7,0,regular,regular,0,
55940,1989,1,1989-09-02,regular,Southern Miss,Florida State,FBS Independents,FBS Independents,30,26,0,regular,regular,0,
55937,1989,1,1989-09-02,regular,SMU,Rice,Southwest,Southwest,6,35,0,regular,regular,0,
55930,1989,1,1989-09-02,regular,Wyoming,Louisville,Western Athletic,FBS Independents,21,28,0,regular,regular,0,
55935,1989,1,1989-09-02,regular,Oklahoma,New Mexico State,Big 8,Big West,73,3,0,regular,regular,0,
55929,1989,1,1989-09-02,regular,Louisiana,Louisiana Tech,FBS Independents,FBS Independents,14,40,0,regular,regular,0,
55925,1989,1,1989-09-02,regular,Hawai'i,Tulane,Western Athletic,FBS Independents,31,26,0,regular,regular,0,
55924,1989,1,1989-09-02,regular,Fresno State,Utah,Big West,Western Athletic,52,22,0,regular,regular,0,
55921,1989,1,1989-09-02,regular,New Mexico,BYU,Western Athletic,Western Athletic,3,24,0,regular,regular,0,
55919,1989,1,1989-09-02,regular,Air Force,San Diego State,Western Athletic,Western Athletic,52,36,0,regular,regular,0,
55938,1989,1,1989-09-02,regular,Rutgers,Cincinnati,FBS Independents,FBS Independents,17,17,0,regular,regular,0,
55933,1989,1,1989-09-02,regular,NC State,Maryland,ACC,ACC,10,6,0,regular,regular,0,
55932,1989,1,1989-09-02,regular,Mississippi State,Vanderbilt,SEC,SEC,42,7,0,regular,regular,0,
55950,1989,1,1989-09-04,regular,USC,Illinois,Pac-10,Big Ten,13,14,0,regular,regular,0,
55949,1989,1,1989-09-04,regular,Colorado,Texas,Big 8,Southwest,27,6,0,regular,regular,0,
55951,1989,2,1989-09-07,regular,BYU,Washington State,Western Athletic,Pac-10,41,46,0,regular,regular,0,
