game_id,season_year,week,date,season_type,home_team,away_team,home_conference,away_conference,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
222340258,2002,1,2002-08-22,regular,Virginia,Colorado State,ACC,Mountain West,29,35,0,regular,regular,0,
222350275,2002,1,2002-08-24,regular,Wisconsin,Fresno State,Big Ten,Western Athletic,23,21,0,regular,regular,0,
222360194,2002,1,2002-08-24,regular,Ohio State,Texas Tech,Big Ten,Big 12,45,21,0,regular,regular,0,
222360152,2002,1,2002-08-24,regular,NC State,New Mexico,ACC,Mountain West,34,14,0,regular,regular,0,
222360158,2002,1,2002-08-24,regular,Nebraska,Arizona State,Big 12,Pac-10,48,10,0,regular,regular,0,
222360066,2002,1,2002-08-25,regular,Iowa State,Florida State,Big 12,ACC,31,38,0,regular,regular,0,
222370259,2002,1,2002-08-25,regular,Virginia Tech,Arkansas State,Big East,Sun Belt,63,7,0,regular,regular,0,
222410252,2002,2,2002-08-29,regular,BYU,Syracuse,Mountain West,Big East,42,21,0,regular,regular,0,
222412459,2002,2,2002-08-29,regular,Northern Illinois,Wake Forest,Mid-American,ACC,42,41,1,regular,regular,0,
222410278,2002,2,2002-08-30,regular,Fresno State,San Diego State,Western Athletic,Mountain West,16,14,0,regular,regular,0,
222420202,2002,2,2002-08-31,regular,Tulsa,Oklahoma,Western Athletic,Big 12,0,37,0,regular,regular,0,
222432294,2002,2,2002-08-31,regular,Iowa,Akron,Big Ten,Mid-American,57,21,0,regular,regular,0,
222430103,2002,2,2002-08-31,regular,Boston College,UConn,Big East,FBS Independents,24,16,0,regular,regular,0,
222430130,2002,2,2002-08-31,regular,Michigan,Washington,Big Ten,Pac-10,31,29,0,regular,regular,0,
222432005,2002,2,2002-08-31,regular,Air Force,Northwestern,Mountain West,Big Ten,52,3,0,regular,regular,0,
222430213,2002,2,2002-08-31,regular,Penn State,UCF,Big Ten,Mid-American,27,24,0,regular,regular,0,
222430066,2002,2,2002-08-31,regular,Iowa State,Kansas,Big 12,Big 12,45,3,0,regular,regular,0,
222430333,2002,2,2002-08-31,regular,Alabama,Middle Tennessee,SEC,Sun Belt,39,34,0,regular,regular,0,
222430038,2002,2,2002-08-31,regular,Colorado,Colorado State,Big 12,Mountain West,14,19,0,regular,regular,0,
222430153,2002,2,2002-08-31,regular,North Carolina,Miami (OH),ACC,Mid-American,21,27,0,regular,regular,0,
222430265,2002,2,2002-08-31,regular,Washington State,Nevada,Pac-10,Western Athletic,31,7,0,regular,regular,0,
222430127,2002,2,2002-08-31,regular,Michigan State,Eastern Michigan,Big Ten,Mid-American,56,7,0,regular,regular,0,
222430025,2002,2,2002-08-31,regular,California,Baylor,Pac-10,Big 12,70,22,0,regular,regular,0,
222430356,2002,2,2002-08-31,regular,Illinois,Missouri,Big Ten,Big 12,20,33,0,regular,regular,0,
222430052,2002,2,2002-08-31,regular,Florida State,Virginia,ACC,ACC,40,19,0,regular,regular,0,
222432633,2002,2,2002-08-31,regular,Tennessee,Wyoming,SEC,Mountain West,47,7,0,regular,regular,0,
222430057,2002,2,2002-08-31,regular,Florida,UAB,SEC,Conference USA,51,3,0,regular,regular,0,
222430059,2002,2,2002-08-31,regular,Georgia Tech,Vanderbilt,ACC,SEC,45,3,0,regular,regular,0,
222430150,2002,2,2002-08-31,regular,Duke,East Carolina,ACC,Conference USA,23,16,0,regular,regular,0,
222432483,2002,2,2002-08-31,regular,Oregon,Mississippi State,Pac-10,SEC,36,13,0,regular,regular,0,
222432032,2002,2,2002-08-31,regular,Arkansas State,San José State,Sun Belt,Western Athletic,14,33,0,regular,regular,0,
222430245,2002,2,2002-08-31,regular,Texas A&M,Louisiana,Big 12,Sun Belt,31,7,0,regular,regular,0,
222432579,2002,2,2002-08-31,regular,South Carolina,New Mexico State,SEC,Sun Belt,34,24,0,regular,regular,0,
222430158,2002,2,2002-08-31,regular,Nebraska,Troy,Big 12,FBS Independents,31,16,0,regular,regular,0,
222430221,2002,2,2002-08-31,regular,Pittsburgh,Ohio,Big East,Mid-American,27,14,0,regular,regular,0,
222430145,2002,2,2002-08-31,regular,Ole Miss,UL Monroe,SEC,Sun Belt,31,3,0,regular,regular,0,
222430061,2002,2,2002-08-31,regular,Georgia,Clemson,SEC,ACC,31,28,0,regular,regular,0,
222430242,2002,2,2002-09-01,regular,Rice,Houston,Western Athletic,Conference USA,10,24,0,regular,regular,0,
222432567,2002,2,2002-09-01,regular,SMU,Navy,Western Athletic,FBS Independents,7,38,0,regular,regular,0,
222432348,2002,2,2002-09-01,regular,Louisiana Tech,Oklahoma State,Western Athletic,Big 12,39,36,0,regular,regular,0,
222430120,2002,2,2002-09-01,regular,Maryland,Notre Dame,ACC,FBS Independents,0,22,0,regular,regular,0,
222430251,2002,2,2002-09-01,regular,Texas,North Texas,Big 12,Sun Belt,27,0,0,regular,regular,0,
222430068,2002,2,2002-09-01,regular,Boise State,Idaho,Western Athletic,Sun Belt,38,21,0,regular,regular,0,
222432439,2002,2,2002-09-01,regular,UNLV,Wisconsin,Mountain West,Big Ten,7,27,0,regular,regular,0,
222430328,2002,2,2002-09-01,regular,Utah State,Utah,FBS Independents,Mountain West,3,23,0,regular,regular,0,
222440259,2002,2,2002-09-01,regular,Virginia Tech,LSU,Big East,SEC,26,8,0,regular,regular,0,
