game_id,season_year,kickoff_utc,start_time_tbd
282410024,2008,2008-08-29T01:00:00.000Z,0
282410041,2008,2008-08-28T23:30:00.000Z,0
282410059,2008,2008-08-28T23:30:00.000Z,0
282410066,2008,2008-08-29T00:00:00.000Z,0
282410093,2008,2008-08-29T00:00:00.000Z,0
282410155,2008,2008-08-29T00:00:00.000Z,0
282410193,2008,2008-08-28T23:30:00.000Z,0
282410239,2008,2008-08-29T00:10:00.000Z,0
282412050,2008,2008-08-28T23:00:00.000Z,0
282412084,2008,2008-08-28T23:00:00.000Z,0
282412110,2008,2008-08-29T00:00:00.000Z,0
282412117,2008,2008-08-28T23:00:00.000Z,0
282412132,2008,2008-08-28T23:30:00.000Z,0
282412181,2008,2008-08-28T23:00:00.000Z,0
282412199,2008,2008-08-28T23:00:00.000Z,0
282412390,2008,2008-08-28T23:30:00.000Z,0
282412393,2008,2008-08-28T23:30:00.000Z,0
282412449,2008,2008-08-29T00:00:00.000Z,0
282412534,2008,2008-08-28T23:00:00.000Z,0
282412535,2008,2008-08-29T00:00:00.000Z,0
282412546,2008,2008-08-28T23:00:00.000Z,0
282412579,2008,2008-08-29T00:00:00.000Z,0
282412635,2008,2008-08-29T00:00:00.000Z,0
282412692,2008,2008-08-29T01:05:00.000Z,0
282412717,2008,2008-08-28T23:00:00.000Z,0
282420242,2008,2008-08-30T00:00:00.000Z,0
282420301,2008,2008-08-30T02:00:00.000Z,0
282420349,2008,2008-08-29T23:00:00.000Z,0
282430002,2008,2008-08-30T23:00:00.000Z,0
282430005,2008,2008-08-30T20:00:00.000Z,0
282430008,2008,2008-08-30T23:00:00.000Z,0
282430009,2008,2008-08-31T02:22:00.000Z,0
282430012,2008,2008-08-31T02:07:00.000Z,0
282430016,2008,2008-08-31T01:05:00.000Z,0
282430021,2008,2008-08-31T01:30:00.000Z,0
282430023,2008,2008-08-31T00:00:00.000Z,0
282430025,2008,2008-08-31T00:00:00.000Z,0
282430050,2008,2008-08-30T22:00:00.000Z,0
282430057,2008,2008-08-30T16:30:00.000Z,0
282430058,2008,2008-08-30T23:00:00.000Z,0
