game_id,season_year,week,date,season_type,home_team,away_team,home_conference,away_conference,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
62384,1999,1,1999-08-28,regular,Notre Dame,Kansas,FBS Independents,Big 12,48,13,0,regular,regular,0,
62382,1999,1,1999-08-28,regular,Florida State,Louisiana Tech,ACC,FBS Independents,41,7,0,regular,regular,0,
62385,1999,1,1999-08-28,regular,Penn State,Arizona,Big Ten,Pac-10,41,7,0,regular,regular,0,
62383,1999,1,1999-08-28,regular,Texas,NC State,Big 12,ACC,20,23,0,regular,regular,0,
62386,1999,1,1999-08-29,regular,Miami,Ohio State,Big East,Big Ten,23,12,0,regular,regular,0,
62391,1999,2,1999-09-02,regular,Michigan State,Oregon,Big Ten,Pac-10,27,20,0,regular,regular,0,
62390,1999,2,1999-09-02,regular,Temple,Maryland,Big East,ACC,0,6,0,regular,regular,0,
62394,1999,2,1999-09-02,regular,Toledo,Syracuse,Mid-American,Big East,12,35,0,regular,regular,0,
62392,1999,2,1999-09-02,regular,North Texas,UNLV,Big West,Mountain West,3,26,0,regular,regular,0,
62397,1999,2,1999-09-04,regular,Vanderbilt,Alabama,SEC,SEC,17,28,0,regular,regular,0,
62434,1999,2,1999-09-04,regular,Louisiana Tech,Texas A&M,FBS Independents,Big 12,17,37,0,regular,regular,0,
62401,1999,2,1999-09-04,regular,California,Rutgers,Pac-10,Big East,21,7,0,regular,regular,0,
62420,1999,2,1999-09-04,regular,Memphis,Ole Miss,Conference USA,SEC,0,3,0,regular,regular,0,
62415,1999,2,1999-09-04,regular,Clemson,Marshall,ACC,Mid-American,10,13,0,regular,regular,0,
62429,1999,2,1999-09-04,regular,UCF,Purdue,FBS Independents,Big Ten,13,47,0,regular,regular,0,
62428,1999,2,1999-09-04,regular,Pittsburgh,Bowling Green,Big East,Mid-American,30,10,0,regular,regular,0,
62437,1999,2,1999-09-04,regular,UCLA,Boise State,Pac-10,Big West,38,7,0,regular,regular,0,
62421,1999,2,1999-09-04,regular,Mississippi State,Middle Tennessee,SEC,FBS Independents,40,7,0,regular,regular,0,
62403,1999,2,1999-09-04,regular,Colorado State,Colorado,Mountain West,Big 12,41,14,0,regular,regular,0,
62423,1999,2,1999-09-04,regular,Iowa,Nebraska,Big Ten,Big 12,7,42,0,regular,regular,0,
62427,1999,2,1999-09-04,regular,Penn State,Akron,Big Ten,Mid-American,70,24,0,regular,regular,0,
62408,1999,2,1999-09-04,regular,Navy,Georgia Tech,FBS Independents,ACC,14,49,0,regular,regular,0,
62438,1999,2,1999-09-04,regular,Washington State,Utah,Pac-10,Mountain West,7,27,0,regular,regular,0,
62425,1999,2,1999-09-04,regular,Oklahoma State,Louisiana,Big 12,FBS Independents,24,7,0,regular,regular,0,
62435,1999,2,1999-09-04,regular,UTEP,New Mexico,Western Athletic,Mountain West,13,10,0,regular,regular,0,
62422,1999,2,1999-09-04,regular,Missouri,UAB,Big 12,Conference USA,31,28,0,regular,regular,0,
62398,1999,2,1999-09-04,regular,SMU,Arkansas,Western Athletic,SEC,0,26,0,regular,regular,0,
62419,1999,2,1999-09-04,regular,Minnesota,Ohio,Big Ten,Mid-American,33,7,0,regular,regular,0,
62418,1999,2,1999-09-04,regular,Michigan,Notre Dame,Big Ten,FBS Independents,26,22,0,regular,regular,0,
62400,1999,2,1999-09-04,regular,Boston College,Baylor,Big East,Big 12,30,29,0,regular,regular,0,
62402,1999,2,1999-09-04,regular,Cincinnati,Kent State,Conference USA,Mid-American,41,3,0,regular,regular,0,
62412,1999,2,1999-09-04,regular,LSU,San José State,SEC,Western Athletic,29,21,0,regular,regular,0,
62414,1999,2,1999-09-04,regular,Kentucky,Louisville,SEC,Conference USA,28,56,0,regular,regular,0,
62417,1999,2,1999-09-04,regular,Northwestern,Miami (OH),Big Ten,Mid-American,3,28,0,regular,regular,0,
62411,1999,2,1999-09-04,regular,Indiana,Ball State,Big Ten,Mid-American,21,9,0,regular,regular,0,
62409,1999,2,1999-09-04,regular,Houston,Rice,Conference USA,Western Athletic,28,3,0,regular,regular,0,
62410,1999,2,1999-09-04,regular,Illinois,Arkansas State,Big Ten,Big West,41,3,0,regular,regular,0,
62424,1999,2,1999-09-04,regular,NC State,South Carolina,ACC,SEC,10,0,0,regular,regular,0,
62431,1999,2,1999-09-04,regular,Hawai'i,USC,Western Athletic,Pac-10,7,62,0,regular,regular,0,
62404,1999,2,1999-09-04,regular,East Carolina,West Virginia,Conference USA,Big East,30,23,0,regular,regular,0,
62433,1999,2,1999-09-04,regular,Texas,Stanford,Big 12,Pac-10,69,17,0,regular,regular,0,
62405,1999,2,1999-09-04,regular,Florida,Western Michigan,SEC,Mid-American,55,26,0,regular,regular,0,
62439,1999,2,1999-09-04,regular,North Carolina,Virginia,ACC,ACC,17,20,0,regular,regular,0,
62426,1999,2,1999-09-04,regular,Nevada,Oregon State,Big West,Pac-10,13,28,0,regular,regular,0,
62432,1999,2,1999-09-04,regular,Tennessee,Wyoming,SEC,Mountain West,42,17,0,regular,regular,0,
62407,1999,2,1999-09-04,regular,Georgia,Utah State,SEC,Big West,38,7,0,regular,regular,0,
62442,1999,2,1999-09-05,regular,TCU,Arizona,Western Athletic,Pac-10,31,35,0,regular,regular,0,
62444,1999,2,1999-09-06,regular,Southern Miss,Tulane,Conference USA,Conference USA,48,14,0,regular,regular,0,
62443,1999,2,1999-09-06,regular,Arizona State,Texas Tech,Pac-10,Big 12,31,13,0,regular,regular,0,
62445,1999,3,1999-09-09,regular,BYU,Washington,Mountain West,Pac-10,35,28,0,regular,regular,0,
62494,1999,3,1999-09-11,regular,Louisiana,Texas Tech,FBS Independents,Big 12,17,38,0,regular,regular,0,
62447,1999,3,1999-09-11,regular,Alabama,Houston,SEC,Conference USA,37,10,0,regular,regular,0,
62474,1999,3,1999-09-11,regular,Mississippi State,Memphis,SEC,Conference USA,13,10,0,regular,regular,0,
62500,1999,3,1999-09-11,regular,Army,Wake Forest,Conference USA,ACC,15,34,0,regular,regular,0,
62460,1999,3,1999-09-11,regular,Illinois,San Diego State,Big Ten,Mountain West,38,10,0,regular,regular,0,
62446,1999,3,1999-09-11,regular,Buffalo,Akron,Mid-American,Mid-American,10,17,0,regular,regular,0,
62454,1999,3,1999-09-11,regular,Colorado State,Nevada,Mountain West,Big West,38,33,0,regular,regular,0,
62453,1999,3,1999-09-11,regular,Colorado,San José State,Big 12,Western Athletic,63,35,0,regular,regular,0,
62457,1999,3,1999-09-11,regular,Florida State,Georgia Tech,ACC,ACC,41,35,0,regular,regular,0,
62456,1999,3,1999-09-11,regular,Florida,UCF,SEC,FBS Independents,58,27,0,regular,regular,0,
62458,1999,3,1999-09-11,regular,Georgia,South Carolina,SEC,SEC,24,9,0,regular,regular,0,
62461,1999,3,1999-09-11,regular,Iowa State,Iowa,Big 12,Big Ten,17,10,0,regular,regular,0,
62482,1999,3,1999-09-11,regular,Northwestern,TCU,Big Ten,Western Athletic,17,7,0,regular,regular,0,
62479,1999,3,1999-09-11,regular,Indiana,North Carolina,Big Ten,ACC,30,42,0,regular,regular,0,
62465,1999,3,1999-09-11,regular,LSU,North Texas,SEC,Big West,52,0,0,regular,regular,0,
62471,1999,3,1999-09-11,regular,Michigan State,Eastern Michigan,Big Ten,Mid-American,51,7,0,regular,regular,0,
62470,1999,3,1999-09-11,regular,Michigan,Rice,Big Ten,Western Athletic,37,3,0,regular,regular,0,
62472,1999,3,1999-09-11,regular,Minnesota,UL Monroe,Big Ten,FBS Independents,35,0,0,regular,regular,0,
62489,1999,3,1999-09-11,regular,Purdue,Notre Dame,Big Ten,FBS Independents,28,23,0,regular,regular,0,
62473,1999,3,1999-09-11,regular,Ole Miss,Arkansas State,SEC,Big West,38,14,0,regular,regular,0,
62455,1999,3,1999-09-11,regular,East Carolina,Duke,Conference USA,ACC,27,9,0,regular,regular,0,
62486,1999,3,1999-09-11,regular,Oregon,UTEP,Pac-10,Western Athletic,47,28,0,regular,regular,0,
62496,1999,3,1999-09-11,regular,Tulane,SMU,Conference USA,Western Athletic,53,19,0,regular,regular,0,
62476,1999,3,1999-09-11,regular,Nebraska,California,Big 12,Pac-10,45,0,0,regular,regular,0,
62449,1999,3,1999-09-11,regular,Auburn,Idaho,SEC,Big West,30,23,0,regular,regular,0,
62493,1999,3,1999-09-11,regular,Rutgers,Texas,Big East,Big 12,21,38,0,regular,regular,0,
62478,1999,3,1999-09-11,regular,New Mexico,New Mexico State,Mountain West,Big West,28,35,0,regular,regular,0,
62448,1999,3,1999-09-11,regular,Arizona,Middle Tennessee,Pac-10,FBS Independents,34,19,0,regular,regular,0,
62492,1999,3,1999-09-11,regular,Syracuse,Central Michigan,Big East,Mid-American,47,7,0,regular,regular,0,
62483,1999,3,1999-09-11,regular,Ohio State,UCLA,Big Ten,Pac-10,42,20,0,regular,regular,0,
62485,1999,3,1999-09-11,regular,Oklahoma State,Tulsa,Big 12,Western Athletic,46,9,0,regular,regular,0,
62487,1999,3,1999-09-11,regular,Oregon State,Fresno State,Pac-10,Western Athletic,46,23,0,regular,regular,0,
62488,1999,3,1999-09-11,regular,Penn State,Pittsburgh,Big Ten,Big East,20,17,0,regular,regular,0,
62491,1999,3,1999-09-11,regular,Stanford,Washington State,Pac-10,Pac-10,54,17,0,regular,regular,0,
62452,1999,3,1999-09-11,regular,Clemson,Virginia,ACC,ACC,33,14,0,regular,regular,0,
62498,1999,3,1999-09-11,regular,Vanderbilt,Northern Illinois,SEC,Mid-American,34,31,0,regular,regular,0,
62475,1999,3,1999-09-11,regular,Kent State,Navy,Mid-American,FBS Independents,28,48,0,regular,regular,0,
62477,1999,3,1999-09-11,regular,Baylor,UNLV,Big 12,Mountain West,24,27,0,regular,regular,0,
62463,1999,3,1999-09-11,regular,Kansas State,Temple,Big 12,Big East,40,0,0,regular,regular,0,
62499,1999,3,1999-09-11,regular,Virginia Tech,UAB,Big East,Conference USA,31,10,0,regular,regular,0,
62503,1999,3,1999-09-11,regular,Wisconsin,Ball State,Big Ten,Mid-American,50,10,0,regular,regular,0,
62501,1999,3,1999-09-11,regular,West Virginia,Miami (OH),Big East,Mid-American,43,27,0,regular,regular,0,
62505,1999,4,1999-09-16,regular,BYU,Colorado State,Mountain West,Mountain West,34,13,0,regular,regular,0,
62512,1999,4,1999-09-18,regular,Colorado,Kansas,Big 12,Big 12,51,17,0,regular,regular,0,
62522,1999,4,1999-09-18,regular,Iowa,Northern Illinois,Big Ten,Mid-American,24,0,0,regular,regular,0,
62517,1999,4,1999-09-18,regular,Georgia Tech,UCF,ACC,FBS Independents,41,10,0,regular,regular,0,
62511,1999,4,1999-09-18,regular,Cincinnati,Wisconsin,Conference USA,Big Ten,17,12,0,regular,regular,0,
62508,1999,4,1999-09-18,regular,Arkansas,UL Monroe,SEC,FBS Independents,44,6,0,regular,regular,0,
62523,1999,4,1999-09-18,regular,UNLV,Iowa State,Mountain West,Big 12,0,24,0,regular,regular,0,
62514,1999,4,1999-09-18,regular,South Carolina,East Carolina,SEC,Conference USA,3,21,0,regular,regular,0,
62515,1999,4,1999-09-18,regular,Florida,Tennessee,SEC,SEC,23,21,0,regular,regular,0,
62509,1999,4,1999-09-18,regular,LSU,Auburn,SEC,SEC,7,41,0,regular,regular,0,
62521,1999,4,1999-09-18,regular,Louisville,Illinois,Conference USA,Big Ten,36,41,0,regular,regular,0,
62518,1999,4,1999-09-18,regular,Hawai'i,Boise State,Western Athletic,Big West,34,19,0,regular,regular,0,
62520,1999,4,1999-09-18,regular,Idaho,Washington State,Big West,Pac-10,28,17,0,regular,regular,0,
62519,1999,4,1999-09-18,regular,Houston,Louisiana,Conference USA,FBS Independents,45,0,0,regular,regular,0,
62553,1999,4,1999-09-18,regular,Texas A&M,Tulsa,Big 12,Western Athletic,62,13,0,regular,regular,0,
62524,1999,4,1999-09-18,regular,Kansas State,UTEP,Big 12,Western Athletic,40,7,0,regular,regular,0,
62530,1999,4,1999-09-18,regular,Miami (OH),Eastern Michigan,Mid-American,Mid-American,35,14,0,regular,regular,0,
62506,1999,4,1999-09-18,regular,Washington,Air Force,Pac-10,Mountain West,21,31,0,regular,regular,0,
