game_id,season_year,kickoff_utc,start_time_tbd
59104,1994,1994-08-28T00:00:00.000Z,0
59105,1994,1994-08-29T00:00:00.000Z,0
59106,1994,1994-09-01T00:00:00.000Z,0
59107,1994,1994-09-01T00:00:00.000Z,0
59108,1994,1994-09-01T00:00:00.000Z,0
59109,1994,1994-09-01T00:00:00.000Z,0
59110,1994,1994-09-01T00:00:00.000Z,0
59111,1994,1994-09-03T00:00:00.000Z,0
59112,1994,1994-09-03T00:00:00.000Z,0
59113,1994,1994-09-03T00:00:00.000Z,0
59114,1994,1994-09-03T00:00:00.000Z,0
59115,1994,1994-09-03T00:00:00.000Z,0
59116,1994,1994-09-03T00:00:00.000Z,0
59117,1994,1994-09-03T00:00:00.000Z,0
59118,1994,1994-09-03T00:00:00.000Z,0
59119,1994,1994-09-03T00:00:00.000Z,0
59120,1994,1994-09-03T00:00:00.000Z,0
59121,1994,1994-09-03T00:00:00.000Z,0
59122,1994,1994-09-03T00:00:00.000Z,0
59123,1994,1994-09-03T00:00:00.000Z,0
59124,1994,1994-09-03T00:00:00.000Z,0
59125,1994,1994-09-03T00:00:00.000Z,0
59126,1994,1994-09-03T00:00:00.000Z,0
59127,1994,1994-09-03T00:00:00.000Z,0
59128,1994,1994-09-03T00:00:00.000Z,0
59129,1994,1994-09-03T00:00:00.000Z,0
59130,1994,1994-09-03T00:00:00.000Z,0
59131,1994,1994-09-03T00:00:00.000Z,0
59132,1994,1994-09-03T00:00:00.000Z,0
59133,1994,1994-09-03T00:00:00.000Z,0
59134,1994,1994-09-03T00:00:00.000Z,0
59135,1994,1994-09-03T00:00:00.000Z,0
59136,1994,1994-09-03T00:00:00.000Z,0
59137,1994,1994-09-03T00:00:00.000Z,0
59138,1994,1994-09-03T00:00:00.000Z,0
59139,1994,1994-09-03T00:00:00.000Z,0
59140,1994,1994-09-03T00:00:00.000Z,0
59141,1994,1994-09-03T00:00:00.000Z,0
59142,1994,1994-09-03T00:00:00.000Z,0
59143,1994,1994-09-03T00:00:00.000Z,0
59144,1994,1994-09-03T00:00:00.000Z,0
59145,1994,1994-09-03T00:00:00.000Z,0
59146,1994,1994-09-03T00:00:00.000Z,0
59147,1994,1994-09-03T00:00:00.000Z,0
59148,1994,1994-09-03T00:00:00.000Z,0
59149,1994,1994-09-03T00:00:00.000Z,0
59150,1994,1994-09-03T00:00:00.000Z,0
59151,1994,1994-09-03T00:00:00.000Z,0
59152,1994,1994-09-03T00:00:00.000Z,0
59153,1994,1994-09-03T00:00:00.000Z,0
59154,1994,1994-09-03T00:00:00.000Z,0
59155,1994,1994-09-03T00:00:00.000Z,0
59156,1994,1994-09-03T00:00:00.000Z,0
59157,1994,1994-09-03T00:00:00.000Z,0
59158,1994,1994-09-08T00:00:00.000Z,0
59159,1994,1994-09-08T00:00:00.000Z,0
59160,1994,1994-09-10T00:00:00.000Z,0
59161,1994,1994-09-10T00:00:00.000Z,0
59162,1994,1994-09-10T00:00:00.000Z,0
59163,1994,1994-09-10T00:00:00.000Z,0
59164,1994,1994-09-10T00:00:00.000Z,0
59165,1994,1994-09-10T00:00:00.000Z,0
59166,1994,1994-09-10T00:00:00.000Z,0
59167,1994,1994-09-10T00:00:00.000Z,0
59168,1994,1994-09-10T00:00:00.000Z,0
59169,1994,1994-09-10T00:00:00.000Z,0
59170,1994,1994-09-10T00:00:00.000Z,0
59171,1994,1994-09-10T00:00:00.000Z,0
59172,1994,1994-09-10T00:00:00.000Z,0
59173,1994,1994-09-10T00:00:00.000Z,0
59174,1994,1994-09-10T00:00:00.000Z,0
59175,1994,1994-09-10T00:00:00.000Z,0
59176,1994,1994-09-10T00:00:00.000Z,0
59177,1994,1994-09-10T00:00:00.000Z,0
59178,1994,1994-09-10T00:00:00.000Z,0
59179,1994,1994-09-10T00:00:00.000Z,0
59180,1994,1994-09-10T00:00:00.000Z,0
59181,1994,1994-09-10T00:00:00.000Z,0
59182,1994,1994-09-10T00:00:00.000Z,0
59183,1994,1994-09-10T00:00:00.000Z,0
59184,1994,1994-09-10T00:00:00.000Z,0
59185,1994,1994-09-10T00:00:00.000Z,0
59186,1994,1994-09-10T00:00:00.000Z,0
59187,1994,1994-09-10T00:00:00.000Z,0
59188,1994,1994-09-10T00:00:00.000Z,0
59189,1994,1994-09-10T00:00:00.000Z,0
59190,1994,1994-09-10T00:00:00.000Z,0
59191,1994,1994-09-10T00:00:00.000Z,0
59192,1994,1994-09-10T00:00:00.000Z,0
59193,1994,1994-09-10T00:00:00.000Z,0
59194,1994,1994-09-10T00:00:00.000Z,0
59195,1994,1994-09-10T00:00:00.000Z,0
59196,1994,1994-09-10T00:00:00.000Z,0
