game_id,season_year,week,date,season_type,home_team,away_team,home_conference,away_conference,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
52663,1984,1,1984-08-27,regular,Miami,Auburn,FBS Independents,SEC,20,18,0,regular,regular,0,
52671,1984,2,1984-09-01,regular,Florida State,East Carolina,FBS Independents,FBS Independents,48,17,0,regular,regular,0,
52679,1984,2,1984-09-01,regular,Miami,Florida,FBS Independents,SEC,32,20,0,regular,regular,0,
52666,1984,2,1984-09-01,regular,Pittsburgh,BYU,FBS Independents,Western Athletic,14,20,0,regular,regular,0,
52686,1984,2,1984-09-01,regular,Texas A&M,UTEP,Southwest,Western Athletic,20,17,0,regular,regular,0,
52683,1984,2,1984-09-01,regular,Northern Illinois,West Texas,Mid-American,Missouri Valley,40,33,0,regular,regular,0,
52690,1984,2,1984-09-01,regular,West Virginia,Ohio,FBS Independents,Mid-American,38,0,0,regular,regular,0,
52680,1984,2,1984-09-01,regular,Tulane,Mississippi State,FBS Independents,SEC,3,30,0,regular,regular,0,
52672,1984,2,1984-09-01,regular,Arizona,Fresno State,Pac-10,PCAA,22,27,0,regular,regular,0,
52673,1984,2,1984-09-01,regular,Illinois,Northwestern,Big Ten,Big Ten,24,16,0,regular,regular,0,
52685,1984,2,1984-09-01,regular,Tennessee,Washington State,SEC,Pac-10,34,27,0,regular,regular,0,
52684,1984,2,1984-09-01,regular,San José State,New Mexico State,PCAA,PCAA,14,0,0,regular,regular,0,
52664,1984,2,1984-09-01,regular,Air Force,San Diego State,Western Athletic,Western Athletic,34,16,0,regular,regular,0,
52697,1984,3,1984-09-08,regular,BYU,Baylor,Western Athletic,Southwest,47,13,0,regular,regular,0,
52694,1984,3,1984-09-08,regular,Arizona,California,Pac-10,Pac-10,23,13,0,regular,regular,0,
52698,1984,3,1984-09-08,regular,Hawai'i,Cal State Fullerton,Western Athletic,PCAA,13,21,0,regular,regular,0,
52695,1984,3,1984-09-08,regular,Alabama,Boston College,SEC,FBS Independents,31,38,0,regular,regular,0,
52728,1984,3,1984-09-08,regular,Purdue,Notre Dame,Big Ten,FBS Independents,23,21,0,regular,regular,0,
52742,1984,3,1984-09-08,regular,Western Michigan,Miami (OH),Mid-American,Mid-American,17,13,0,regular,regular,0,
52736,1984,3,1984-09-08,regular,San Diego State,UCLA,Western Athletic,Pac-10,15,18,0,regular,regular,0,
52725,1984,3,1984-09-08,regular,Oregon,Long Beach State,Pac-10,PCAA,28,17,0,regular,regular,0,
52703,1984,3,1984-09-08,regular,Georgia,Southern Miss,SEC,FBS Independents,26,19,0,regular,regular,0,
52707,1984,3,1984-09-08,regular,Iowa,Iowa State,Big Ten,Big 8,59,21,0,regular,regular,0,
52712,1984,3,1984-09-08,regular,Michigan,Miami,Big Ten,FBS Independents,22,14,0,regular,regular,0,
52713,1984,3,1984-09-08,regular,Colorado,Michigan State,Big 8,Big Ten,21,24,0,regular,regular,0,
52708,1984,3,1984-09-08,regular,Kansas,Wichita State,Big 8,Missouri Valley,31,7,0,regular,regular,0,
52715,1984,3,1984-09-08,regular,Ole Miss,Memphis,SEC,FBS Independents,22,6,0,regular,regular,0,
52718,1984,3,1984-09-08,regular,UNLV,San José State,PCAA,PCAA,30,15,0,regular,regular,0,
52717,1984,3,1984-09-08,regular,Nebraska,Wyoming,Big 8,Western Athletic,42,7,0,regular,regular,0,
52701,1984,3,1984-09-08,regular,Duke,Indiana,ACC,Big Ten,31,24,0,regular,regular,0,
52723,1984,3,1984-09-08,regular,Oklahoma,Stanford,Big 8,Pac-10,19,7,0,regular,regular,0,
52738,1984,3,1984-09-08,regular,Wake Forest,Virginia Tech,ACC,FBS Independents,20,21,0,regular,regular,0,
52737,1984,3,1984-09-08,regular,Vanderbilt,Kansas State,SEC,Big 8,26,14,0,regular,regular,0,
52731,1984,3,1984-09-08,regular,Maryland,Syracuse,ACC,FBS Independents,7,23,0,regular,regular,0,
52700,1984,3,1984-09-08,regular,Virginia,Clemson,ACC,ACC,0,55,0,regular,regular,0,
52714,1984,3,1984-09-08,regular,Minnesota,Rice,Big Ten,Southwest,31,24,0,regular,regular,0,
52720,1984,3,1984-09-08,regular,NC State,Ohio,ACC,Mid-American,43,6,0,regular,regular,0,
52711,1984,3,1984-09-08,regular,LSU,Florida,SEC,SEC,21,21,0,regular,regular,0,
52739,1984,3,1984-09-08,regular,Washington,Northwestern,Pac-10,Big Ten,26,0,0,regular,regular,0,
52709,1984,3,1984-09-08,regular,Kentucky,Kent State,SEC,Mid-American,42,0,0,regular,regular,0,
52719,1984,3,1984-09-08,regular,New Mexico,New Mexico State,Western Athletic,PCAA,61,21,0,regular,regular,0,
52740,1984,3,1984-09-08,regular,Washington State,Utah,Pac-10,Western Athletic,42,40,0,regular,regular,0,
52727,1984,3,1984-09-08,regular,Penn State,Rutgers,FBS Independents,FBS Independents,15,12,0,regular,regular,0,
52743,1984,3,1984-09-08,regular,Wisconsin,Northern Illinois,Big Ten,Mid-American,27,14,0,regular,regular,0,
52741,1984,3,1984-09-08,regular,West Virginia,Louisville,FBS Independents,FBS Independents,30,6,0,regular,regular,0,
52722,1984,3,1984-09-08,regular,Ohio State,Oregon State,Big Ten,Pac-10,22,14,0,regular,regular,0,
52724,1984,3,1984-09-08,regular,Arizona State,Oklahoma State,Pac-10,Big 8,3,45,0,regular,regular,0,
52716,1984,3,1984-09-08,regular,Mississippi State,Colorado State,SEC,Western Athletic,14,9,0,regular,regular,0,
52704,1984,3,1984-09-08,regular,Illinois,Missouri,Big Ten,Big 8,30,24,0,regular,regular,0,
52735,1984,3,1984-09-08,regular,Ball State,Toledo,Mid-American,Mid-American,2,20,0,regular,regular,0,
52732,1984,3,1984-09-08,regular,Temple,East Carolina,FBS Independents,FBS Independents,17,0,0,regular,regular,0,
