season_year,game_id,week,team,opponent,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,def_plays,def_ppa,def_success_rate,def_explosiveness
2020,401207098,1,Houston Christian,North Texas,1,63,0.21189362354942257,0.4444444444444444,1.1693245154588734,60,0.5929371809110134,0.5333333333333333,1.70299625418888
2020,401207098,1,North Texas,Houston Christian,1,60,0.5929371809110134,0.5333333333333333,1.70299625418888,63,0.21189362354942257,0.4444444444444444,1.1693245154588734
2020,401207101,1,South Alabama,Southern Miss,1,68,0.2593136154942734,0.5,1.4008125290427442,69,0.2262530314496417,0.4057971014492754,1.4383853728160607
2020,401207101,1,Southern Miss,South Alabama,1,69,0.2262530314496417,0.4057971014492754,1.4383853728160607,68,0.2593136154942734,0.5,1.4008125290427442
2020,401207102,8,Chattanooga,Western Kentucky,1,65,-0.10304976385842171,0.3076923076923077,1.1819451158679601,58,-0.07610277711049769,0.3448275862068966,1.140750516455994
2020,401207102,8,Western Kentucky,Chattanooga,1,58,-0.07610277711049769,0.3448275862068966,1.140750516455994,65,-0.10304976385842171,0.3076923076923077,1.1819451158679601
2020,401207106,3,Louisiana Tech,Southern Miss,1,77,0.17078265280413507,0.45454545454545453,1.208409402385281,60,0.14976344397981922,0.5,1.2897094904019417
2020,401207106,3,Southern Miss,Louisiana Tech,1,60,0.14976344397981922,0.5,1.2897094904019417,77,0.17078265280413507,0.45454545454545453,1.208409402385281
2020,401207113,2,Texas State,UTSA,1,76,0.11726373960809958,0.42105263157894735,1.3104948442415287,82,0.21263361055618088,0.3902439024390244,1.3089454647594296
2020,401207113,2,UTSA,Texas State,1,82,0.21263361055618088,0.3902439024390244,1.3089454647594296,76,0.11726373960809958,0.42105263157894735,1.3104948442415287
2020,401207120,3,North Texas,SMU,1,64,0.1816193611909529,0.453125,1.198620137956335,71,0.3879627412028414,0.5633802816901409,1.2881789965732022
2020,401207120,3,SMU,North Texas,1,71,0.3879627412028414,0.5633802816901409,1.2881789965732022,64,0.1816193611909529,0.453125,1.198620137956335
2020,401207124,3,Liberty,Western Kentucky,1,79,0.3004963564952252,0.5316455696202531,1.0617084250441935,53,0.320889810351566,0.41509433962264153,1.3505250644616535
2020,401207124,3,Western Kentucky,Liberty,1,53,0.320889810351566,0.41509433962264153,1.3505250644616535,79,0.3004963564952252,0.5316455696202531,1.0617084250441935
2020,401207126,4,Florida International,Liberty,1,51,0.26947801965418083,0.49019607843137253,1.4003859636942864,75,0.25280087824072356,0.4666666666666667,1.1975294335176188
2020,401207126,4,Liberty,Florida International,1,75,0.25280087824072356,0.4666666666666667,1.1975294335176188,51,0.26947801965418083,0.49019607843137253,1.4003859636942864
2020,401207132,4,South Alabama,UAB,1,51,-0.027792273546832013,0.2549019607843137,1.9951301824608003,64,0.37735685213154607,0.453125,1.5731548594362081
2020,401207132,4,UAB,South Alabama,1,64,0.37735685213154607,0.453125,1.5731548594362081,51,-0.027792273546832013,0.2549019607843137,1.9951301824608003
2020,401207134,4,Middle Tennessee,UTSA,1,89,0.21420231297769948,0.43820224719101125,1.4390231388467887,71,0.049454606975131855,0.3380281690140845,1.5258931005626903
2020,401207134,4,UTSA,Middle Tennessee,1,71,0.049454606975131855,0.3380281690140845,1.5258931005626903,89,0.21420231297769948,0.43820224719101125,1.4390231388467887
2020,401207136,5,Charlotte,Florida Atlantic,1,73,0.1016928902090171,0.4246575342465753,1.1616923289673557,55,0.08727021546031344,0.41818181818181815,1.2402491062016545
2020,401207136,5,Florida Atlantic,Charlotte,1,55,0.08727021546031344,0.41818181818181815,1.2402491062016545,73,0.1016928902090171,0.4246575342465753,1.1616923289673557
2020,401207138,5,Middle Tennessee,Western Kentucky,1,66,0.15419956966910026,0.3939393939393939,1.325875206270096,74,0.0326991009693552,0.43243243243243246,0.9350473512156802
2020,401207138,5,Western Kentucky,Middle Tennessee,1,74,0.0326991009693552,0.43243243243243246,0.9350473512156802,66,0.15419956966910026,0.3939393939393939,1.325875206270096
2020,401207139,5,North Texas,Southern Miss,1,85,0.16515550318697328,0.43529411764705883,1.3820635687278215,76,0.19099342967211477,0.42105263157894735,1.4393069179717959
2020,401207139,5,Southern Miss,North Texas,1,76,0.19099342967211477,0.42105263157894735,1.4393069179717959,85,0.16515550318697328,0.43529411764705883,1.3820635687278215
2020,401207141,5,UAB,UTSA,1,67,-0.0738768649350223,0.417910447761194,1.317971793950348,61,-0.29013196902868055,0.26229508196721313,1.5521210378794494
2020,401207141,5,UTSA,UAB,1,61,-0.29013196902868055,0.26229508196721313,1.5521210378794494,67,-0.0738768649350223,0.417910447761194,1.317971793950348
2020,401207142,6,Charlotte,North Texas,1,59,0.5875358070645788,0.5084745762711864,1.6191043539619248,62,0.11916089871834049,0.43548387096774194,1.3360993107803802
2020,401207142,6,North Texas,Charlotte,1,62,0.11916089871834049,0.43548387096774194,1.3360993107803802,59,0.5875358070645788,0.5084745762711864,1.6191043539619248
2020,401207143,6,Florida International,Middle Tennessee,1,65,-0.03637353350884254,0.3230769230769231,1.3913401425019738,80,0.06864209214657413,0.3875,1.3927319925881436
2020,401207143,6,Middle Tennessee,Florida International,1,80,0.06864209214657413,0.3875,1.3927319925881436,65,-0.03637353350884254,0.3230769230769231,1.3913401425019738
2020,401207145,6,Louisiana Tech,UTEP,1,70,-0.03374388061301038,0.34285714285714286,1.231514700103226,66,-0.024382822191226835,0.2727272727272727,1.3536279405135399
2020,401207145,6,UTEP,Louisiana Tech,1,66,-0.024382822191226835,0.2727272727272727,1.3536279405135399,70,-0.03374388061301038,0.34285714285714286,1.231514700103226
2020,401207146,6,Marshall,Western Kentucky,1,39,0.3500943087027402,0.41025641025641024,1.6056169045838042,36,-0.31769122368044767,0.4444444444444444,-0.06813499558249894
2020,401207146,6,Western Kentucky,Marshall,1,36,-0.31769122368044767,0.4444444444444444,-0.06813499558249894,39,0.3500943087027402,0.41025641025641024,1.6056169045838042
2020,401207149,7,Louisiana Tech,Marshall,1,45,-0.02477301457780977,0.37777777777777777,1.1779605428965256,65,0.20956362136339401,0.5692307692307692,1.082047750738951
2020,401207149,7,Marshall,Louisiana Tech,1,65,0.20956362136339401,0.5692307692307692,1.082047750738951,45,-0.02477301457780977,0.37777777777777777,1.1779605428965256
2020,401207150,7,Middle Tennessee,North Texas,1,77,0.09302782196217925,0.42857142857142855,1.2157558665074721,77,0.5606431518289946,0.6493506493506493,1.40418218640486
2020,401207150,7,North Texas,Middle Tennessee,1,77,0.5606431518289946,0.6493506493506493,1.40418218640486,77,0.09302782196217925,0.42857142857142855,1.2157558665074721
2020,401207153,7,UAB,Western Kentucky,1,63,0.050761084584291336,0.4126984126984127,1.0074220105540437,51,-0.23703253420282933,0.35294117647058826,0.8046367003056107
2020,401207153,7,Western Kentucky,UAB,1,51,-0.23703253420282933,0.35294117647058826,0.8046367003056107,63,0.050761084584291336,0.4126984126984127,1.0074220105540437
2020,401207154,8,Charlotte,UTEP,1,58,0.2297281168098643,0.43103448275862066,1.3962240226268021,73,0.002952023362618142,0.410958904109589,1.1225614463648907
2020,401207154,8,UTEP,Charlotte,1,73,0.002952023362618142,0.410958904109589,1.1225614463648907,58,0.2297281168098643,0.43103448275862066,1.3962240226268021
2020,401207156,8,Florida Atlantic,Marshall,1,67,-0.08582785093843735,0.3283582089552239,1.2298220180882071,60,0.139187747887861,0.4,1.2834467773822225
2020,401207156,8,Marshall,Florida Atlantic,1,60,0.139187747887861,0.4,1.2834467773822225,67,-0.08582785093843735,0.3283582089552239,1.2298220180882071
2020,401207157,8,Louisiana Tech,UTSA,1,66,-0.212184852002795,0.3333333333333333,0.5262169582474777,87,-0.008944443336768788,0.367816091954023,1.3836397979896136
2020,401207157,8,UTSA,Louisiana Tech,1,87,-0.008944443336768788,0.367816091954023,1.3836397979896136,66,-0.212184852002795,0.3333333333333333,0.5262169582474777
2020,401207158,8,Middle Tennessee,Rice,1,71,0.1484494270698882,0.4225352112676056,1.4612728317730024,80,0.1549437740288893,0.45,1.1502855552526385
2020,401207158,8,Rice,Middle Tennessee,1,80,0.1549437740288893,0.45,1.1502855552526385,71,0.1484494270698882,0.4225352112676056,1.4612728317730024
2020,401207160,8,Liberty,Southern Miss,1,67,0.49485911000395383,0.5373134328358209,1.4463735723213342,64,0.10214661617179818,0.390625,1.4791141472614096
2020,401207160,8,Southern Miss,Liberty,1,64,0.10214661617179818,0.390625,1.4791141472614096,67,0.49485911000395383,0.5373134328358209,1.4463735723213342
2020,401207162,9,Florida Atlantic,UTSA,1,68,0.08313906814862733,0.36764705882352944,1.2810257572894472,72,-0.0691485745359012,0.3333333333333333,1.3453327289203645
2020,401207162,9,UTSA,Florida Atlantic,1,72,-0.0691485745359012,0.3333333333333333,1.3453327289203645,68,0.08313906814862733,0.36764705882352944,1.2810257572894472
2020,401207163,9,Louisiana Tech,UAB,1,75,-0.028218665480842654,0.3466666666666667,1.2581148652530298,74,-0.10940455982294928,0.4189189189189189,1.013649238990896
2020,401207163,9,UAB,Louisiana Tech,1,74,-0.10940455982294928,0.4189189189189189,1.013649238990896,75,-0.028218665480842654,0.3466666666666667,1.2581148652530298
2020,401207166,9,Rice,Southern Miss,1,59,0.2746107633740185,0.423728813559322,1.432318666130513,46,-0.19112876494000752,0.45652173913043476,0.48135849282495835
2020,401207166,9,Southern Miss,Rice,1,46,-0.19112876494000752,0.45652173913043476,0.48135849282495835,59,0.2746107633740185,0.423728813559322,1.432318666130513
2020,401207169,10,Florida Atlantic,Western Kentucky,1,62,0.010607925368656089,0.3709677419354839,1.2128204703487317,67,-0.052736062529219634,0.3880597014925373,1.0140652332687727
2020,401207169,10,Western Kentucky,Florida Atlantic,1,67,-0.052736062529219634,0.3880597014925373,1.0140652332687727,62,0.010607925368656089,0.3709677419354839,1.2128204703487317
2020,401207174,11,Florida Atlantic,Florida International,1,65,0.290311032452995,0.46153846153846156,1.435791776249133,63,-0.010876383549599014,0.31746031746031744,1.3217727933577323
2020,401207174,11,Florida International,Florida Atlantic,1,63,-0.010876383549599014,0.31746031746031744,1.3217727933577323,65,0.290311032452995,0.46153846153846156,1.435791776249133
2020,401207176,11,Marshall,Middle Tennessee,1,53,0.32357219762331496,0.4716981132075472,1.45640413049928,64,0.058450726091842285,0.453125,0.9053777590869152
2020,401207176,11,Middle Tennessee,Marshall,1,64,0.058450726091842285,0.453125,0.9053777590869152,53,0.32357219762331496,0.4716981132075472,1.45640413049928
2020,401207178,11,Southern Miss,Western Kentucky,1,51,-0.07115948879970299,0.35294117647058826,1.1595834898386643,70,-0.00692526727240059,0.4142857142857143,1.0330808954852604
2020,401207178,11,Western Kentucky,Southern Miss,1,70,-0.00692526727240059,0.4142857142857143,1.0330808954852604,51,-0.07115948879970299,0.35294117647058826,1.1595834898386643
2020,401207179,11,UTEP,UTSA,1,44,0.09811578872902844,0.38636363636363635,1.1458370492523522,63,0.428552548918608,0.6031746031746031,1.1432702088999582
2020,401207179,11,UTSA,UTEP,1,63,0.428552548918608,0.6031746031746031,1.1432702088999582,44,0.09811578872902844,0.38636363636363635,1.1458370492523522
2020,401207181,12,Florida International,Western Kentucky,1,61,-0.3660628720361399,0.2459016393442623,1.2000940095056585,59,0.011386061672961295,0.3559322033898305,0.9237880197065502
2020,401207181,12,Western Kentucky,Florida International,1,59,0.011386061672961295,0.3559322033898305,0.9237880197065502,61,-0.3660628720361399,0.2459016393442623,1.2000940095056585
2020,401207184,12,North Texas,Rice,1,62,0.2305263760119663,0.43548387096774194,1.1777866009545077,70,0.007465571698158303,0.42857142857142855,1.1658523177482405
2020,401207184,12,Rice,North Texas,1,70,0.007465571698158303,0.42857142857142855,1.1658523177482405,62,0.2305263760119663,0.43548387096774194,1.1777866009545077
2020,401207185,12,Southern Miss,UTSA,1,65,-0.00259677885588228,0.3230769230769231,1.5756302427988989,65,-0.03648907069315621,0.4153846153846154,0.9853975300772716
2020,401207185,12,UTSA,Southern Miss,1,65,-0.03648907069315621,0.4153846153846154,0.9853975300772716,65,-0.00259677885588228,0.3230769230769231,1.5756302427988989
2020,401207191,13,North Texas,UTSA,1,58,-0.04851442086936347,0.3448275862068966,1.7155988756373544,56,0.5080335181630207,0.5,1.5642571793288433
2020,401207191,13,UTSA,North Texas,1,56,0.5080335181630207,0.5,1.5642571793288433,58,-0.04851442086936347,0.3448275862068966,1.7155988756373544
2020,401207200,11,Army,Tulane,1,64,-0.09396969488235644,0.328125,1.1296734436254652,53,0.3151683249062502,0.5094339622641509,1.1702807745275459
2020,401207200,11,Tulane,Army,1,53,0.3151683249062502,0.5094339622641509,1.1702807745275459,64,-0.09396969488235644,0.328125,1.1296734436254652
2020,401207203,15,Army,Navy,1,54,-0.17078331716414938,0.16666666666666666,1.6323449863907042,42,-0.48331496502215476,0.23809523809523808,0.773038445951968
2020,401207203,15,Navy,Army,1,42,-0.48331496502215476,0.23809523809523808,0.773038445951968,54,-0.17078331716414938,0.16666666666666666,1.6323449863907042
2020,401207215,6,Liberty,UL Monroe,1,47,-0.1046873739820668,0.3191489361702128,1.7659652884368178,34,-0.5488317986808399,0.17647058823529413,0.5516493262795067
2020,401207215,6,UL Monroe,Liberty,1,34,-0.5488317986808399,0.17647058823529413,0.5516493262795067,47,-0.1046873739820668,0.3191489361702128,1.7659652884368178
2020,401207218,11,Liberty,Western Carolina,1,47,0.5969186975256802,0.5319148936170213,1.714971326151942,41,0.07857928870344723,0.43902439024390244,1.2721078232782361
2020,401207218,11,Western Carolina,Liberty,1,41,0.07857928870344723,0.43902439024390244,1.2721078232782361,47,0.5969186975256802,0.5319148936170213,1.714971326151942
2020,401209818,12,BYU,North Alabama,1,34,0.9243814502042982,0.6764705882352942,1.664657279740177,40,-0.14207493084790265,0.375,1.053969137010425
2020,401209818,12,North Alabama,BYU,1,40,-0.14207493084790265,0.375,1.053969137010425,34,0.9243814502042982,0.6764705882352942,1.664657279740177
2020,401212476,5,Cincinnati,South Florida,1,71,-0.10602381914122347,0.4225352112676056,1.0741515359126559,74,-0.3007504162373565,0.33783783783783783,1.2739306005207858
2020,401212476,5,South Florida,Cincinnati,1,74,-0.3007504162373565,0.33783783783783783,1.2739306005207858,71,-0.10602381914122347,0.4225352112676056,1.0741515359126559
