season_year,team,conference,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,off_pts_per_opp,off_line_yards,off_stuff_rate,off_havoc,def_plays,def_ppa,def_success_rate,def_explosiveness,def_pts_per_opp,def_line_yards,def_stuff_rate,def_havoc
2007,Air Force,Mountain West,1,782,0.10817911667121,0.43478260869565216,0.9207128009560256,-0.16470588235294117,3.0514285714285716,0.16964285714285715,0.015,809,0.05053225488832832,0.3967861557478368,0.9852929444649001,0,2.6596534653465347,0.20544554455445543,0.017
2007,Akron,Mid-American,1,689,-0.03455142072512542,0.3802612481857765,0.8463930582211259,-0.1111111111111111,2.8461095100864555,0.19020172910662825,0.02,749,0.00187210600662489,0.4259012016021362,0.9104142419306639,-0.07692307692307693,2.619189189189189,0.2594594594594595,0.025
2007,Alabama,SEC,1,886,0.02539610270242107,0.4153498871331828,0.8533277993372345,-0.07865168539325842,2.9079136690647482,0.19424460431654678,0.017,798,0.024984413855370886,0.39724310776942356,0.935266024386054,0,2.7198952879581153,0.20157068062827224,0.025
2007,Arizona,Pac-10,1,705,-0.004846488116152396,0.3659574468085106,0.9201951293670673,-0.09859154929577464,2.400865800865801,0.27705627705627706,0.023,783,0.012118239448484456,0.40102171136653897,0.8731590367247634,-0.109375,2.6675531914893615,0.22074468085106383,0.026
2007,Arizona State,Pac-10,1,737,0.011159646780402346,0.3704206241519674,0.9648362097186292,0,2.6138028169014085,0.23098591549295774,0.019,695,-0.0034330215060736826,0.37410071942446044,0.9250162886291345,-0.2,2.7273037542662117,0.22525597269624573,0.016
2007,Arkansas,SEC,1,770,0.018991524152205334,0.42077922077922075,0.8176790856807916,-0.08139534883720931,3.051919191919192,0.1717171717171717,0.014,836,-0.015136677027009122,0.38516746411483255,0.8704571906430849,-0.07865168539325842,2.7967581047381547,0.2194513715710723,0.038
2007,Arkansas State,Sun Belt,1,523,0.009446155360613155,0.384321223709369,0.9613523897098891,0,3.232618025751073,0.1888412017167382,0.028,579,0.06110473540656259,0.4386873920552677,0.8599962235718331,-0.11864406779661017,3.075625,0.178125,0.018
2007,Army,FBS Independents,1,701,-0.08612561350999687,0.3338088445078459,0.9248361960378211,-0.2153846153846154,2.2859756097560977,0.25914634146341464,0.038,785,0.11554592616553921,0.46496815286624205,0.8828925968134778,-0.07368421052631578,3.1333333333333333,0.18404907975460122,0.018
2007,Auburn,SEC,1,831,0.04378202764341532,0.43200962695547535,0.8580945697216077,-0.1686746987951807,2.658709677419355,0.2172043010752688,0.029,776,-0.02293479639542018,0.38144329896907214,0.8212795465498404,0,2.715303430079156,0.20580474934036938,0.022
2007,Ball State,Mid-American,1,813,0.08669998204232751,0.4280442804428044,0.97458002154692,0,2.9111413043478263,0.22554347826086957,0.018,770,0.0933759977363039,0.43766233766233764,0.8758071452055798,0,3.0558823529411767,0.1832579185520362,0.025
