game_id,season_year,kickoff_utc,start_time_tbd
52663,1984,1984-08-27T00:00:00.000Z,0
52664,1984,1984-09-01T00:00:00.000Z,0
52665,1984,1984-09-01T00:00:00.000Z,0
52666,1984,1984-09-01T00:00:00.000Z,0
52667,1984,1984-09-01T00:00:00.000Z,0
52668,1984,1984-09-01T00:00:00.000Z,0
52669,1984,1984-09-01T00:00:00.000Z,0
52670,1984,1984-09-01T00:00:00.000Z,0
52671,1984,1984-09-01T00:00:00.000Z,0
52672,1984,1984-09-01T00:00:00.000Z,0
52673,1984,1984-09-01T00:00:00.000Z,0
52674,1984,1984-09-01T00:00:00.000Z,0
52675,1984,1984-09-01T00:00:00.000Z,0
52676,1984,1984-09-01T00:00:00.000Z,0
52677,1984,1984-09-01T00:00:00.000Z,0
52678,1984,1984-09-01T00:00:00.000Z,0
52679,1984,1984-09-01T00:00:00.000Z,0
52680,1984,1984-09-01T00:00:00.000Z,0
52681,1984,1984-09-01T00:00:00.000Z,0
52682,1984,1984-09-01T00:00:00.000Z,0
52683,1984,1984-09-01T00:00:00.000Z,0
52684,1984,1984-09-01T00:00:00.000Z,0
52685,1984,1984-09-01T00:00:00.000Z,0
52686,1984,1984-09-01T00:00:00.000Z,0
52687,1984,1984-09-01T00:00:00.000Z,0
52688,1984,1984-09-01T00:00:00.000Z,0
52689,1984,1984-09-01T00:00:00.000Z,0
52690,1984,1984-09-01T00:00:00.000Z,0
52691,1984,1984-09-01T00:00:00.000Z,0
52692,1984,1984-09-01T00:00:00.000Z,0
52693,1984,1984-09-08T00:00:00.000Z,0
52694,1984,1984-09-08T00:00:00.000Z,0
52695,1984,1984-09-08T00:00:00.000Z,0
52696,1984,1984-09-08T00:00:00.000Z,0
52697,1984,1984-09-08T00:00:00.000Z,0
52698,1984,1984-09-08T00:00:00.000Z,0
52699,1984,1984-09-08T00:00:00.000Z,0
52700,1984,1984-09-08T00:00:00.000Z,0
52701,1984,1984-09-08T00:00:00.000Z,0
52702,1984,1984-09-08T00:00:00.000Z,0
52703,1984,1984-09-08T00:00:00.000Z,0
52704,1984,1984-09-08T00:00:00.000Z,0
