season_year,team,conference,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,off_pts_per_opp,off_line_yards,off_stuff_rate,off_havoc,def_plays,def_ppa,def_success_rate,def_explosiveness,def_pts_per_opp,def_line_yards,def_stuff_rate,def_havoc
2020,Air Force,Mountain West,1,336,0.25949277515732244,0.5327380952380952,1.0633823525615145,4.0606060606060606,3.825818181818182,0.08727272727272728,0.099,327,0.048829755255359424,0.43425076452599387,1.147185552106696,2.7037037037037037,3.022448979591837,0.12755102040816327,0.103
2020,Akron,Mid-American,1,275,-0.04916227518604379,0.36,1.4174355339836722,3.037037037037037,2.9020689655172416,0.23448275862068965,0.189,272,0.3975259738241022,0.5147058823529411,1.346870155212953,4.4523809523809526,3.9130434782608696,0.09937888198757763,0.086
2020,Alabama,SEC,1,726,0.4594938694479426,0.5785123966942148,1.2951714182791003,5.183673469387755,3.285043988269795,0.1495601173020528,0.105,669,0.08686996869815804,0.375186846038864,1.385169960600149,2.8823529411764706,2.631230283911672,0.1829652996845426,0.183
2020,App State,Sun Belt,1,778,0.19872262461780493,0.4691516709511568,1.2322117823118786,3.9220779220779223,3.2074309978768576,0.1762208067940552,0.133,714,0.02262163400923425,0.3641456582633053,1.3934869582482403,3.280701754385965,2.9112,0.2,0.201
2020,Arizona,Pac-12,1,299,-0.09221351639792413,0.3712374581939799,1.1639278307533012,2.53125,2.957638888888889,0.22916666666666666,0.185,290,0.23300163727100534,0.46551724137931033,1.2756253695181192,3.75,2.829608938547486,0.2122905027932961,0.116
2020,Arizona State,Pac-12,1,214,0.23680278597704102,0.4672897196261682,1.3711188618654642,3.6774193548387095,3.505511811023622,0.14173228346456693,0.145,288,0.04008823624832889,0.4479166666666667,1.0959174783002346,3.357142857142857,2.928472222222222,0.22916666666666666,0.18
2020,Arkansas,SEC,1,614,0.1939409619326101,0.44462540716612375,1.2191587009308493,3.84,2.9682242990654206,0.18691588785046728,0.151,744,0.1290174605174121,0.4583333333333333,1.1776914441249668,3.730769230769231,3.1379032258064514,0.1827956989247312,0.142
2020,Arkansas State,Sun Belt,1,811,0.1674506869668392,0.4278668310727497,1.4616665805770483,3.985294117647059,2.8194767441860464,0.2063953488372093,0.16,779,0.17077670883181092,0.42233632862644416,1.4316974989728766,3.8823529411764706,2.4423076923076925,0.24102564102564103,0.166
2020,Army,FBS Independents,1,706,0.0735832894604185,0.4065155807365439,1.131937216142001,4.196969696969697,2.891269841269841,0.15396825396825398,0.114,605,-0.04999809202474107,0.371900826446281,1.271167564090891,2.5925925925925926,2.4186119873817034,0.2618296529968454,0.195
2020,Auburn,SEC,1,704,0.1399400632702724,0.4346590909090909,1.2003926372546827,3.515625,3.232047477744807,0.1572700296735905,0.13,743,0.15321034013605325,0.4576043068640646,1.1963379080395156,3.656716417910448,3.136503856041131,0.13881748071979436,0.144
