game_id,season_year,kickoff_utc,start_time_tbd
51967,1983,1983-08-29T00:00:00.000Z,0
51968,1983,1983-09-01T00:00:00.000Z,0
51969,1983,1983-09-02T00:00:00.000Z,0
51970,1983,1983-09-03T00:00:00.000Z,0
51971,1983,1983-09-03T00:00:00.000Z,0
51972,1983,1983-09-03T00:00:00.000Z,0
51973,1983,1983-09-03T00:00:00.000Z,0
51974,1983,1983-09-03T00:00:00.000Z,0
51975,1983,1983-09-03T00:00:00.000Z,0
51976,1983,1983-09-03T00:00:00.000Z,0
51977,1983,1983-09-03T00:00:00.000Z,0
51978,1983,1983-09-03T00:00:00.000Z,0
51979,1983,1983-09-03T00:00:00.000Z,0
51980,1983,1983-09-03T00:00:00.000Z,0
51981,1983,1983-09-03T00:00:00.000Z,0
51982,1983,1983-09-03T00:00:00.000Z,0
51983,1983,1983-09-03T00:00:00.000Z,0
51984,1983,1983-09-03T00:00:00.000Z,0
51985,1983,1983-09-03T00:00:00.000Z,0
51986,1983,1983-09-03T00:00:00.000Z,0
51987,1983,1983-09-03T00:00:00.000Z,0
51988,1983,1983-09-03T00:00:00.000Z,0
51989,1983,1983-09-03T00:00:00.000Z,0
51990,1983,1983-09-03T00:00:00.000Z,0
51991,1983,1983-09-03T00:00:00.000Z,0
51992,1983,1983-09-03T00:00:00.000Z,0
51993,1983,1983-09-03T00:00:00.000Z,0
51994,1983,1983-09-03T00:00:00.000Z,0
51995,1983,1983-09-03T00:00:00.000Z,0
51996,1983,1983-09-03T00:00:00.000Z,0
51997,1983,1983-09-03T00:00:00.000Z,0
51998,1983,1983-09-03T00:00:00.000Z,0
51999,1983,1983-09-03T00:00:00.000Z,0
52000,1983,1983-09-03T00:00:00.000Z,0
52001,1983,1983-09-03T00:00:00.000Z,0
52002,1983,1983-09-03T00:00:00.000Z,0
52003,1983,1983-09-03T00:00:00.000Z,0
52004,1983,1983-09-03T00:00:00.000Z,0
52005,1983,1983-09-03T00:00:00.000Z,0
52006,1983,1983-09-03T00:00:00.000Z,0
52007,1983,1983-09-10T00:00:00.000Z,0
52008,1983,1983-09-10T00:00:00.000Z,0
52009,1983,1983-09-10T00:00:00.000Z,0
52010,1983,1983-09-10T00:00:00.000Z,0
52011,1983,1983-09-10T00:00:00.000Z,0
52012,1983,1983-09-10T00:00:00.000Z,0
52013,1983,1983-09-10T00:00:00.000Z,0
52014,1983,1983-09-10T00:00:00.000Z,0
52015,1983,1983-09-10T00:00:00.000Z,0
52016,1983,1983-09-10T00:00:00.000Z,0
52017,1983,1983-09-10T00:00:00.000Z,0
52018,1983,1983-09-10T00:00:00.000Z,0
52019,1983,1983-09-10T00:00:00.000Z,0
52020,1983,1983-09-10T00:00:00.000Z,0
52021,1983,1983-09-10T00:00:00.000Z,0
52022,1983,1983-09-10T00:00:00.000Z,0
52023,1983,1983-09-10T00:00:00.000Z,0
52024,1983,1983-09-10T00:00:00.000Z,0
52025,1983,1983-09-10T00:00:00.000Z,0
52026,1983,1983-09-10T00:00:00.000Z,0
52027,1983,1983-09-10T00:00:00.000Z,0
52028,1983,1983-09-10T00:00:00.000Z,0
52029,1983,1983-09-10T00:00:00.000Z,0
52030,1983,1983-09-10T00:00:00.000Z,0
52031,1983,1983-09-10T00:00:00.000Z,0
52032,1983,1983-09-10T00:00:00.000Z,0
52033,1983,1983-09-10T00:00:00.000Z,0
52034,1983,1983-09-10T00:00:00.000Z,0
52035,1983,1983-09-10T00:00:00.000Z,0
52036,1983,1983-09-10T00:00:00.000Z,0
52037,1983,1983-09-10T00:00:00.000Z,0
52038,1983,1983-09-10T00:00:00.000Z,0
52039,1983,1983-09-10T00:00:00.000Z,0
52040,1983,1983-09-10T00:00:00.000Z,0
52041,1983,1983-09-10T00:00:00.000Z,0
52042,1983,1983-09-10T00:00:00.000Z,0
52043,1983,1983-09-10T00:00:00.000Z,0
52044,1983,1983-09-10T00:00:00.000Z,0
52045,1983,1983-09-10T00:00:00.000Z,0
52046,1983,1983-09-10T00:00:00.000Z,0
52047,1983,1983-09-10T00:00:00.000Z,0
52048,1983,1983-09-10T00:00:00.000Z,0
52049,1983,1983-09-10T00:00:00.000Z,0
52050,1983,1983-09-10T00:00:00.000Z,0
52051,1983,1983-09-10T00:00:00.000Z,0
52052,1983,1983-09-10T00:00:00.000Z,0
52053,1983,1983-09-10T00:00:00.000Z,0
52054,1983,1983-09-10T00:00:00.000Z,0
52055,1983,1983-09-10T00:00:00.000Z,0
52056,1983,1983-09-10T00:00:00.000Z,0
52057,1983,1983-09-10T00:00:00.000Z,0
