game_id,season_year,week,date,season_type,home_team,away_team,home_conference,away_conference,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
252440154,2005,1,2005-09-01,regular,Wake Forest,Vanderbilt,ACC,SEC,20,24,0,regular,regular,0,
252440248,2005,1,2005-09-01,regular,Houston,Oregon,Conference USA,Pac-10,24,38,0,regular,regular,0,AT RELIANT STADIUM
252442132,2005,1,2005-09-01,regular,Cincinnati,Eastern Michigan,Big East,Mid-American,28,26,0,regular,regular,0,
252440041,2005,1,2005-09-01,regular,UConn,Buffalo,Big East,Mid-American,38,0,0,regular,regular,0,
252442579,2005,1,2005-09-01,regular,South Carolina,UCF,SEC,Conference USA,24,15,0,regular,regular,0,
252440009,2005,1,2005-09-02,regular,Arizona State,Temple,Pac-10,FBS Independents,63,16,0,regular,regular,0,
252440265,2005,1,2005-09-02,regular,Washington State,Idaho,Pac-10,Western Athletic,38,26,0,regular,regular,0,
252440202,2005,1,2005-09-02,regular,Tulsa,Minnesota,Conference USA,Big Ten,10,41,0,regular,regular,0,
252452117,2005,1,2005-09-02,regular,Central Michigan,Indiana,Mid-American,Big Ten,13,20,0,regular,regular,0,
252450254,2005,1,2005-09-03,regular,Utah,Arizona,Mountain West,Pac-10,27,24,0,regular,regular,0,
252460127,2005,1,2005-09-03,regular,Michigan State,Kent State,Big Ten,Mid-American,49,14,0,regular,regular,0,
252460356,2005,1,2005-09-03,regular,Illinois,Rutgers,Big Ten,Big East,33,30,1,regular,regular,0,
252460194,2005,1,2005-09-03,regular,Ohio State,Miami (OH),Big Ten,Mid-American,34,14,0,regular,regular,0,
252462032,2005,1,2005-09-03,regular,Arkansas State,Missouri,Sun Belt,Big 12,17,44,0,regular,regular,0,
252460201,2005,1,2005-09-03,regular,Oklahoma,TCU,Big 12,Mountain West,10,17,0,regular,regular,0,
252460275,2005,1,2005-09-03,regular,Wisconsin,Bowling Green,Big Ten,Mid-American,56,42,0,regular,regular,0,
252462294,2005,1,2005-09-03,regular,Iowa,Ball State,Big Ten,Mid-American,56,0,0,regular,regular,0,
252460077,2005,1,2005-09-03,regular,Northwestern,Ohio,Big Ten,Mid-American,38,14,0,regular,regular,0,
252462633,2005,1,2005-09-03,regular,Tennessee,UAB,SEC,Conference USA,17,10,0,regular,regular,0,
252460151,2005,1,2005-09-03,regular,East Carolina,Duke,Conference USA,ACC,24,21,0,regular,regular,0,
252462306,2005,1,2005-09-03,regular,Kansas State,Florida International,Big 12,Sun Belt,35,21,0,regular,regular,0,
252460130,2005,1,2005-09-03,regular,Michigan,Northern Illinois,Big Ten,Mid-American,33,17,0,regular,regular,0,
252460213,2005,1,2005-09-03,regular,Penn State,South Florida,Big Ten,Big East,23,13,0,regular,regular,0,
252460252,2005,1,2005-09-03,regular,BYU,Boston College,Mountain West,ACC,3,20,0,regular,regular,0,
252460038,2005,1,2005-09-03,regular,Colorado,Colorado State,Big 12,Mountain West,31,28,0,regular,regular,0,
252462005,2005,1,2005-09-03,regular,Air Force,Washington,Mountain West,Pac-10,20,17,0,regular,regular,0,
252460061,2005,1,2005-09-03,regular,Georgia,Boise State,SEC,Western Athletic,48,13,0,regular,regular,0,
252460057,2005,1,2005-09-03,regular,Florida,Wyoming,SEC,Mountain West,32,14,0,regular,regular,0,
252462426,2005,1,2005-09-03,regular,Navy,Maryland,FBS Independents,ACC,20,23,0,regular,regular,0,
252460258,2005,1,2005-09-03,regular,Virginia,Western Michigan,ACC,Mid-American,31,19,0,regular,regular,0,
252460062,2005,1,2005-09-03,regular,Hawai'i,USC,Western Athletic,Pac-10,17,63,0,regular,regular,0,
252462305,2005,1,2005-09-03,regular,Kansas,Florida Atlantic,Big 12,Sun Belt,30,19,0,regular,regular,0,
252460251,2005,1,2005-09-03,regular,Texas,Louisiana,Big 12,Sun Belt,60,3,0,regular,regular,0,
252460333,2005,1,2005-09-03,regular,Alabama,Middle Tennessee,SEC,Sun Belt,26,7,0,regular,regular,0,
252462567,2005,1,2005-09-04,regular,SMU,Baylor,Conference USA,Big 12,23,28,0,regular,regular,0,
252460228,2005,1,2005-09-04,regular,Clemson,Texas A&M,ACC,Big 12,25,24,0,regular,regular,0,
252460221,2005,1,2005-09-04,regular,Pittsburgh,Notre Dame,Big East,FBS Independents,21,42,0,regular,regular,0,
252460002,2005,1,2005-09-04,regular,Auburn,Georgia Tech,SEC,ACC,14,23,0,regular,regular,0,
252460021,2005,1,2005-09-04,regular,San Diego State,UCLA,Mountain West,Pac-10,21,44,0,regular,regular,0,
252460166,2005,1,2005-09-04,regular,New Mexico State,UTEP,Western Athletic,Conference USA,17,34,0,regular,regular,0,
252470183,2005,1,2005-09-04,regular,Syracuse,West Virginia,Big East,Big East,7,15,0,regular,regular,0,
252470096,2005,1,2005-09-04,regular,Kentucky,Louisville,SEC,Big East,24,31,0,regular,regular,0,
252470152,2005,1,2005-09-04,regular,NC State,Virginia Tech,ACC,ACC,16,20,0,regular,regular,0,
252480167,2005,1,2005-09-05,regular,New Mexico,UNLV,Mountain West,Mountain West,24,22,0,regular,regular,0,
252480235,2005,1,2005-09-05,regular,Memphis,Ole Miss,Conference USA,SEC,6,10,0,regular,regular,0,
252480052,2005,1,2005-09-06,regular,Florida State,Miami,ACC,ACC,10,7,0,regular,regular,0,
252512226,2005,2,2005-09-08,regular,Florida Atlantic,Oklahoma State,Sun Belt,Big 12,3,23,0,regular,regular,0,
252520195,2005,2,2005-09-10,regular,Ohio,Pittsburgh,Mid-American,Big East,16,10,1,regular,regular,0,
252522440,2005,2,2005-09-10,regular,Nevada,Washington State,Western Athletic,Pac-10,21,55,0,regular,regular,0,
252530276,2005,2,2005-09-10,regular,Marshall,Kansas State,Conference USA,Big 12,19,21,0,regular,regular,0,
252530275,2005,2,2005-09-10,regular,Wisconsin,Temple,Big Ten,FBS Independents,65,0,0,regular,regular,0,
252530150,2005,2,2005-09-10,regular,Duke,Virginia Tech,ACC,ACC,0,45,0,regular,regular,0,
252530120,2005,2,2005-09-10,regular,Maryland,Clemson,ACC,ACC,24,28,0,regular,regular,0,
252530130,2005,2,2005-09-10,regular,Michigan,Notre Dame,Big Ten,FBS Independents,10,17,0,regular,regular,0,
252530213,2005,2,2005-09-10,regular,Penn State,Cincinnati,Big Ten,Big East,42,24,0,regular,regular,0,
252530103,2005,2,2005-09-10,regular,Boston College,Army,ACC,FBS Independents,44,7,0,regular,regular,0,
252530002,2005,2,2005-09-10,regular,Auburn,Mississippi State,SEC,SEC,28,0,0,regular,regular,0,
252530201,2005,2,2005-09-10,regular,Oklahoma,Tulsa,Big 12,Conference USA,31,15,0,regular,regular,0,
252532509,2005,2,2005-09-10,regular,Purdue,Akron,Big Ten,Mid-American,49,24,0,regular,regular,0,
252530356,2005,2,2005-09-10,regular,Illinois,San José State,Big Ten,Western Athletic,40,19,0,regular,regular,0,
252530135,2005,2,2005-09-10,regular,Minnesota,Colorado State,Big Ten,Mountain West,56,24,0,regular,regular,0,
252532005,2005,2,2005-09-10,regular,Air Force,San Diego State,Mountain West,Mountain West,41,29,0,regular,regular,0,
252530193,2005,2,2005-09-10,regular,Miami (OH),Central Michigan,Mid-American,Mid-American,37,38,0,regular,regular,0,
252532751,2005,2,2005-09-10,regular,Wyoming,UL Monroe,Mountain West,Sun Belt,38,0,0,regular,regular,0,
252530066,2005,2,2005-09-10,regular,Iowa State,Iowa,Big 12,Big Ten,23,3,0,regular,regular,0,
252530264,2005,2,2005-09-10,regular,Washington,California,Pac-10,Pac-10,17,56,0,regular,regular,0,
252530183,2005,2,2005-09-10,regular,Syracuse,Buffalo,Big East,Mid-American,31,0,0,regular,regular,0,
252530059,2005,2,2005-09-10,regular,Georgia Tech,North Carolina,ACC,ACC,27,21,0,regular,regular,0,
252530127,2005,2,2005-09-10,regular,Michigan State,Hawai'i,Big Ten,Western Athletic,42,14,0,regular,regular,0,
252530077,2005,2,2005-09-10,regular,Northwestern,Northern Illinois,Big Ten,Mid-American,38,37,0,regular,regular,0,
252530061,2005,2,2005-09-10,regular,Georgia,South Carolina,SEC,SEC,17,15,0,regular,regular,0,
252530057,2005,2,2005-09-10,regular,Florida,Louisiana Tech,SEC,Western Athletic,41,3,0,regular,regular,0,
252532199,2005,2,2005-09-10,regular,Eastern Michigan,Louisiana,Mid-American,Sun Belt,31,10,0,regular,regular,0,
252532426,2005,2,2005-09-10,regular,Navy,Stanford,FBS Independents,Pac-10,38,41,0,regular,regular,0,
