game_id,season_year,week,date,season_type,home_team,away_team,home_conference,away_conference,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
332412579,2013,1,2013-08-29,regular,South Carolina,North Carolina,SEC,ACC,27,10,0,regular,regular,0,
332412116,2013,1,2013-08-29,regular,UCF,Akron,American Athletic,Mid-American,38,7,0,regular,regular,0,
332410135,2013,1,2013-08-29,regular,Minnesota,UNLV,Big Ten,Mountain West,51,23,0,regular,regular,0,
332410189,2013,1,2013-08-29,regular,Bowling Green,Tulsa,Mid-American,Conference USA,34,7,0,regular,regular,0,
332410254,2013,1,2013-08-30,regular,Utah,Utah State,Pac-12,Mountain West,30,26,0,regular,regular,0,
332410238,2013,1,2013-08-30,regular,Vanderbilt,Ole Miss,SEC,SEC,35,39,0,regular,regular,0,
332410278,2013,1,2013-08-30,regular,Fresno State,Rutgers,Mountain West,American Athletic,52,51,1,regular,regular,0,
332410062,2013,1,2013-08-30,regular,Hawai'i,USC,Mountain West,Pac-12,13,30,0,regular,regular,0,
332422390,2013,1,2013-08-31,regular,Miami,Florida Atlantic,ACC,Conference USA,34,6,0,regular,regular,0,
332422567,2013,1,2013-08-31,regular,SMU,Texas Tech,American Athletic,Big 12,23,41,0,regular,regular,0,
332420127,2013,1,2013-08-31,regular,Michigan State,Western Michigan,Big Ten,Mid-American,26,13,0,regular,regular,0,
332432132,2013,1,2013-08-31,regular,Cincinnati,Purdue,American Athletic,Big Ten,42,7,0,regular,regular,0,
332430275,2013,1,2013-08-31,regular,Wisconsin,Massachusetts,Big Ten,Mid-American,45,0,0,regular,regular,0,
332430194,2013,1,2013-08-31,regular,Ohio State,Buffalo,Big Ten,Mid-American,40,20,0,regular,regular,0,
332430057,2013,1,2013-08-31,regular,Florida,Toledo,SEC,Mid-American,24,6,0,regular,regular,0,
332430152,2013,1,2013-08-31,regular,NC State,Louisiana Tech,ACC,Conference USA,40,14,0,regular,regular,0,
332430120,2013,1,2013-08-31,regular,Maryland,Florida International,ACC,Conference USA,43,10,0,regular,regular,0,
332430245,2013,1,2013-08-31,regular,Texas A&M,Rice,SEC,Conference USA,52,31,0,regular,regular,0,
332432294,2013,1,2013-08-31,regular,Iowa,Northern Illinois,Big Ten,Mid-American,27,30,0,regular,regular,0,
332430258,2013,1,2013-08-31,regular,Virginia,BYU,ACC,FBS Independents,19,16,0,regular,regular,0,
332430213,2013,1,2013-08-31,regular,Penn State,Syracuse,Big Ten,ACC,23,17,0,regular,regular,1,
332430197,2013,1,2013-08-31,regular,Oklahoma State,Mississippi State,Big 12,SEC,21,3,0,regular,regular,1,
332430130,2013,1,2013-08-31,regular,Michigan,Central Michigan,Big Ten,Mid-American,59,9,0,regular,regular,0,
332430087,2013,1,2013-08-31,regular,Notre Dame,Temple,FBS Independents,American Athletic,28,6,0,regular,regular,0,
332430008,2013,1,2013-08-31,regular,Arkansas,Louisiana,SEC,Sun Belt,34,14,0,regular,regular,0,
332430259,2013,1,2013-08-31,regular,Virginia Tech,Alabama,ACC,SEC,10,35,0,regular,regular,1,
332430249,2013,1,2013-08-31,regular,North Texas,Idaho,Conference USA,FBS Independents,40,6,0,regular,regular,0,
332432653,2013,1,2013-08-31,regular,Troy,UAB,Sun Belt,Conference USA,34,31,1,regular,regular,0,
332430201,2013,1,2013-08-31,regular,Oklahoma,UL Monroe,Big 12,Sun Belt,34,0,0,regular,regular,0,
332430276,2013,1,2013-08-31,regular,Marshall,Miami (OH),Conference USA,Mid-American,52,14,0,regular,regular,0,
332430002,2013,1,2013-08-31,regular,Auburn,Washington State,SEC,Pac-12,31,24,0,regular,regular,0,
332432572,2013,1,2013-08-31,regular,Southern Miss,Texas State,Conference USA,Sun Belt,15,22,0,regular,regular,0,
332430098,2013,1,2013-08-31,regular,Western Kentucky,Kentucky,Sun Belt,SEC,35,26,0,regular,regular,1,
332430251,2013,1,2013-09-01,regular,Texas,New Mexico State,Big 12,FBS Independents,56,7,0,regular,regular,0,
332430158,2013,1,2013-09-01,regular,Nebraska,Wyoming,Big Ten,Mountain West,37,34,0,regular,regular,0,
332430167,2013,1,2013-09-01,regular,New Mexico,UTSA,Mountain West,Conference USA,13,21,0,regular,regular,0,
332430228,2013,1,2013-09-01,regular,Clemson,Georgia,ACC,SEC,38,35,0,regular,regular,0,
332432628,2013,1,2013-09-01,regular,TCU,LSU,Big 12,SEC,27,37,0,regular,regular,1,
332430026,2013,1,2013-09-01,regular,UCLA,Nevada,Pac-12,Mountain West,58,20,0,regular,regular,0,
332430264,2013,1,2013-09-01,regular,Washington,Boise State,Pac-12,Mountain West,38,6,0,regular,regular,0,
