season_year,game_id,week,team,opponent,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,def_plays,def_ppa,def_success_rate,def_explosiveness
2003,232352306,1,California,Kansas State,1,18,0.205323838030697,0.5555555555555556,0.75360692423877,10,0.5097073578754856,0.4,1.8758667199848125
2003,232352306,1,Kansas State,California,1,10,0.5097073578754856,0.4,1.8758667199848125,18,0.205323838030697,0.5555555555555556,0.75360692423877
2003,232400204,2,Oregon State,Sacramento State,1,60,0.27718617803864065,0.5,1.2304654044156003,40,-0.14049883511849018,0.175,1.954310903011512
2003,232400204,2,Sacramento State,Oregon State,1,40,-0.14049883511849018,0.175,1.954310903011512,60,0.27718617803864065,0.5,1.2304654044156003
2003,232400252,2,BYU,Georgia Tech,1,80,0.006018008603948074,0.3125,1.19756129386329,52,-0.2897908321480381,0.36538461538461536,0.7638613002526676
2003,232400252,2,Georgia Tech,BYU,1,52,-0.2897908321480381,0.36538461538461536,0.7638613002526676,80,0.006018008603948074,0.3125,1.19756129386329
2003,232402348,2,Louisiana Tech,Miami,1,37,-0.7025898933202477,0.24324324324324326,1.8497577670892138,58,0.10233304361818914,0.41379310344827586,1.039325113680596
2003,232402348,2,Miami,Louisiana Tech,1,58,0.10233304361818914,0.41379310344827586,1.039325113680596,37,-0.7025898933202477,0.24324324324324326,1.8497577670892138
2003,232402459,2,Maryland,Northern Illinois,1,61,-0.16378447077710795,0.3442622950819672,0.8777092739708066,78,-0.016752666845776285,0.3333333333333333,1.1671602745641836
2003,232402459,2,Northern Illinois,Maryland,1,78,-0.016752666845776285,0.3333333333333333,1.1671602745641836,61,-0.16378447077710795,0.3442622950819672,0.8777092739708066
2003,232420002,2,Auburn,USC,1,54,-0.18036102535215978,0.18518518518518517,1.4992451056131517,47,-0.057463225277805986,0.2553191489361702,0.9309401141792049
2003,232420002,2,USC,Auburn,1,47,-0.057463225277805986,0.2553191489361702,0.9309401141792049,54,-0.18036102535215978,0.18518518518518517,1.4992451056131517
2003,232420012,2,Arizona,UTEP,1,31,-0.13870287611060578,0.3548387096774194,0.8170918320257804,39,-0.15556872655558182,0.41025641025641024,0.7609890087338546
2003,232420012,2,UTEP,Arizona,1,39,-0.15556872655558182,0.41025641025641024,0.7609890087338546,31,-0.13870287611060578,0.3548387096774194,0.8170918320257804
2003,232420025,2,California,Southern Miss,1,53,0.0021165485630996223,0.4339622641509434,0.795634324123693,56,-0.23969094968794968,0.32142857142857145,0.8645491587228669
2003,232420025,2,Southern Miss,California,1,56,-0.23969094968794968,0.32142857142857145,0.8645491587228669,53,0.0021165485630996223,0.4339622641509434,0.795634324123693
2003,232420036,2,Colorado,Colorado State,1,75,-0.0775813947271474,0.32,0.9440663969348624,79,-0.008558312315427766,0.379746835443038,1.1813311006007214
2003,232420036,2,Colorado State,Colorado,1,79,-0.008558312315427766,0.379746835443038,1.1813311006007214,75,-0.0775813947271474,0.32,0.9440663969348624
2003,232420041,2,Indiana,UConn,1,65,-0.21826441040996283,0.2153846153846154,1.4305220460938601,74,0.12500842973149756,0.4189189189189189,0.9867434161429565
2003,232420041,2,UConn,Indiana,1,74,0.12500842973149756,0.4189189189189189,0.9867434161429565,65,-0.21826441040996283,0.2153846153846154,1.4305220460938601
2003,232420057,2,Florida,San José State,1,54,0.019845916307755954,0.4074074074074074,1.1650059133128023,39,-0.41706497752841976,0.15384615384615385,0.51895397964871
2003,232420057,2,San José State,Florida,1,39,-0.41706497752841976,0.15384615384615385,0.51895397964871,54,0.019845916307755954,0.4074074074074074,1.1650059133128023
2003,232420066,2,Iowa State,Northern Iowa,1,68,-0.0739038144147363,0.2647058823529412,1.345068107664418,66,-0.12859768700242113,0.3181818181818182,0.8232936705621524
2003,232420066,2,Northern Iowa,Iowa State,1,66,-0.12859768700242113,0.3181818181818182,0.8232936705621524,68,-0.0739038144147363,0.2647058823529412,1.345068107664418
2003,232420070,2,Idaho,Washington State,1,47,0.036065494160096266,0.3829787234042553,0.9976860621825598,70,-0.006271728373473901,0.44285714285714284,0.8644934927500693
