season_year,game_id,week,team,opponent,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,def_plays,def_ppa,def_success_rate,def_explosiveness
2021,401281942,1,Alabama,Miami,1,46,0.5239742972304622,0.5217391304347826,1.5094416114352622,43,0.06582508497694553,0.37209302325581395,1.2268306593357423
2021,401281942,1,Miami,Alabama,1,43,0.06582508497694553,0.37209302325581395,1.2268306593357423,46,0.5239742972304622,0.5217391304347826,1.5094416114352622
2021,401281943,1,Arkansas,Rice,1,65,0.2395342679455557,0.47692307692307695,1.058980836678344,75,-0.09134093190550048,0.30666666666666664,1.0976629945681595
2021,401281943,1,Rice,Arkansas,1,75,-0.09134093190550048,0.30666666666666664,1.0976629945681595,65,0.2395342679455557,0.47692307692307695,1.058980836678344
2021,401281944,1,Akron,Auburn,1,42,-0.03500210886940834,0.2857142857142857,1.3679640638432715,39,0.8834156151610881,0.7692307692307693,1.2239780883162825
2021,401281944,1,Auburn,Akron,1,39,0.8834156151610881,0.7692307692307693,1.2239780883162825,42,-0.03500210886940834,0.2857142857142857,1.3679640638432715
2021,401281945,1,Florida,Florida Atlantic,1,80,0.27736180177276015,0.5,1.2863375712152652,57,-0.03300492554128204,0.3508771929824561,1.2518105693375698
2021,401281945,1,Florida Atlantic,Florida,1,57,-0.03300492554128204,0.3508771929824561,1.2518105693375698,80,0.27736180177276015,0.5,1.2863375712152652
2021,401281946,1,Clemson,Georgia,1,60,-0.32989151138919587,0.26666666666666666,1.2620736820952099,61,-0.08904911194146396,0.3442622950819672,0.8187890872736986
2021,401281946,1,Georgia,Clemson,1,61,-0.08904911194146396,0.3442622950819672,0.8187890872736986,60,-0.32989151138919587,0.26666666666666666,1.2620736820952099
2021,401281947,1,Kentucky,UL Monroe,1,50,0.2736231527352448,0.5,1.2739498590506022,47,-0.30921160149342247,0.1702127659574468,1.7468183553283376
2021,401281947,1,UL Monroe,Kentucky,1,47,-0.30921160149342247,0.1702127659574468,1.7468183553283376,50,0.2736231527352448,0.5,1.2739498590506022
2021,401281948,1,LSU,UCLA,1,69,0.13308077670754442,0.4057971014492754,1.480325324142254,63,0.32983814757747304,0.4603174603174603,1.5941370685667617
2021,401281948,1,UCLA,LSU,1,63,0.32983814757747304,0.4603174603174603,1.5941370685667617,69,0.13308077670754442,0.4057971014492754,1.480325324142254
2021,401281949,1,Louisiana Tech,Mississippi State,1,60,0.1517710422145659,0.35,1.6517757885060302,64,0.3419009713736605,0.578125,1.1291308940092843
2021,401281949,1,Mississippi State,Louisiana Tech,1,64,0.3419009713736605,0.578125,1.1291308940092843,60,0.1517710422145659,0.35,1.6517757885060302
2021,401281950,1,Central Michigan,Missouri,1,84,0.19871721732004372,0.39285714285714285,1.641278815494913,68,0.12300830406628685,0.39705882352941174,1.4030947617366032
2021,401281950,1,Missouri,Central Michigan,1,68,0.12300830406628685,0.39705882352941174,1.4030947617366032,84,0.19871721732004372,0.39285714285714285,1.641278815494913
2021,401281951,1,Eastern Illinois,South Carolina,1,18,-0.42761277693484384,0.3333333333333333,0.521061444497639,40,0.3303137113124107,0.5,1.1027472063038721
2021,401281951,1,South Carolina,Eastern Illinois,1,40,0.3303137113124107,0.5,1.1027472063038721,18,-0.42761277693484384,0.3333333333333333,0.521061444497639
2021,401281952,1,Bowling Green,Tennessee,1,52,-0.1358418201050701,0.36538461538461536,0.8363462236289907,74,0.13169547896111372,0.4864864864864865,0.9427939049837563
2021,401281952,1,Tennessee,Bowling Green,1,74,0.13169547896111372,0.4864864864864865,0.9427939049837563,52,-0.1358418201050701,0.36538461538461536,0.8363462236289907
2021,401282049,1,New Mexico State,UTEP,1,54,-0.07629820377743818,0.2777777777777778,1.2108110877898521,51,0.4933794945630826,0.5098039215686274,1.4626955644584951
2021,401282049,1,UTEP,New Mexico State,1,51,0.4933794945630826,0.5098039215686274,1.4626955644584951,54,-0.07629820377743818,0.2777777777777778,1.2108110877898521
2021,401282050,1,Jacksonville State,UAB,1,36,-0.1959570440750074,0.3055555555555556,0.8685633079514381,43,0.4103696050565512,0.6511627906976745,0.8307138732392688
2021,401282050,1,UAB,Jacksonville State,1,43,0.4103696050565512,0.6511627906976745,0.8307138732392688,36,-0.1959570440750074,0.3055555555555556,0.8685633079514381
2021,401282051,1,Florida International,Long Island University,1,2,1.9219590509187325,0.5,4.858414085382774,14,0.5539379301957503,0.42857142857142855,2.106811310483134
2021,401282051,1,Long Island University,Florida International,1,14,0.5539379301957503,0.42857142857142855,2.106811310483134,2,1.9219590509187325,0.5,4.858414085382774
2021,401282052,1,Charlotte,Duke,1,69,0.33902529310954965,0.4057971014492754,1.5921834091364446,68,0.42434746132097917,0.5294117647058824,1.4716191703063601
2021,401282052,1,Duke,Charlotte,1,68,0.42434746132097917,0.5294117647058824,1.4716191703063601,69,0.33902529310954965,0.4057971014492754,1.5921834091364446
2021,401282053,1,Kent State,Texas A&M,1,51,-0.25312098689649587,0.39215686274509803,1.1060788626330658,59,0.13626582052623873,0.5423728813559322,1.2753458416938535
2021,401282053,1,Texas A&M,Kent State,1,59,0.13626582052623873,0.5423728813559322,1.2753458416938535,51,-0.25312098689649587,0.39215686274509803,1.1060788626330658
2021,401282054,1,East Tennessee State,Vanderbilt,1,61,0.06428441778666921,0.32786885245901637,1.2858545945067097,79,-0.19072846058719972,0.4050632911392405,0.9374964064470946
2021,401282054,1,Vanderbilt,East Tennessee State,1,79,-0.19072846058719972,0.4050632911392405,0.9374964064470946,61,0.06428441778666921,0.32786885245901637,1.2858545945067097
2021,401282055,1,Louisville,Ole Miss,1,52,0.3294227364557318,0.4807692307692308,1.5895430662765577,67,0.7601490859536791,0.5223880597014925,1.9429629038638463
2021,401282055,1,Ole Miss,Louisville,1,67,0.7601490859536791,0.5223880597014925,1.9429629038638463,52,0.3294227364557318,0.4807692307692308,1.5895430662765577
2021,401282056,2,Alabama,Mercer,1,38,0.3131307974508547,0.3684210526315789,1.292086202765157,25,-0.372564519210807,0.2,1.7453091640535523
2021,401282056,2,Mercer,Alabama,1,25,-0.372564519210807,0.2,1.7453091640535523,38,0.3131307974508547,0.3684210526315789,1.292086202765157
2021,401282057,2,Arkansas,Texas,1,66,0.2899308143556229,0.5,1.0754485060098231,47,-0.02246342054993994,0.40425531914893614,0.9388275867813177
2021,401282057,2,Texas,Arkansas,1,47,-0.02246342054993994,0.40425531914893614,0.9388275867813177,66,0.2899308143556229,0.5,1.0754485060098231
2021,401282058,2,Alabama State,Auburn,1,40,-0.48639332342389496,0.275,1.3216616801750805,37,0.39235664814729976,0.40540540540540543,1.7964047186679992
2021,401282058,2,Auburn,Alabama State,1,37,0.39235664814729976,0.40540540540540543,1.7964047186679992,40,-0.48639332342389496,0.275,1.3216616801750805
