season_year,game_id,week,team,opponent,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,def_plays,def_ppa,def_success_rate,def_explosiveness
2015,400603827,1,Alabama,Wisconsin,1,66,0.46420939429673325,0.4696969696969697,1.5185279958139177,55,-0.09083169150102091,0.32727272727272727,1.1549954712838981
2015,400603827,1,Wisconsin,Alabama,1,55,-0.09083169150102091,0.32727272727272727,1.1549954712838981,66,0.46420939429673325,0.4696969696969697,1.5185279958139177
2015,400603828,1,Arkansas,UTEP,1,31,0.9844748975111776,0.6451612903225806,1.8712347369657114,34,-0.1523410128075808,0.47058823529411764,0.9942608121555271
2015,400603828,1,UTEP,Arkansas,1,34,-0.1523410128075808,0.47058823529411764,0.9942608121555271,31,0.9844748975111776,0.6451612903225806,1.8712347369657114
2015,400603829,1,Auburn,Louisville,1,63,0.15918534378218827,0.5396825396825397,0.9553563022466901,82,0.13612510412380405,0.5,0.9883233772130269
2015,400603829,1,Louisville,Auburn,1,82,0.13612510412380405,0.5,0.9883233772130269,63,0.15918534378218827,0.5396825396825397,0.9553563022466901
2015,400603830,1,Florida,New Mexico State,1,49,0.5719096385772485,0.6122448979591837,1.3164613174391855,39,-0.011185086788493174,0.3333333333333333,1.427860945932446
2015,400603830,1,New Mexico State,Florida,1,39,-0.011185086788493174,0.3333333333333333,1.427860945932446,49,0.5719096385772485,0.6122448979591837,1.3164613174391855
2015,400603831,1,Georgia,UL Monroe,1,39,0.5148059252726607,0.46153846153846156,1.7830580143338612,44,0.048308445089823716,0.3409090909090909,1.3543489596546237
2015,400603831,1,UL Monroe,Georgia,1,44,0.048308445089823716,0.3409090909090909,1.3543489596546237,39,0.5148059252726607,0.46153846153846156,1.7830580143338612
2015,400603832,1,Kentucky,Louisiana,1,60,0.2756998907107373,0.31666666666666665,2.2257886415938626,89,0.1750428250998533,0.5393258426966292,0.8708383433765687
2015,400603832,1,Louisiana,Kentucky,1,89,0.1750428250998533,0.5393258426966292,0.8708383433765687,60,0.2756998907107373,0.31666666666666665,2.2257886415938626
2015,400603834,1,Missouri,Southeast Missouri State,1,49,0.06420164410400686,0.3673469387755102,1.2181696838541025,53,-0.17091935675332048,0.2641509433962264,0.9505134063539669
2015,400603834,1,Southeast Missouri State,Missouri,1,53,-0.17091935675332048,0.2641509433962264,0.9505134063539669,49,0.06420164410400686,0.3673469387755102,1.2181696838541025
2015,400603835,1,Ole Miss,UT Martin,1,33,0.76659366407755,0.5757575757575758,1.8073599797252113,31,-0.10040030436303152,0.2903225806451613,0.46598490566840234
2015,400603835,1,UT Martin,Ole Miss,1,31,-0.10040030436303152,0.2903225806451613,0.46598490566840234,33,0.76659366407755,0.5757575757575758,1.8073599797252113
2015,400603836,1,Mississippi State,Southern Miss,1,68,0.18907897783538918,0.4264705882352941,1.270007275908069,83,-0.10094869389228205,0.3855421686746988,1.1179466724447975
2015,400603836,1,Southern Miss,Mississippi State,1,83,-0.10094869389228205,0.3855421686746988,1.1179466724447975,68,0.18907897783538918,0.4264705882352941,1.270007275908069
2015,400603838,1,Arizona State,Texas A&M,1,85,-0.18343991675041546,0.3411764705882353,0.9290906776839395,87,0.08341191031641358,0.3563218390804598,1.575869799388014
2015,400603838,1,Texas A&M,Arizona State,1,87,0.08341191031641358,0.3563218390804598,1.575869799388014,85,-0.18343991675041546,0.3411764705882353,0.9290906776839395
2015,400603839,1,Vanderbilt,Western Kentucky,1,78,-0.0629873801532255,0.3974358974358974,1.0418762353053532,53,0.08970041232193343,0.39622641509433965,1.001897832802073
2015,400603839,1,Western Kentucky,Vanderbilt,1,53,0.08970041232193343,0.39622641509433965,1.001897832802073,78,-0.0629873801532255,0.3974358974358974,1.0418762353053532
2015,400603840,1,North Carolina,South Carolina,1,65,0.09506405456345517,0.46153846153846156,1.1156372835093082,75,0.11851542816806387,0.4266666666666667,1.130577825762013
2015,400603840,1,South Carolina,North Carolina,1,75,0.11851542816806387,0.4266666666666667,1.130577825762013,65,0.09506405456345517,0.46153846153846156,1.1156372835093082
2015,400603841,4,Alabama,UL Monroe,1,56,-0.06956629440018265,0.44642857142857145,0.8403710801880478,54,-0.3944998328992668,0.18518518518518517,0.748489189271041
2015,400603841,4,UL Monroe,Alabama,1,54,-0.3944998328992668,0.18518518518518517,0.748489189271041,56,-0.06956629440018265,0.44642857142857145,0.8403710801880478
2015,400603842,4,Arkansas,Texas A&M,1,67,0.3439118391787553,0.582089552238806,0.9846737077246147,50,0.3139913019340622,0.48,1.2280735728714518
2015,400603842,4,Texas A&M,Arkansas,1,50,0.3139913019340622,0.48,1.2280735728714518,67,0.3439118391787553,0.582089552238806,0.9846737077246147
2015,400603843,4,Auburn,Mississippi State,1,81,0.07663096638668282,0.5061728395061729,0.7280680909470276,63,0.0599164840076127,0.4444444444444444,1.0630474677455901
2015,400603843,4,Mississippi State,Auburn,1,63,0.0599164840076127,0.4444444444444444,1.0630474677455901,81,0.07663096638668282,0.5061728395061729,0.7280680909470276
2015,400603844,4,Florida,Tennessee,1,71,0.19770193986589998,0.4084507042253521,1.4266395214787697,72,0.167967139113266,0.4444444444444444,1.1148015929913873
2015,400603844,4,Tennessee,Florida,1,72,0.167967139113266,0.4444444444444444,1.1148015929913873,71,0.19770193986589998,0.4084507042253521,1.4266395214787697
2015,400603845,4,Georgia,Southern,1,39,0.5829204026474943,0.5897435897435898,1.3230171566181095,41,0.032285712937077424,0.24390243902439024,1.6858529162353364
2015,400603845,4,Southern,Georgia,1,41,0.032285712937077424,0.24390243902439024,1.6858529162353364,39,0.5829204026474943,0.5897435897435898,1.3230171566181095
2015,400603846,4,Kentucky,Missouri,1,65,0.2063030770854894,0.4307692307692308,1.2159794054391448,68,0.07658223555282924,0.4117647058823529,1.0861190039395234
2015,400603846,4,Missouri,Kentucky,1,68,0.07658223555282924,0.4117647058823529,1.0861190039395234,65,0.2063030770854894,0.4307692307692308,1.2159794054391448
2015,400603847,4,Ole Miss,Vanderbilt,1,86,0.05741659925801012,0.4418604651162791,1.1637347803212965,87,-0.02713263180151235,0.367816091954023,1.0165281584773638
2015,400603847,4,Vanderbilt,Ole Miss,1,87,-0.02713263180151235,0.367816091954023,1.0165281584773638,86,0.05741659925801012,0.4418604651162791,1.1637347803212965
2015,400603848,4,South Carolina,UCF,1,71,0.19691093023610448,0.43661971830985913,1.3829789579648153,61,-0.22210942894273447,0.3770491803278688,1.001153770155138
2015,400603848,4,UCF,South Carolina,1,61,-0.22210942894273447,0.3770491803278688,1.001153770155138,71,0.19691093023610448,0.43661971830985913,1.3829789579648153
2015,400603849,4,LSU,Syracuse,1,59,0.32305666928772325,0.4067796610169492,1.4743988118626863,70,0.030886011172122706,0.37142857142857144,1.213843223592129
2015,400603849,4,Syracuse,LSU,1,70,0.030886011172122706,0.37142857142857144,1.213843223592129,59,0.32305666928772325,0.4067796610169492,1.4743988118626863
2015,400603850,3,Alabama,Ole Miss,1,101,0.02834551217282294,0.40594059405940597,1.3897085285213404,68,0.23599946480763287,0.38235294117647056,1.62153028113292
2015,400603850,3,Ole Miss,Alabama,1,68,0.23599946480763287,0.38235294117647056,1.62153028113292,101,0.02834551217282294,0.40594059405940597,1.3897085285213404
