season_year,game_id,week,team,opponent,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,def_plays,def_ppa,def_success_rate,def_explosiveness
2013,332410006,1,South Alabama,Southern Utah,1,61,0.034285508386314306,0.3770491803278688,0.9338896294990284,62,0.18106871472911107,0.3387096774193548,1.1905727804564856
2013,332410006,1,Southern Utah,South Alabama,1,62,0.18106871472911107,0.3387096774193548,1.1905727804564856,61,0.034285508386314306,0.3770491803278688,0.9338896294990284
2013,332410023,1,Sacramento State,San José State,1,60,-0.030278955965850052,0.4166666666666667,0.8611057743772423,45,0.005184089643667977,0.3333333333333333,1.0236120442298073
2013,332410023,1,San José State,Sacramento State,1,45,0.005184089643667977,0.3333333333333333,1.0236120442298073,60,-0.030278955965850052,0.4166666666666667,0.8611057743772423
2013,332410041,1,Towson,UConn,1,64,0.033970617126868344,0.328125,1.3665513912972647,48,0.10778690235455247,0.3958333333333333,1.1565008980904903
2013,332410041,1,UConn,Towson,1,48,0.10778690235455247,0.3958333333333333,1.1565008980904903,64,0.033970617126868344,0.328125,1.3665513912972647
2013,332410062,1,Hawai'i,USC,1,64,-0.11406095701429397,0.265625,1.2109129033048571,73,-0.056364425490091206,0.4520547945205479,0.7373828530108877
2013,332410062,1,USC,Hawai'i,1,73,-0.056364425490091206,0.4520547945205479,0.7373828530108877,64,-0.11406095701429397,0.265625,1.2109129033048571
2013,332410084,1,Indiana,Indiana State,1,45,-0.031121512794229835,0.3333333333333333,1.3428830814691477,48,0.009928268853857301,0.4166666666666667,0.6969139975947442
2013,332410084,1,Indiana State,Indiana,1,48,0.009928268853857301,0.4166666666666667,0.6969139975947442,45,-0.031121512794229835,0.3333333333333333,1.3428830814691477
2013,332410135,1,Minnesota,UNLV,1,54,-0.050013400050655084,0.37037037037037035,0.9372251158569326,76,0.04857757413885396,0.4342105263157895,0.9004496053389719
2013,332410135,1,UNLV,Minnesota,1,76,0.04857757413885396,0.4342105263157895,0.9004496053389719,54,-0.050013400050655084,0.37037037037037035,0.9372251158569326
2013,332410154,1,Presbyterian,Wake Forest,1,31,-0.17537999510948127,0.22580645161290322,0.7614823320669586,60,0.047083436234861636,0.4,0.8970790621385758
