season_year,game_id,week,team,opponent,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,def_plays,def_ppa,def_success_rate,def_explosiveness
2005,252440009,1,Arizona State,Temple,1,39,0.2891283118955622,0.5384615384615384,0.9211769093810098,36,-0.26814182927263164,0.2777777777777778,0.7218633954686313
2005,252440009,1,Temple,Arizona State,1,36,-0.26814182927263164,0.2777777777777778,0.7218633954686313,39,0.2891283118955622,0.5384615384615384,0.9211769093810098
2005,252440041,1,Buffalo,UConn,1,37,-0.1877636276502575,0.1891891891891892,1.0542850180652006,49,0.07740390016560522,0.4489795918367347,0.7302699256259241
2005,252440041,1,UConn,Buffalo,1,49,0.07740390016560522,0.4489795918367347,0.7302699256259241,37,-0.1877636276502575,0.1891891891891892,1.0542850180652006
2005,252440154,1,Vanderbilt,Wake Forest,1,66,-0.7990645520116764,0,0,76,-0.7935134240459167,0,0
2005,252440154,1,Wake Forest,Vanderbilt,1,76,-0.7935134240459167,0,0,66,-0.7990645520116764,0,0
2005,252440202,1,Minnesota,Tulsa,1,63,-0.757067116633858,0,0,50,-0.5957137790651065,0,0
2005,252440202,1,Tulsa,Minnesota,1,50,-0.5957137790651065,0,0,63,-0.757067116633858,0,0
2005,252440248,1,Houston,Oregon,1,71,-0.6860542893612489,0,0,88,-0.6238402964220766,0,0
2005,252440248,1,Oregon,Houston,1,88,-0.6238402964220766,0,0,71,-0.6860542893612489,0,0
2005,252440265,1,Idaho,Washington State,1,72,-0.057844289742014894,0.3611111111111111,0.5836117841256157,59,-0.03719272023762111,0.3050847457627119,0.7881313583616881
2005,252440265,1,Washington State,Idaho,1,59,-0.03719272023762111,0.3050847457627119,0.7881313583616881,72,-0.057844289742014894,0.3611111111111111,0.5836117841256157
2005,252440276,1,Marshall,William & Mary,1,66,0.003709103969989371,0.3787878787878788,0.9946726440994793,68,0.1132243648457416,0.47058823529411764,0.799083973138284
2005,252440276,1,William & Mary,Marshall,1,68,0.1132243648457416,0.47058823529411764,0.799083973138284,66,0.003709103969989371,0.3787878787878788,0.9946726440994793
2005,252442132,1,Cincinnati,Eastern Michigan,1,77,0.052092058831309476,0.5584415584415584,0.5642288487356336,63,-0.044189094999444116,0.36507936507936506,0.869437855305463
2005,252442132,1,Eastern Michigan,Cincinnati,1,63,-0.044189094999444116,0.36507936507936506,0.869437855305463,77,0.052092058831309476,0.5584415584415584,0.5642288487356336
2005,252442579,1,South Carolina,UCF,1,52,0.1704701908132849,0.3269230769230769,1.3624495730843138,98,-0.007139543130085713,0.42857142857142855,0.8022075676916475
2005,252442579,1,UCF,South Carolina,1,98,-0.007139543130085713,0.42857142857142855,0.8022075676916475,52,0.1704701908132849,0.3269230769230769,1.3624495730843138
2005,252442649,1,Toledo,Western Illinois,1,33,0.06033283707737712,0.36363636363636365,0.9748411214728053,37,-0.03256157543933684,0.4864864864864865,0.8483529723615167
2005,252442649,1,Western Illinois,Toledo,1,37,-0.03256157543933684,0.4864864864864865,0.8483529723615167,33,0.06033283707737712,0.36363636363636365,0.9748411214728053
2005,252450254,1,Arizona,Utah,1,71,0.10694368042525576,0.4507042253521127,0.9947903232355396,68,0.016821276048151222,0.38235294117647056,1.1919693040548156
2005,252450254,1,Utah,Arizona,1,68,0.016821276048151222,0.38235294117647056,1.1919693040548156,71,0.10694368042525576,0.4507042253521127,0.9947903232355396
