game_id,season_year,kickoff_utc,start_time_tbd
63826,2004,2004-09-11T04:00:00.000Z,0
63827,2004,2004-09-25T04:00:00.000Z,0
63828,2004,2004-10-02T04:00:00.000Z,0
63829,2004,2004-10-09T04:00:00.000Z,0
63830,2004,2004-10-09T04:00:00.000Z,0
63831,2004,2004-10-09T04:00:00.000Z,0
63832,2004,2004-10-16T04:00:00.000Z,0
63833,2004,2004-10-23T04:00:00.000Z,0
63834,2004,2004-10-23T04:00:00.000Z,0
63835,2004,2004-10-30T04:00:00.000Z,0
63836,2004,2004-11-13T05:00:00.000Z,0
63837,2004,2004-11-20T05:00:00.000Z,0
63838,2004,2004-11-20T05:00:00.000Z,0
63839,2004,2004-11-20T05:00:00.000Z,0
63840,2004,2004-11-27T05:00:00.000Z,0
63841,2004,2004-11-27T05:00:00.000Z,0
63842,2004,2004-12-04T05:00:00.000Z,0
242410093,2004,2004-08-28T23:00:00.000Z,0
242410193,2004,2004-08-28T23:00:00.000Z,0
242410259,2004,2004-08-28T23:40:00.000Z,0
242412535,2004,2004-08-28T23:00:00.000Z,0
242460009,2004,2004-09-03T02:00:00.000Z,0
242460048,2004,2004-09-02T23:00:00.000Z,0
242460079,2004,2004-09-03T00:00:00.000Z,0
242460222,2004,2004-09-02T23:00:00.000Z,0
242460254,2004,2004-09-02T23:30:00.000Z,0
242462050,2004,2004-09-03T00:00:00.000Z,0
242462199,2004,2004-09-02T23:00:00.000Z,0
242462275,2004,2004-09-02T23:00:00.000Z,0
242462287,2004,2004-09-03T00:00:00.000Z,0
242462447,2004,2004-09-02T23:30:00.000Z,0
242462502,2004,2004-09-03T02:05:00.000Z,0
242462545,2004,2004-09-03T00:00:00.000Z,0
242462617,2004,2004-09-03T00:00:00.000Z,0
242462623,2004,2004-09-02T23:00:00.000Z,0
242462628,2004,2004-09-03T01:30:00.000Z,0
242462711,2004,2004-09-03T00:00:00.000Z,0
242462717,2004,2004-09-02T23:00:00.000Z,0
242462754,2004,2004-09-02T23:30:00.000Z,0
242470167,2004,2004-09-04T00:00:00.000Z,0
242480002,2004,2004-09-04T18:30:00.000Z,0
242480005,2004,2004-09-04T23:00:00.000Z,0
242480008,2004,2004-09-04T23:00:00.000Z,0
242480012,2004,2004-09-05T02:00:00.000Z,0
242480013,2004,2004-09-05T01:00:00.000Z,0
242480021,2004,2004-09-05T01:00:00.000Z,0
242480024,2004,2004-09-05T02:00:00.000Z,0
242480026,2004,2004-09-04T19:30:00.000Z,0
242480038,2004,2004-09-05T00:00:00.000Z,0
242480041,2004,2004-09-04T16:00:00.000Z,0
242480046,2004,2004-09-04T17:00:00.000Z,0
242480055,2004,2004-09-04T19:00:00.000Z,0
242480059,2004,2004-09-04T17:00:00.000Z,0
242480061,2004,2004-09-04T19:00:00.000Z,0
242480062,2004,2004-09-05T04:05:00.000Z,0
242480066,2004,2004-09-04T18:00:00.000Z,0
242480068,2004,2004-09-05T00:05:00.000Z,0
242480084,2004,2004-09-04T23:00:00.000Z,0
242480099,2004,2004-09-04T22:00:00.000Z,0
242480107,2004,2004-09-04T16:30:00.000Z,0
242480111,2004,2004-09-04T18:00:00.000Z,0
242480120,2004,2004-09-04T22:00:00.000Z,0
242480130,2004,2004-09-04T16:00:00.000Z,0
242480135,2004,2004-09-05T01:00:00.000Z,0
242480142,2004,2004-09-04T23:00:00.000Z,0
242480145,2004,2004-09-04T23:00:00.000Z,0
242480149,2004,2004-09-04T19:05:00.000Z,0
242480152,2004,2004-09-04T22:00:00.000Z,0
242480153,2004,2004-09-04T17:35:00.000Z,0
242480158,2004,2004-09-04T23:00:00.000Z,0
242480164,2004,2004-09-04T19:30:00.000Z,0
242480194,2004,2004-09-04T16:00:00.000Z,0
242480195,2004,2004-09-04T23:00:00.000Z,0
242480201,2004,2004-09-04T16:00:00.000Z,0
242480213,2004,2004-09-04T19:30:00.000Z,0
242480218,2004,2004-09-04T16:00:00.000Z,0
242480228,2004,2004-09-04T19:30:00.000Z,0
242480231,2004,2004-09-04T23:00:00.000Z,0
242480238,2004,2004-09-04T16:30:00.000Z,0
242480242,2004,2004-09-05T21:00:00.000Z,0
242480251,2004,2004-09-04T23:00:00.000Z,0
242480252,2004,2004-09-05T01:15:00.000Z,0
242480256,2004,2004-09-04T22:00:00.000Z,0
242480275,2004,2004-09-04T16:00:00.000Z,0
242480276,2004,2004-09-04T20:30:00.000Z,0
242480277,2004,2004-09-04T22:00:00.000Z,0
242480309,2004,2004-09-05T00:00:00.000Z,0
242480314,2004,2004-09-04T17:00:00.000Z,0
242480322,2004,2004-09-04T17:00:00.000Z,0
242480326,2004,2004-09-04T23:00:00.000Z,0
242480333,2004,2004-09-04T23:00:00.000Z,0
242480344,2004,2004-09-04T22:00:00.000Z,0
242480356,2004,2004-09-04T22:00:00.000Z,0
242482005,2004,2004-09-04T16:00:00.000Z,0
242482011,2004,2004-09-04T17:00:00.000Z,0
242482169,2004,2004-09-04T17:00:00.000Z,0
242482210,2004,2004-09-04T18:00:00.000Z,0
242482230,2004,2004-09-04T17:00:00.000Z,0
242482261,2004,2004-09-04T23:00:00.000Z,0
242482294,2004,2004-09-04T16:00:00.000Z,0
242482305,2004,2004-09-04T23:00:00.000Z,0
242482306,2004,2004-09-04T23:10:00.000Z,0
242482325,2004,2004-09-04T17:00:00.000Z,0
