season_year,team,conference,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,off_pts_per_opp,off_line_yards,off_stuff_rate,off_havoc,def_plays,def_ppa,def_success_rate,def_explosiveness,def_pts_per_opp,def_line_yards,def_stuff_rate,def_havoc
2008,Air Force,Mountain West,1,711,0.013962482215635277,0.3769338959212377,0.8238992317202398,-0.2222222222222222,2.6266199649737305,0.20490367775831875,0.019,663,0.04394350446056473,0.4132730015082956,0.9460581978555825,-0.09859154929577464,2.971842105263158,0.18157894736842106,0.018
2008,Akron,Mid-American,1,612,0.05309439474845453,0.46405228758169936,0.77355859528489,0,3.181543624161074,0.17114093959731544,0.029,666,0.0903868400152954,0.45495495495495497,0.8425360832282947,-0.22580645161290322,3.008157894736842,0.18157894736842106,0.015
2008,Alabama,SEC,1,783,0.06463753063113815,0.4508301404853129,0.7806797103772206,-0.2857142857142857,3.13015873015873,0.15192743764172337,0.016,740,-0.04555244300750973,0.3581081081081081,0.863449391690844,-0.109375,2.3978658536585367,0.2621951219512195,0.034
2008,Arizona,Pac-10,1,689,0.046321808010505956,0.409288824383164,0.8797699176638881,-0.18666666666666668,2.776829268292683,0.19817073170731708,0.018,674,0.03995386954596336,0.4065281899109792,0.8327931531637857,-0.1044776119402985,2.80625,0.178125,0.025
2008,Arizona State,Pac-10,1,678,-0.0005088350846395546,0.3834808259587021,0.8448309889756617,-0.29577464788732394,2.7818493150684933,0.19863013698630136,0.026,751,0.005563621648812915,0.3941411451398136,0.866866360081977,-0.1,2.376080691642651,0.2507204610951009,0.029
2008,Arkansas,SEC,1,718,0.07802575101885113,0.41086350974930363,0.987164366483301,-0.10144927536231885,2.758471760797342,0.24916943521594684,0.029,712,0.029045167862378776,0.40308988764044945,0.9023088222909352,0,2.8013477088948786,0.19946091644204852,0.025
2008,Arkansas State,Sun Belt,1,637,0.07598367702097326,0.42229199372056514,0.9942409644591798,-0.10294117647058823,3.174011299435028,0.21468926553672316,0.016,593,0.02977273252531482,0.40809443507588533,0.9532163909268752,0,2.8455223880597016,0.22388059701492538,0.02
2008,Army,FBS Independents,1,681,-0.06476808475717191,0.3671071953010279,0.8151780596923357,-0.1206896551724138,2.8174774774774773,0.1873873873873874,0.021,645,0.04083177722310398,0.4201550387596899,0.852823543027291,-0.28378378378378377,2.7969444444444442,0.20277777777777778,0.019
2008,Auburn,SEC,1,773,-0.032900475254890045,0.35705045278137126,0.9481986297661099,-0.3181818181818182,2.4265402843601898,0.27488151658767773,0.027,716,-0.04667194473676097,0.38268156424581007,0.8715649293061771,-0.1,2.5130311614730876,0.2747875354107649,0.022
2008,Ball State,Mid-American,1,746,0.16233210984142665,0.5026809651474531,0.952926254556789,-0.06930693069306931,3.1662371134020617,0.22422680412371135,0.021,779,0.04215062939743139,0.42233632862644416,1.0096357412523658,-0.2625,2.9141772151898735,0.22278481012658227,0.028
