game_id,season_year,kickoff_utc,start_time_tbd
332410006,2013,2013-08-29T23:30:00.000Z,0
332410023,2013,2013-08-30T02:00:00.000Z,0
332410041,2013,2013-08-29T23:30:00.000Z,0
332410048,2013,2013-08-29T23:30:00.000Z,0
332410062,2013,2013-08-30T03:00:00.000Z,0
332410084,2013,2013-08-29T23:00:00.000Z,0
332410135,2013,2013-08-29T23:00:00.000Z,0
332410147,2013,2013-08-30T01:05:00.000Z,0
332410154,2013,2013-08-29T22:30:00.000Z,0
332410155,2013,2013-08-30T00:00:00.000Z,0
332410189,2013,2013-08-29T23:00:00.000Z,0
332410236,2013,2013-08-29T23:30:00.000Z,0
332410238,2013,2013-08-30T01:15:00.000Z,0
332410254,2013,2013-08-30T00:00:00.000Z,0
332410278,2013,2013-08-30T02:30:00.000Z,0
332412050,2013,2013-08-29T23:00:00.000Z,0
332412110,2013,2013-08-30T00:00:00.000Z,0
332412116,2013,2013-08-29T23:00:00.000Z,0
332412181,2013,2013-08-30T00:00:00.000Z,0
332412198,2013,2013-08-29T23:00:00.000Z,0
332412230,2013,2013-08-29T23:00:00.000Z,0
332412309,2013,2013-08-29T22:00:00.000Z,0
332412393,2013,2013-08-29T23:30:00.000Z,0
332412413,2013,2013-08-29T23:00:00.000Z,0
332412502,2013,2013-08-30T02:00:00.000Z,0
332412545,2013,2013-08-30T00:00:00.000Z,0
332412579,2013,2013-08-29T22:00:00.000Z,0
332412623,2013,2013-08-29T23:00:00.000Z,0
332412655,2013,2013-08-30T00:00:00.000Z,0
332412710,2013,2013-08-29T23:00:00.000Z,0
332412754,2013,2013-08-29T23:30:00.000Z,0
332420012,2013,2013-08-31T02:00:00.000Z,0
332420127,2013,2013-08-31T00:00:00.000Z,0
332420248,2013,2013-08-31T00:30:00.000Z,0
332420349,2013,2013-08-30T23:00:00.000Z,0
332422247,2013,2013-08-30T23:00:00.000Z,0
332422306,2013,2013-08-31T00:30:00.000Z,0
332422390,2013,2013-08-31T00:00:00.000Z,0
332422567,2013,2013-08-31T00:00:00.000Z,0
332430002,2013,2013-08-31T23:00:00.000Z,0
332430008,2013,2013-08-31T20:00:00.000Z,0
332430013,2013,2013-08-31T23:05:00.000Z,0
332430021,2013,2013-09-01T00:00:00.000Z,0
332430025,2013,2013-09-01T02:30:00.000Z,0
332430026,2013,2013-09-01T02:00:00.000Z,0
332430056,2013,2013-08-31T23:00:00.000Z,0
