season_year,game_id,week,team,opponent,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,def_plays,def_ppa,def_success_rate,def_explosiveness
2007,272420066,1,Iowa State,Kent State,1,60,-0.010055362408099811,0.36666666666666664,0.8788876070478058,75,0.0021652081937829607,0.41333333333333333,0.6720962823166041
2007,272420066,1,Kent State,Iowa State,1,75,0.0021652081937829607,0.41333333333333333,0.6720962823166041,60,-0.010055362408099811,0.36666666666666664,0.8788876070478058
2007,272420068,1,Boise State,Weber State,1,28,0.4714272606102815,0.6428571428571429,0.982950934182008,18,-0.368180357860216,0.05555555555555555,0.9674797329724001
2007,272420068,1,Weber State,Boise State,1,18,-0.368180357860216,0.05555555555555555,0.9674797329724001,28,0.4714272606102815,0.6428571428571429,0.982950934182008
2007,272420097,1,Louisville,Murray State,1,26,0.6228405972282183,0.6153846153846154,1.3980430168344944,42,0.03197932302411717,0.2619047619047619,1.5471575602372145
2007,272420097,1,Murray State,Louisville,1,42,0.03197932302411717,0.2619047619047619,1.5471575602372145,26,0.6228405972282183,0.6153846153846154,1.3980430168344944
2007,272420164,1,Buffalo,Rutgers,1,48,-0.12863172626764824,0.4166666666666667,0.8418732729174906,42,0.21471163232393592,0.5238095238095238,0.9652578440103
2007,272420164,1,Rutgers,Buffalo,1,42,0.21471163232393592,0.5238095238095238,0.9652578440103,48,-0.12863172626764824,0.4166666666666667,0.8418732729174906
2007,272420166,1,New Mexico State,SE Louisiana,1,49,0.0431423414833906,0.42857142857142855,1.0010609303795057,47,-0.1237309353688673,0.2765957446808511,0.80645839521679
2007,272420166,1,SE Louisiana,New Mexico State,1,47,-0.1237309353688673,0.2765957446808511,0.80645839521679,49,0.0431423414833906,0.42857142857142855,1.0010609303795057
2007,272420204,1,Oregon State,Utah,1,73,0.030191178744179283,0.2876712328767123,1.0180511545912172,66,-0.17971184972178167,0.22727272727272727,1.2489990136176237
2007,272420204,1,Utah,Oregon State,1,66,-0.17971184972178167,0.22727272727272727,1.2489990136176237,73,0.030191178744179283,0.2876712328767123,1.0180511545912172
2007,272420328,1,UNLV,Utah State,1,60,0.015711501641875642,0.38333333333333336,0.7024523687191789,59,0.01637571933935557,0.3728813559322034,0.8532120681799126
2007,272420328,1,Utah State,UNLV,1,59,0.01637571933935557,0.3728813559322034,0.8532120681799126,60,0.015711501641875642,0.38333333333333336,0.7024523687191789
2007,272420344,1,LSU,Mississippi State,1,56,0.051279336694137506,0.375,0.8139259318234959,38,-0.3182295185238898,0.23684210526315788,1.1114752905239327
