game_id,season_year,week,date,season_type,home_team,away_team,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
400763593,2015,1,2015-09-03,regular,UCF,Florida International,14,15,0,regular,regular,0,
400603840,2015,1,2015-09-03,regular,South Carolina,North Carolina,17,13,0,regular,regular,1,
400763399,2015,1,2015-09-03,regular,Central Michigan,Oklahoma State,13,24,0,regular,regular,0,
400603839,2015,1,2015-09-04,regular,Vanderbilt,Western Kentucky,12,14,0,regular,regular,0,
400756883,2015,1,2015-09-04,regular,Utah,Michigan,24,17,0,regular,regular,0,
400787302,2015,1,2015-09-04,regular,Idaho,Ohio,28,45,0,regular,regular,0,
400763398,2015,1,2015-09-04,regular,Minnesota,TCU,17,23,0,regular,regular,0,
400756894,2015,1,2015-09-04,regular,Tulane,Duke,7,37,0,regular,regular,0,
400756882,2015,1,2015-09-04,regular,Arizona,UTSA,42,32,0,regular,regular,0,
400787107,2015,1,2015-09-04,regular,Hawai'i,Colorado,28,20,0,regular,regular,0,
400763587,2015,1,2015-09-04,regular,Georgia State,Charlotte,20,23,0,regular,regular,0,
400763470,2015,1,2015-09-04,regular,Western Michigan,Michigan State,24,37,0,regular,regular,0,
400764855,2015,1,2015-09-04,regular,SMU,Baylor,21,56,0,regular,regular,0,
400756888,2015,1,2015-09-05,regular,Boise State,Washington,16,13,0,regular,regular,0,
400756891,2015,1,2015-09-05,regular,Northwestern,Stanford,16,6,0,regular,regular,0,
400603831,2015,1,2015-09-05,regular,Georgia,UL Monroe,51,14,0,regular,regular,0,
400835430,2015,1,2015-09-05,regular,Illinois,Kent State,52,3,0,regular,regular,0,
400763497,2015,1,2015-09-05,regular,Temple,Penn State,27,10,0,regular,regular,0,
400763588,2015,1,2015-09-05,regular,Eastern Michigan,Old Dominion,34,38,0,regular,regular,0,
400763592,2015,1,2015-09-05,regular,Tulsa,Florida Atlantic,47,44,0,regular,regular,0,
400763495,2015,1,2015-09-05,regular,Nebraska,BYU,28,33,0,regular,regular,0,
400756904,2015,1,2015-09-05,regular,UCLA,Virginia,34,16,0,regular,regular,0,
400603828,2015,1,2015-09-05,regular,Arkansas,UTEP,48,13,0,regular,regular,0,
400603829,2015,1,2015-09-05,regular,Auburn,Louisville,31,24,0,regular,regular,1,
400834350,2015,1,2015-09-05,regular,Tennessee,Bowling Green,59,30,0,regular,regular,1,
400756901,2015,1,2015-09-05,regular,NC State,Troy,49,21,0,regular,regular,0,
400603832,2015,1,2015-09-05,regular,Kentucky,Louisiana,40,33,0,regular,regular,0,
400603838,2015,1,2015-09-05,regular,Texas A&M,Arizona State,38,17,0,regular,regular,1,
400763404,2015,1,2015-09-05,regular,Oklahoma,Akron,41,3,0,regular,regular,0,
400763407,2015,1,2015-09-05,regular,West Virginia,Georgia Southern,44,0,0,regular,regular,0,
400787115,2015,1,2015-09-05,regular,Northern Illinois,UNLV,38,30,0,regular,regular,0,
400603830,2015,1,2015-09-05,regular,Florida,New Mexico State,61,13,0,regular,regular,0,
400763403,2015,1,2015-09-05,regular,Notre Dame,Texas,38,3,0,regular,regular,0,
400603827,2015,1,2015-09-06,regular,Alabama,Wisconsin,35,17,0,regular,regular,1,
400756899,2015,1,2015-09-06,regular,Florida State,Texas State,59,16,0,regular,regular,0,
400603836,2015,1,2015-09-06,regular,Southern Miss,Mississippi State,16,34,0,regular,regular,0,
400756884,2015,1,2015-09-06,regular,USC,Arkansas State,55,6,0,regular,regular,0,
400763498,2015,1,2015-09-06,regular,Marshall,Purdue,41,31,0,regular,regular,0,
400756905,2015,1,2015-09-08,regular,Virginia Tech,Ohio State,24,42,0,regular,regular,0,
400763599,2015,2,2015-09-11,regular,Western Kentucky,Louisiana Tech,41,38,0,regular,regular,0,
400756912,2015,2,2015-09-12,regular,Florida Atlantic,Miami,20,44,0,regular,regular,0,
400787981,2015,2,2015-09-12,regular,Utah,Utah State,24,14,0,regular,regular,0,
400792601,2015,2,2015-09-12,regular,Florida State,South Florida,34,14,0,regular,regular,0,
400757019,2015,2,2015-09-12,regular,Michigan,Oregon State,35,7,0,regular,regular,0,
400763508,2015,2,2015-09-12,regular,Wisconsin,Miami (OH),58,0,0,regular,regular,0,
400760492,2015,2,2015-09-12,regular,UConn,Army,22,17,0,regular,regular,0,
400756911,2015,2,2015-09-12,regular,Louisville,Houston,31,34,0,regular,regular,0,
400763506,2015,2,2015-09-12,regular,Penn State,Buffalo,27,14,0,regular,regular,0,
400763414,2015,2,2015-09-12,regular,UTSA,Kansas State,3,30,0,regular,regular,0,
400763502,2015,2,2015-09-12,regular,Maryland,Bowling Green,27,48,0,regular,regular,0,
400756907,2015,2,2015-09-12,regular,Clemson,App State,41,10,0,regular,regular,0,
400756916,2015,2,2015-09-12,regular,Syracuse,Wake Forest,30,17,0,regular,regular,0,
400757016,2015,2,2015-09-12,regular,Colorado,Massachusetts,48,14,0,regular,regular,0,
400763415,2015,2,2015-09-12,regular,Texas Tech,UTEP,69,20,0,regular,regular,0,
400763505,2015,2,2015-09-12,regular,Ohio State,Hawai'i,38,0,0,regular,regular,0,
400603866,2015,2,2015-09-12,regular,Ole Miss,Fresno State,73,21,0,regular,regular,0,
400603870,2015,2,2015-09-12,regular,Vanderbilt,Georgia,14,31,0,regular,regular,0,
400757021,2015,2,2015-09-12,regular,Rutgers,Washington State,34,37,0,regular,regular,0,
400756917,2015,2,2015-09-12,regular,Virginia,Notre Dame,27,34,0,regular,regular,0,
400756910,2015,2,2015-09-12,regular,Georgia Tech,Tulane,65,10,0,regular,regular,0,
400763499,2015,2,2015-09-12,regular,Colorado State,Minnesota,20,23,0,regular,regular,0,
400603860,2015,2,2015-09-12,regular,Alabama,Middle Tennessee,37,10,0,regular,regular,0,
400603861,2015,2,2015-09-12,regular,Arkansas,Toledo,12,16,0,regular,regular,0,
400787119,2015,2,2015-09-12,regular,Wyoming,Eastern Michigan,29,48,0,regular,regular,0,
400763409,2015,2,2015-09-12,regular,Iowa State,Iowa,17,31,0,regular,regular,0,
400757022,2015,2,2015-09-12,regular,California,San Diego State,35,7,0,regular,regular,0,
400787308,2015,2,2015-09-12,regular,Georgia Southern,Western Michigan,43,17,0,regular,regular,0,
400756915,2015,2,2015-09-12,regular,Akron,Pittsburgh,7,24,0,regular,regular,0,
400603868,2015,2,2015-09-12,regular,Tennessee,Oklahoma,24,31,0,regular,regular,0,
