game_id,season_year,week,date,season_type,home_team,away_team,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
401525434,2023,1,2023-08-26,regular,Notre Dame,Navy,42,3,0,regular,regular,1,
401520145,2023,1,2023-08-26,regular,Jacksonville State,UTEP,17,14,0,regular,regular,0,
401532392,2023,1,2023-08-26,regular,San Diego State,Ohio,20,13,0,regular,regular,0,
401525450,2023,1,2023-08-26,regular,New Mexico State,Massachusetts,30,41,0,regular,regular,0,
401520147,2023,1,2023-08-26,regular,Vanderbilt,Hawai'i,35,28,0,regular,regular,0,
401523986,2023,1,2023-08-27,regular,USC,San José State,56,28,0,regular,regular,0,
401520146,2023,1,2023-08-27,regular,Louisiana Tech,Florida International,22,17,0,regular,regular,0,
401525816,2023,1,2023-08-31,regular,UCF,Kent State,56,6,0,regular,regular,0,
401520174,2023,1,2023-08-31,regular,UConn,NC State,14,24,0,regular,regular,0,
401520148,2023,1,2023-09-01,regular,Minnesota,Nebraska,13,10,0,regular,regular,0,
401520176,2023,1,2023-09-01,regular,Utah,Florida,24,11,0,regular,regular,0,
401520163,2023,1,2023-09-01,regular,Michigan State,Central Michigan,31,7,0,regular,regular,0,
401525463,2023,1,2023-09-01,regular,Miami,Miami (OH),38,3,0,regular,regular,0,
401525462,2023,1,2023-09-01,regular,Georgia Tech,Louisville,34,39,0,regular,regular,1,Aflac Kickoff
401523988,2023,1,2023-09-02,regular,Hawai'i,Stanford,24,37,0,regular,regular,0,
401520162,2023,1,2023-09-02,regular,Michigan,East Carolina,30,3,0,regular,regular,0,
401525822,2023,1,2023-09-02,regular,Oklahoma,Arkansas State,73,0,0,regular,regular,0,
401520160,2023,1,2023-09-02,regular,Liberty,Bowling Green,34,24,0,regular,regular,0,
401525464,2023,1,2023-09-02,regular,Boston College,Northern Illinois,24,27,0,regular,regular,0,
401520157,2023,1,2023-09-02,regular,Iowa,Utah State,24,14,0,regular,regular,0,
401520170,2023,1,2023-09-02,regular,Purdue,Fresno State,35,39,0,regular,regular,0,
401520179,2023,1,2023-09-02,regular,Tennessee,Virginia,49,13,0,regular,regular,1,
401520159,2023,1,2023-09-02,regular,Kentucky,Ball State,44,14,0,regular,regular,0,
401520172,2023,1,2023-09-02,regular,SMU,Louisiana Tech,38,14,0,regular,regular,0,
401523994,2023,1,2023-09-02,regular,TCU,Colorado,42,45,0,regular,regular,0,
401531387,2023,1,2023-09-02,regular,Temple,Akron,24,21,0,regular,regular,0,
401520180,2023,1,2023-09-02,regular,Wisconsin,Buffalo,38,17,0,regular,regular,0,
401523997,2023,1,2023-09-02,regular,Washington,Boise State,56,19,0,regular,regular,0,
401525824,2023,1,2023-09-02,regular,Texas,Rice,37,10,0,regular,regular,0,
401520151,2023,1,2023-09-02,regular,Auburn,Massachusetts,59,14,0,regular,regular,0,
401520181,2023,1,2023-09-02,regular,Western Kentucky,South Florida,41,24,0,regular,regular,0,
401520156,2023,1,2023-09-02,regular,Indiana,Ohio State,3,23,0,regular,regular,0,
401523991,2023,1,2023-09-02,regular,North Texas,California,21,58,0,regular,regular,0,
401523996,2023,1,2023-09-02,regular,USC,Nevada,66,14,0,regular,regular,0,
401525817,2023,1,2023-09-02,regular,Baylor,Texas State,31,42,0,regular,regular,0,
401520173,2023,1,2023-09-02,regular,Texas A&M,New Mexico,52,10,0,regular,regular,0,
401523990,2023,1,2023-09-02,regular,Colorado State,Washington State,24,50,0,regular,regular,0,
401520175,2023,1,2023-09-02,regular,UL Monroe,Army,17,13,0,regular,regular,0,
401525819,2023,1,2023-09-02,regular,Houston,UTSA,17,14,0,regular,regular,0,
401525825,2023,1,2023-09-02,regular,Wyoming,Texas Tech,35,33,0,regular,regular,0,
401520167,2023,1,2023-09-02,regular,North Carolina,South Carolina,31,17,0,regular,regular,1,Duke’s Mayo Classic
401520155,2023,1,2023-09-02,regular,Illinois,Toledo,30,28,0,regular,regular,0,
401520169,2023,1,2023-09-02,regular,Penn State,West Virginia,38,15,0,regular,regular,0,
401520149,2023,1,2023-09-02,regular,Alabama,Middle Tennessee,56,7,0,regular,regular,0,
401531347,2023,1,2023-09-03,regular,Tulane,South Alabama,37,17,0,regular,regular,0,
401525467,2023,1,2023-09-03,regular,Virginia Tech,Old Dominion,36,17,0,regular,regular,0,
401520152,2023,1,2023-09-03,regular,BYU,Sam Houston,14,0,0,regular,regular,0,
401523995,2023,1,2023-09-03,regular,UCLA,Coastal Carolina,27,13,0,regular,regular,0,
401520171,2023,1,2023-09-03,regular,Rutgers,Northwestern,24,7,0,regular,regular,0,
401532573,2023,1,2023-09-03,regular,San José State,Oregon State,17,42,0,regular,regular,0,
401520182,2023,1,2023-09-03,regular,Florida State,LSU,45,24,0,regular,regular,1,Camping World Kickoff
401525468,2023,1,2023-09-05,regular,Duke,Clemson,28,7,0,regular,regular,0,
401520195,2023,2,2023-09-08,regular,Kansas,Illinois,34,23,0,regular,regular,0,
401520216,2023,2,2023-09-09,regular,Wake Forest,Vanderbilt,36,20,0,regular,regular,0,
401525436,2023,2,2023-09-09,regular,NC State,Notre Dame,24,45,0,regular,regular,0,
401520188,2023,2,2023-09-09,regular,Colorado,Nebraska,36,14,0,regular,regular,0,
401520191,2023,2,2023-09-09,regular,Georgia,Ball State,45,3,0,regular,regular,0,
401523999,2023,2,2023-09-09,regular,Baylor,Utah,13,20,0,regular,regular,0,
401525498,2023,2,2023-09-09,regular,Virginia,James Madison,35,36,0,regular,regular,0,
401525829,2023,2,2023-09-09,regular,Kansas State,Troy,42,13,0,regular,regular,0,
401520215,2023,2,2023-09-09,regular,Virginia Tech,Purdue,17,24,0,regular,regular,0,
401520214,2023,2,2023-09-09,regular,Tulane,Ole Miss,20,37,0,regular,regular,0,
401525497,2023,2,2023-09-09,regular,Syracuse,Western Michigan,48,7,0,regular,regular,0,
401520201,2023,2,2023-09-09,regular,Miami,Texas A&M,48,33,0,regular,regular,0,
401531395,2023,2,2023-09-09,regular,UTSA,Texas State,20,13,0,regular,regular,0,
401520202,2023,2,2023-09-09,regular,Michigan,UNLV,35,7,0,regular,regular,0,
401520207,2023,2,2023-09-09,regular,Northwestern,UTEP,38,7,0,regular,regular,0,
401526833,2023,2,2023-09-09,regular,Massachusetts,Miami (OH),28,41,0,regular,regular,0,
401520194,2023,2,2023-09-09,regular,Iowa State,Iowa,13,20,0,regular,regular,0,
401531411,2023,2,2023-09-09,regular,East Carolina,Marshall,13,31,0,regular,regular,0,
401520184,2023,2,2023-09-09,regular,Arkansas,Kent State,28,6,0,regular,regular,0,
401524004,2023,2,2023-09-09,regular,Washington,Tulsa,43,10,0,regular,regular,0,
401525495,2023,2,2023-09-09,regular,North Carolina,App State,40,34,0,regular,regular,0,
401525830,2023,2,2023-09-09,regular,Oklahoma,SMU,28,11,0,regular,regular,0,
401531378,2023,2,2023-09-09,regular,Georgia Southern,UAB,49,35,0,regular,regular,0,
401520198,2023,2,2023-09-09,regular,Liberty,New Mexico State,33,17,0,regular,regular,0,
401531842,2023,2,2023-09-09,regular,Old Dominion,Louisiana,38,31,0,regular,regular,0,
401531419,2023,2,2023-09-09,regular,Florida Atlantic,Ohio,10,17,0,regular,regular,0,
401525496,2023,2,2023-09-09,regular,Pittsburgh,Cincinnati,21,27,0,regular,regular,0,
401520189,2023,2,2023-09-09,regular,Florida International,North Texas,46,39,0,regular,regular,0,
401531427,2023,2,2023-09-09,regular,Arkansas State,Memphis,3,37,0,regular,regular,0,
401520192,2023,2,2023-09-09,regular,Georgia State,UConn,35,14,0,regular,regular,0,
401520183,2023,2,2023-09-09,regular,Alabama,Texas,24,34,0,regular,regular,0,
401520187,2023,2,2023-09-09,regular,Coastal Carolina,Jacksonville State,30,16,0,regular,regular,0,
401525831,2023,2,2023-09-09,regular,Rice,Houston,43,41,0,regular,regular,0,
401525827,2023,2,2023-09-09,regular,Boise State,UCF,16,18,0,regular,regular,0,
401524002,2023,2,2023-09-09,regular,Texas Tech,Oregon,30,38,0,regular,regular,0,
401520206,2023,2,2023-09-09,regular,Missouri,Middle Tennessee,23,19,0,regular,regular,0,
401520217,2023,2,2023-09-09,regular,Washington State,Wisconsin,31,22,0,regular,regular,0,
401524001,2023,2,2023-09-09,regular,San Diego State,UCLA,10,35,0,regular,regular,0,
401520205,2023,2,2023-09-09,regular,Mississippi State,Arizona,31,24,0,regular,regular,0,
401520204,2023,2,2023-09-09,regular,Minnesota,Eastern Michigan,25,6,0,regular,regular,0,
401520200,2023,2,2023-09-09,regular,Maryland,Charlotte,38,20,0,regular,regular,0,
401520210,2023,2,2023-09-09,regular,Rutgers,Temple,36,7,0,regular,regular,0,
401520211,2023,2,2023-09-10,regular,Sam Houston,Air Force,3,13,0,regular,regular,1,
401525493,2023,2,2023-09-10,regular,Florida State,Southern Miss,66,13,0,regular,regular,0,
401523998,2023,2,2023-09-10,regular,Arizona State,Oklahoma State,15,27,0,regular,regular,0,
401520186,2023,2,2023-09-10,regular,California,Auburn,10,14,0,regular,regular,0,
401524003,2023,2,2023-09-10,regular,USC,Stanford,56,10,0,regular,regular,0,
401531428,2023,3,2023-09-14,regular,Memphis,Navy,28,24,0,regular,regular,0,
401531396,2023,3,2023-09-15,regular,UTSA,Army,29,37,0,regular,regular,0,
401520231,2023,3,2023-09-15,regular,Maryland,Virginia,42,14,0,regular,regular,0,
401532581,2023,3,2023-09-16,regular,Air Force,Utah State,39,21,0,regular,regular,0,
401525500,2023,3,2023-09-16,regular,Boston College,Florida State,29,31,0,regular,regular,0,
401520226,2023,3,2023-09-16,regular,Illinois,Penn State,13,30,0,regular,regular,0,
401520235,2023,3,2023-09-16,regular,Mississippi State,LSU,14,41,0,regular,regular,0,
401520230,2023,3,2023-09-16,regular,Indiana,Louisville,14,21,0,regular,regular,1,
401520236,2023,3,2023-09-16,regular,Missouri,Kansas State,30,27,0,regular,regular,0,
401520249,2023,3,2023-09-16,regular,Wisconsin,Georgia Southern,35,14,0,regular,regular,0,
401520222,2023,3,2023-09-16,regular,Buffalo,Liberty,27,55,0,regular,regular,0,
401525504,2023,3,2023-09-16,regular,Old Dominion,Wake Forest,24,27,0,regular,regular,0,
401525838,2023,3,2023-09-16,regular,Ohio,Iowa State,10,7,0,regular,regular,0,
401526834,2023,3,2023-09-16,regular,Eastern Michigan,Massachusetts,19,17,0,regular,regular,0,
401525437,2023,3,2023-09-16,regular,Notre Dame,Central Michigan,41,17,0,regular,regular,0,
401520223,2023,3,2023-09-16,regular,Duke,Northwestern,38,14,0,regular,regular,0,
401520244,2023,3,2023-09-16,regular,South Florida,Alabama,3,17,0,regular,regular,0,
401525842,2023,3,2023-09-16,regular,Tulsa,Oklahoma,17,66,0,regular,regular,0,
401520239,2023,3,2023-09-16,regular,North Carolina,Minnesota,31,13,0,regular,regular,0,
401524009,2023,3,2023-09-16,regular,Oregon State,San Diego State,26,9,0,regular,regular,0,
401531412,2023,3,2023-09-16,regular,App State,East Carolina,43,28,0,regular,regular,0,
401520246,2023,3,2023-09-16,regular,UConn,Florida International,17,24,0,regular,regular,0,
401520225,2023,3,2023-09-16,regular,Georgia,South Carolina,24,14,0,regular,regular,0,
401520227,2023,3,2023-09-16,regular,Iowa,Western Michigan,41,10,0,regular,regular,0,
401520243,2023,3,2023-09-16,regular,Rutgers,Virginia Tech,35,16,0,regular,regular,0,
401531348,2023,3,2023-09-16,regular,Southern Miss,Tulane,3,21,0,regular,regular,0,
