game_id,season_year,week,date,season_type,home_team,away_team,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
302452393,2010,1,2010-09-02,regular,Middle Tennessee,Minnesota,17,24,0,regular,regular,0,
302450194,2010,1,2010-09-02,regular,Ohio State,Marshall,45,7,0,regular,regular,0,
302452579,2010,1,2010-09-02,regular,South Carolina,Southern Miss,41,13,0,regular,regular,0,
302450066,2010,1,2010-09-03,regular,Iowa State,Northern Illinois,27,10,0,regular,regular,0,
302450005,2010,1,2010-09-03,regular,UAB,Florida Atlantic,31,32,0,regular,regular,0,
302450254,2010,1,2010-09-03,regular,Utah,Pittsburgh,27,24,0,regular,regular,0,
302450062,2010,1,2010-09-03,regular,Hawai'i,USC,36,49,0,regular,regular,0,
302462649,2010,1,2010-09-04,regular,Toledo,Arizona,2,41,0,regular,regular,0,
302470127,2010,1,2010-09-04,regular,Michigan State,Western Michigan,38,14,0,regular,regular,0,
302470057,2010,1,2010-09-04,regular,Florida,Miami (OH),34,12,0,regular,regular,0,
302470061,2010,1,2010-09-04,regular,Georgia,Louisiana,55,7,0,regular,regular,0,
302470142,2010,1,2010-09-04,regular,Missouri,Illinois,23,13,0,regular,regular,1,
302470036,2010,1,2010-09-04,regular,Colorado State,Colorado,3,24,0,regular,regular,1,
302470228,2010,1,2010-09-04,regular,Clemson,North Texas,35,10,0,regular,regular,0,
302470130,2010,1,2010-09-04,regular,Michigan,UConn,30,10,0,regular,regular,0,
302470097,2010,1,2010-09-04,regular,Louisville,Kentucky,16,23,0,regular,regular,0,
302470087,2010,1,2010-09-04,regular,Notre Dame,Purdue,23,12,0,regular,regular,0,
302470242,2010,1,2010-09-04,regular,Rice,Texas,17,34,0,regular,regular,1,
302472483,2010,1,2010-09-04,regular,Oregon,New Mexico,72,0,0,regular,regular,0,
302472306,2010,1,2010-09-04,regular,Kansas State,UCLA,31,22,0,regular,regular,0,
302472006,2010,1,2010-09-04,regular,Akron,Syracuse,3,29,0,regular,regular,0,
302470344,2010,1,2010-09-04,regular,Mississippi State,Memphis,49,7,0,regular,regular,0,
302470197,2010,1,2010-09-04,regular,Oklahoma State,Washington State,65,17,0,regular,regular,0,
302472653,2010,1,2010-09-04,regular,Troy,Bowling Green,30,27,0,regular,regular,0,
302472199,2010,1,2010-09-04,regular,Eastern Michigan,Army,27,31,0,regular,regular,0,
302470158,2010,1,2010-09-04,regular,Nebraska,Western Kentucky,49,10,0,regular,regular,0,
302470252,2010,1,2010-09-04,regular,BYU,Washington,23,17,0,regular,regular,0,
302470201,2010,1,2010-09-04,regular,Oklahoma,Utah State,31,24,0,regular,regular,0,
302470002,2010,1,2010-09-04,regular,Auburn,Arkansas State,52,26,0,regular,regular,0,
302470333,2010,1,2010-09-04,regular,Alabama,San José State,48,3,0,regular,regular,0,
302470238,2010,1,2010-09-04,regular,Vanderbilt,Northwestern,21,23,0,regular,regular,0,
302472628,2010,1,2010-09-04,regular,TCU,Oregon State,30,21,0,regular,regular,1,
302470153,2010,1,2010-09-05,regular,North Carolina,LSU,24,30,0,regular,regular,1,
302470278,2010,1,2010-09-05,regular,Fresno State,Cincinnati,28,14,0,regular,regular,0,
302472439,2010,1,2010-09-05,regular,UNLV,Wisconsin,21,41,0,regular,regular,0,
302480151,2010,1,2010-09-05,regular,East Carolina,Tulsa,51,49,0,regular,regular,0,
302482641,2010,1,2010-09-05,regular,Texas Tech,SMU,35,27,0,regular,regular,0,
302490120,2010,1,2010-09-06,regular,Maryland,Navy,17,14,0,regular,regular,1,
302490259,2010,1,2010-09-07,regular,Virginia Tech,Boise State,30,33,0,regular,regular,1,
302520218,2010,2,2010-09-09,regular,Temple,Central Michigan,13,10,0,regular,regular,0,
302520344,2010,2,2010-09-09,regular,Mississippi State,Auburn,14,17,0,regular,regular,0,
302530276,2010,2,2010-09-10,regular,Marshall,West Virginia,21,24,0,regular,regular,0,
302530248,2010,2,2010-09-11,regular,Houston,UTEP,54,24,0,regular,regular,0,
