season_year,team,conference,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,off_pts_per_opp,off_line_yards,off_stuff_rate,off_havoc,def_plays,def_ppa,def_success_rate,def_explosiveness,def_pts_per_opp,def_line_yards,def_stuff_rate,def_havoc
2005,Air Force,Mountain West,1,578,0.07240721082562895,0.4186851211072664,0.8601350043537039,0,2.850242718446602,0.23786407766990292,0.024,554,0.015356170600277178,0.3989169675090253,0.9678624866626027,0,2.581150159744409,0.28115015974440893,0.015
2005,Akron,Mid-American,1,893,0.008086772522710636,0.36058230683090703,1.0666588496043306,-0.1590909090909091,2.2038123167155423,0.3255131964809384,0.026,847,0.017242397510499215,0.36363636363636365,0.9792061488747534,-0.1794871794871795,2.483368869936034,0.24093816631130063,0.016
2005,Alabama,SEC,1,757,0.0758457333873033,0.4081902245706737,0.9728134087647932,-0.08974358974358974,2.79453125,0.20833333333333334,0.021,644,-0.04200043410989465,0.2996894409937888,1.1386834644330102,0,2.3100334448160535,0.2709030100334448,0.038
2005,Arizona,Pac-10,1,569,0.09044436793001336,0.39015817223198596,1.1214747040198125,-0.28,2.417741935483871,0.2903225806451613,0.032,554,0.08221296019231364,0.4223826714801444,1.0102507785772055,-0.3559322033898305,2.895945945945946,0.23310810810810811,0.018
2005,Arizona State,Pac-10,1,792,0.19289907334395404,0.4595959595959596,1.0972566500413814,-0.14893617021276595,3.0271929824561403,0.22807017543859648,0.019,799,0.11068583048752421,0.43929912390488113,1.0172584351569989,0,2.89009900990099,0.2400990099009901,0.019
2005,Arkansas,SEC,1,430,0.0048821923325085975,0.3813953488372093,0.9340101067020309,0,2.7647540983606556,0.20491803278688525,0.016,396,0.08182513585616141,0.398989898989899,0.9777903392791026,0,2.6034653465346533,0.23267326732673269,0.027
2005,Arkansas State,Sun Belt,1,129,0.052746181517999445,0.3798449612403101,1.1085827280060516,0,2.5871794871794873,0.1794871794871795,,131,0.016091978001922507,0.40458015267175573,0.9415548628872404,0,2.5328947368421053,0.23684210526315788,
2005,Army,FBS Independents,1,583,0.0073914592849438476,0.3876500857632933,0.9728489437843478,0,2.1843373493975906,0.2740963855421687,0.036,546,0.0942494671194364,0.4468864468864469,0.8434868493434394,0,3.0665562913907287,0.18874172185430463,0.031
2005,Auburn,SEC,1,682,0.11988310639804456,0.4237536656891496,1.0122854163195316,-0.19444444444444445,2.9162162162162164,0.21621621621621623,0.043,629,0.07218799960744951,0.3767885532591415,1.0442179630000306,-0.1206896551724138,2.8195286195286196,0.21885521885521886,0.015
2005,Ball State,Mid-American,1,540,-0.013479241203737446,0.3425925925925926,1.010538211524197,-0.3333333333333333,2.432558139534884,0.25193798449612403,0.024,605,0.09636926305488337,0.43636363636363634,0.9334358429060605,-0.2028985507246377,2.7687898089171976,0.24522292993630573,0.022
2005,Baylor,Big 12,1,571,0.014720509851017742,0.36252189141856395,1.008182299502115,-0.12962962962962962,2.4566265060240964,0.24096385542168675,0.027,605,0.09880288799384833,0.39834710743801655,0.9598687892687515,0,2.77029702970297,0.20462046204620463,0.024
2005,Boise State,Western Athletic,1,293,0.03543450296237111,0.39590443686006827,1.051924056554774,-0.22580645161290322,2.4280575539568345,0.23741007194244604,0.034,290,-0.02500973787034559,0.3448275862068966,0.9226324753919775,0,2.7792307692307694,0.16153846153846155,0.013
2005,Boston College,ACC,1,791,0.06671456784805686,0.41845764854614415,0.885018862634622,-0.0958904109589041,2.8670103092783505,0.18814432989690721,0.017,812,0.018057877320064614,0.3694581280788177,0.9136364232366743,-0.1044776119402985,2.444166666666667,0.26944444444444443,0.025
2005,Bowling Green,Mid-American,1,587,0.13990148930561477,0.42078364565587734,1.036205685285928,-0.1111111111111111,2.945525291828794,0.19844357976653695,0.019,551,0.08476853290799642,0.41379310344827586,0.9916236363948496,-0.22580645161290322,2.9996951219512193,0.19817073170731708,0.039
2005,Buffalo,Mid-American,1,573,-0.017507172082631275,0.343804537521815,1.022894366495042,0,2.4374545454545453,0.26545454545454544,0.031,558,0.059770418716719315,0.3942652329749104,0.9458499356420498,-0.09210526315789473,3.0514285714285716,0.20952380952380953,0.023
2005,BYU,Mountain West,1,759,0.1423123060733727,0.4650856389986825,0.9507368408897344,0,2.9565217391304346,0.2040133779264214,0.03,673,0.12174178330688787,0.4427934621099554,0.9922476887918829,0,2.876923076923077,0.22756410256410256,0.018
2005,California,Pac-10,1,676,0.14682357033806365,0.4156804733727811,1.0891651094494346,-0.08641975308641975,3.346505376344086,0.16129032258064516,0.034,708,0.09051545326248747,0.3771186440677966,1.1313361237680208,-0.11290322580645161,2.679047619047619,0.24444444444444444,0.026
2005,Central Michigan,Mid-American,1,716,0.06323025504285719,0.3756983240223464,1.0772544292382324,-0.19718309859154928,2.7955357142857142,0.25595238095238093,0.014,668,0.004901271188382358,0.3772455089820359,1.0140219632195457,0,2.350335570469799,0.2550335570469799,0.038
2005,Cincinnati,Big East,1,649,-0.06369166937530932,0.3420647149460709,0.9282371777316901,-0.12962962962962962,2.344186046511628,0.2703488372093023,0.046,667,0.005379937943358671,0.3658170914542729,0.978766386518003,-0.08974358974358974,2.4814925373134327,0.28955223880597014,0.015
2005,Clemson,ACC,1,796,0.09617966594663555,0.4271356783919598,0.8708401550791285,0,2.7531486146095716,0.19899244332493704,0.019,751,0.044197263217428256,0.3794940079893475,1.031950273799069,-0.10144927536231885,2.5238845144356956,0.27296587926509186,0.018
2005,Colorado,Big 12,1,661,0.06022051971047749,0.39334341906202724,1.0100617065749258,-0.18666666666666668,2.329473684210526,0.27017543859649124,0.017,641,0.04993941766608747,0.358814352574103,1.0006859086831204,-0.2916666666666667,2.4025270758122743,0.259927797833935,0.036
2005,Colorado State,Mountain West,1,669,0.11992850438297005,0.4155455904334828,1.0656767197750883,0,2.610122699386503,0.24539877300613497,0.029,698,0.17692235104300422,0.4713467048710602,0.9567664561936545,-0.08860759493670886,3.1665060240963854,0.1855421686746988,0.02
2005,Duke,ACC,1,568,0.026484923451925827,0.33098591549295775,0.9893063788784772,0,2.2637820512820515,0.2724358974358974,0.022,576,0.11396868610947199,0.4392361111111111,0.9414948145861457,0,2.848051948051948,0.22077922077922077,0.015
2005,East Carolina,Conference USA,1,658,0.0947369992592139,0.42857142857142855,0.944080859510139,0,2.5263803680981596,0.24539877300613497,0.014,659,0.10060992831315975,0.4142640364188164,0.9777365506380428,-0.1044776119402985,2.9502732240437157,0.1994535519125683,0.042
2005,Eastern Michigan,Mid-American,1,664,0.04166658171901214,0.3960843373493976,0.9666342928712728,0,2.439928057553957,0.2589928057553957,0.013,652,0.09278020827766886,0.4677914110429448,0.8335103451297926,0,3.5866261398176293,0.17325227963525835,0.027
2005,Florida,SEC,1,730,0.08162291826908938,0.39452054794520547,1.0430484709000143,-0.08433734939759036,2.869364161849711,0.1936416184971098,0.03,633,0.020287099713656765,0.3696682464454976,1.0427418660978005,0,2.496938775510204,0.25510204081632654,0.024
2005,Florida Atlantic,Sun Belt,1,189,-0.06382633606509974,0.2962962962962963,1.1452383552891263,0,1.7566037735849056,0.36792452830188677,0.015,224,0.12489978706151193,0.5178571428571429,0.6923899228769339,0,3.6516949152542373,0.13559322033898305,0.018
2005,Florida International,Sun Belt,1,52,0.017846681380286583,0.34615384615384615,1.030749799058014,0,2.734782608695652,0.17391304347826086,,41,0.3946213422336444,0.5121951219512195,1.2521733685194072,0,4.681818181818182,0,
2005,Florida State,ACC,1,661,0.010161462135601231,0.3751891074130106,0.9837678466225482,-0.2441860465116279,1.8832669322709163,0.3545816733067729,0.019,682,0.002220642780952707,0.34017595307917886,1.0378773925952358,0,1.9620060790273557,0.3100303951367781,0.018
2005,Fresno State,Western Athletic,1,588,0.1473898676126905,0.4336734693877551,1.0498997473173317,-0.5903614457831325,2.816666666666667,0.1956521739130435,0.023,526,0.06599357829519858,0.41064638783269963,0.9596708418056282,0,2.6396,0.24,0.031
2005,Georgia,SEC,1,742,0.10493702663989263,0.431266846361186,1.0120165845180014,-0.14736842105263157,2.8260869565217392,0.22762148337595908,0.02,760,0.08557172782149135,0.3907894736842105,1.018213818172733,-0.109375,2.687696335078534,0.24345549738219896,0.022
