game_id,season_year,week,date,season_type,home_team,away_team,home_conference,away_conference,home_score,away_score,went_ot,game_type,game_phase,neutral_site,notes
54012,1986,1,1986-08-27,regular,Alabama,Ohio State,SEC,Big Ten,16,10,0,regular,regular,0,
54017,1986,1,1986-08-30,regular,Florida State,Toledo,FBS Independents,Mid-American,24,0,0,regular,regular,0,
54013,1986,1,1986-08-30,regular,Air Force,Hawai'i,Western Athletic,Western Athletic,24,17,0,regular,regular,0,
54015,1986,1,1986-08-30,regular,Northern Illinois,Ball State,FBS Independents,Mid-American,10,20,0,regular,regular,0,
54020,1986,1,1986-08-30,regular,South Carolina,Miami,FBS Independents,FBS Independents,14,34,0,regular,regular,0,
54023,1986,1,1986-09-01,regular,Pittsburgh,Maryland,FBS Independents,ACC,7,10,0,regular,regular,0,
54056,1986,2,1986-09-06,regular,Tennessee,New Mexico,SEC,Western Athletic,35,21,0,regular,regular,0,
54048,1986,2,1986-09-06,regular,Louisiana,Oklahoma State,FBS Independents,Big 8,20,21,0,regular,regular,0,
54044,1986,2,1986-09-06,regular,New Mexico State,Cal State Fullerton,PCAA,PCAA,24,21,0,regular,regular,0,
54026,1986,2,1986-09-06,regular,Arizona,Houston,Pac-10,Southwest,37,3,0,regular,regular,0,
54038,1986,2,1986-09-06,regular,Kent State,Toledo,Mid-American,Mid-American,18,16,0,regular,regular,0,
54046,1986,2,1986-09-06,regular,NC State,East Carolina,ACC,FBS Independents,38,10,0,regular,regular,0,
54047,1986,2,1986-09-06,regular,Oklahoma,UCLA,Big 8,Pac-10,38,3,0,regular,regular,0,
54036,1986,2,1986-09-06,regular,Hawai'i,Wisconsin,Western Athletic,Big Ten,20,17,0,regular,regular,0,
54049,1986,2,1986-09-06,regular,San José State,Oregon,PCAA,Pac-10,14,21,0,regular,regular,0,
54030,1986,2,1986-09-06,regular,BYU,Utah State,Western Athletic,PCAA,52,0,0,regular,regular,0,
54033,1986,2,1986-09-06,regular,Northwestern,Duke,Big Ten,ACC,6,17,0,regular,regular,0,
54029,1986,2,1986-09-06,regular,Bowling Green,Ohio,Mid-American,Mid-American,21,16,0,regular,regular,0,
54024,1986,2,1986-09-06,regular,UTEP,Air Force,Western Athletic,Western Athletic,21,23,0,regular,regular,0,
54061,1986,2,1986-09-06,regular,Washington State,UNLV,Pac-10,PCAA,34,14,0,regular,regular,0,
54032,1986,2,1986-09-06,regular,Colorado,Colorado State,Big 8,Western Athletic,7,23,0,regular,regular,0,
54054,1986,2,1986-09-06,regular,San Diego State,Long Beach State,Western Athletic,PCAA,27,24,0,regular,regular,0,
54059,1986,2,1986-09-06,regular,Virginia,South Carolina,ACC,FBS Independents,30,20,0,regular,regular,0,
54028,1986,2,1986-09-06,regular,Wyoming,Baylor,Western Athletic,Southwest,28,31,0,regular,regular,0,
54025,1986,2,1986-09-06,regular,Alabama,Vanderbilt,SEC,SEC,42,10,0,regular,regular,0,
54062,1986,2,1986-09-06,regular,West Virginia,Northern Illinois,FBS Independents,FBS Independents,47,14,0,regular,regular,0,
54042,1986,2,1986-09-06,regular,Syracuse,Mississippi State,FBS Independents,SEC,17,24,0,regular,regular,0,
54031,1986,2,1986-09-06,regular,Virginia Tech,Cincinnati,FBS Independents,FBS Independents,20,24,0,regular,regular,0,
54043,1986,2,1986-09-06,regular,Nebraska,Florida State,Big 8,FBS Independents,34,17,0,regular,regular,0,
