season_year,team,conference,garbage_time_excluded,off_plays,off_ppa,off_success_rate,off_explosiveness,off_pts_per_opp,off_line_yards,off_stuff_rate,off_havoc,def_plays,def_ppa,def_success_rate,def_explosiveness,def_pts_per_opp,def_line_yards,def_stuff_rate,def_havoc
2002,Air Force,Mountain West,1,75,-0.1055871844993096,0.26666666666666666,1.3494877726616668,0,3.023076923076923,0.17307692307692307,,61,-0.06321331349632779,0.4426229508196721,0.6412219562816609,0,2.6363636363636362,0.21212121212121213,
2002,Arizona State,Pac-10,1,82,-0.1832023964298416,0.2926829268292683,1.1842345407781105,0,1.0227272727272727,0.4090909090909091,,76,0.09964071235931309,0.34210526315789475,1.1370683560552222,0,2.607142857142857,0.21428571428571427,
2002,Arkansas,SEC,1,70,-0.1421072833948522,0.32857142857142857,1.1195504890659222,0,1.7666666666666666,0.3333333333333333,,82,-0.06403568234126109,0.2804878048780488,1.2037709217360095,0,2.558139534883721,0.23255813953488372,
2002,Auburn,SEC,1,70,-0.1428473407447641,0.38571428571428573,0.6392233323915212,0,3.126086956521739,0.1956521739130435,,71,-0.04671367182189886,0.28169014084507044,1.1000036000741973,0,2.2897435897435896,0.3333333333333333,
2002,Boise State,Western Athletic,1,70,-0.08692876332810003,0.42857142857142855,0.6864955866831898,0,2.1594594594594594,0.24324324324324326,,86,-0.16462442611739814,0.26744186046511625,0.9893528794937961,0,1.9595238095238094,0.30952380952380953,
2002,Boston College,Big East,1,57,0.09004859351276058,0.43859649122807015,0.9256137171369986,0,3.1346153846153846,0.15384615384615385,,45,0.09388218059010298,0.4,1.2136171319738642,0,2.988888888888889,0.2777777777777778,
2002,Clemson,ACC,1,42,-0.4267477628320114,0.2857142857142857,0.44610139811942984,0,1.10625,0.4375,,50,0.10445535748562176,0.54,0.8353811059881424,0,2.126315789473684,0.3157894736842105,
2002,Colorado,Big 12,1,62,-0.15743405325511148,0.25806451612903225,0.8316805793789602,-0.7777777777777778,2.0022727272727274,0.38636363636363635,,75,-0.23387599225875544,0.4,0.7650691822250872,0,3.0714285714285716,0.22448979591836735,
2002,Colorado State,Mountain West,1,68,-0.4949965245781634,0.16176470588235295,1.071802999512213,0,0.6428571428571429,0.5142857142857142,,79,-0.026241621716362188,0.34177215189873417,0.7726378042328935,0,2.7941176470588234,0.2549019607843137,
2002,Duke,ACC,1,40,-0.27449456865199023,0.1,0.7585711780817416,0,1.5588235294117647,0.23529411764705882,,65,-0.1701843349746425,0.3076923076923077,1.4298641084817043,0,2.7153846153846155,0.3076923076923077,
2002,Florida,SEC,1,87,0.036685575110823994,0.41379310344827586,1.0800018358637191,0,3.3710526315789475,0.2894736842105263,,71,0.020838107456962577,0.29577464788732394,1.3343864761444502,0,1.9625,0.28125,
2002,Florida State,ACC,1,68,-0.303183418945116,0.3088235294117647,0.9507492752341351,0,2.7594594594594595,0.2702702702702703,,54,0.03902183259726337,0.3148148148148148,1.1539244938387982,-0.6363636363636364,2.787878787878788,0.30303030303030304,
2002,Fresno State,Western Athletic,1,90,-0.015070396740916758,0.3111111111111111,1.3417763562878164,0,2.2528301886792454,0.33962264150943394,,59,-0.5238801519356944,0.2711864406779661,1.2247154503030553,0,2.5064516129032257,0.3548387096774194,
2002,Georgia,SEC,1,54,0.03902183259726337,0.3148148148148148,1.1539244938387982,-0.6363636363636364,2.787878787878788,0.30303030303030304,,68,-0.303183418945116,0.3088235294117647,0.9507492752341351,0,2.7594594594594595,0.2702702702702703,
2002,Georgia Tech,ACC,1,59,-0.5238801519356944,0.2711864406779661,1.2247154503030553,0,2.5064516129032257,0.3548387096774194,,90,-0.015070396740916758,0.3111111111111111,1.3417763562878164,0,2.2528301886792454,0.33962264150943394,
2002,Hawai'i,Western Athletic,1,73,-0.07382800983024422,0.3972602739726027,1.0763986510228039,0,3.1,0.35714285714285715,,84,-0.06446333012743667,0.30952380952380953,1.0912900101323708,0,2.2930232558139534,0.20930232558139536,
2002,Iowa,Big Ten,1,195,0.013198725617187395,0.37948717948717947,1.0348677284268604,0,3.06,0.21818181818181817,,222,-0.0025014744716605032,0.4099099099099099,0.9623741277651716,-0.19444444444444445,1.9733333333333334,0.24444444444444444,
2002,Iowa State,Big 12,1,86,-0.16462442611739814,0.26744186046511625,0.9893528794937961,0,1.9595238095238094,0.30952380952380953,,70,-0.08692876332810003,0.42857142857142855,0.6864955866831898,0,2.1594594594594594,0.24324324324324326,
2002,Kansas State,Big 12,1,76,0.09964071235931309,0.34210526315789475,1.1370683560552222,0,2.607142857142857,0.21428571428571427,,82,-0.1832023964298416,0.2926829268292683,1.1842345407781105,0,1.0227272727272727,0.4090909090909091,
2002,Louisville,Conference USA,1,65,-0.1701843349746425,0.3076923076923077,1.4298641084817043,0,2.7153846153846155,0.3076923076923077,,40,-0.27449456865199023,0.1,0.7585711780817416,0,1.5588235294117647,0.23529411764705882,
2002,LSU,SEC,1,96,-0.19843923113696812,0.3229166666666667,0.8380971962337715,0,1.4183673469387754,0.24489795918367346,,59,-0.10678749256279335,0.3220338983050847,1.1019109473454405,-0.5833333333333334,2.816,0.24,
