team_id,season_year,game_coe_total,bonus_total,season_coe2,games_counted,formula_version
6,1993,10.684676,0.0,10.684676,11,coe2_bonus_v1
14,1993,10.663277,0.0,10.663277,10,coe2_bonus_v1
4,1993,10.661937,0.0,10.661937,10,coe2_bonus_v1
135,1993,10.393549,0.0,10.393549,10,coe2_bonus_v1
77,1993,10.023116,0.0,10.023116,10,coe2_bonus_v1
134,1993,9.891544,0.0,9.891544,11,coe2_bonus_v1
95,1993,9.887088,0.0,9.887088,11,coe2_bonus_v1
85,1993,9.721169,0.0,9.721169,10,coe2_bonus_v1
88,1993,9.680078,0.0,9.680078,11,coe2_bonus_v1
54,1993,9.657253,0.0,9.657253,11,coe2_bonus_v1
32,1993,8.989331,0.0,8.989331,11,coe2_bonus_v1
109,1993,8.612318,0.0,8.612318,8,coe2_bonus_v1
42,1993,8.550483,0.0,8.550483,11,coe2_bonus_v1
2,1993,7.852249,0.0,7.852249,9,coe2_bonus_v1
104,1993,7.820002,0.0,7.820002,10,coe2_bonus_v1
80,1993,7.343384,0.0,7.343384,10,coe2_bonus_v1
48,1993,6.799538,0.0,6.799538,11,coe2_bonus_v1
110,1993,6.7712,0.0,6.7712,9,coe2_bonus_v1
75,1993,6.422479,0.0,6.422479,11,coe2_bonus_v1
90,1993,6.216406,0.0,6.216406,11,coe2_bonus_v1
9,1993,6.008141,0.0,6.008141,10,coe2_bonus_v1
33,1993,5.963888,0.0,5.963888,10,coe2_bonus_v1
86,1993,5.863707,0.0,5.863707,9,coe2_bonus_v1
57,1993,5.33507,0.0,5.33507,8,coe2_bonus_v1
25,1993,5.263098,0.0,5.263098,10,coe2_bonus_v1
47,1993,5.063332,0.0,5.063332,10,coe2_bonus_v1
40,1993,4.329616,0.0,4.329616,11,coe2_bonus_v1
68,1993,3.845758,0.0,3.845758,10,coe2_bonus_v1
94,1993,3.591896,0.0,3.591896,10,coe2_bonus_v1
100,1993,3.048347,0.0,3.048347,10,coe2_bonus_v1
108,1993,2.946098,0.0,2.946098,11,coe2_bonus_v1
73,1993,2.86915,0.0,2.86915,11,coe2_bonus_v1
28,1993,2.766103,0.0,2.766103,12,coe2_bonus_v1
114,1993,0.0,0.0,0.0,11,coe2_bonus_v1
31,1994,29.047121,0.0,29.047121,12,coe2_bonus_v1
87,1994,28.473146,0.0,28.473146,12,coe2_bonus_v1
121,1994,26.629018,0.0,26.629018,12,coe2_bonus_v1
23,1994,26.285314,0.0,26.285314,12,coe2_bonus_v1
18,1994,25.14248,0.0,25.14248,12,coe2_bonus_v1
19,1994,24.665921,0.0,24.665921,11,coe2_bonus_v1
22,1994,24.524849,0.0,24.524849,11,coe2_bonus_v1
3,1994,24.510145,0.0,24.510145,12,coe2_bonus_v1
84,1994,24.302529,0.0,24.302529,12,coe2_bonus_v1
125,1994,24.155308,0.0,24.155308,13,coe2_bonus_v1
126,1994,23.828234,0.0,23.828234,12,coe2_bonus_v1
2,1994,23.705048,0.0,23.705048,12,coe2_bonus_v1
25,1994,23.436357,0.0,23.436357,12,coe2_bonus_v1
36,1994,23.126223,0.0,23.126223,11,coe2_bonus_v1
71,1994,23.021743,0.0,23.021743,13,coe2_bonus_v1
7,1994,22.928573,0.0,22.928573,12,coe2_bonus_v1
127,1994,22.575178,0.0,22.575178,11,coe2_bonus_v1
134,1994,22.514406,0.0,22.514406,12,coe2_bonus_v1
93,1994,22.510426,0.0,22.510426,11,coe2_bonus_v1
30,1994,22.363115,0.0,22.363115,12,coe2_bonus_v1
95,1994,21.979875,0.0,21.979875,12,coe2_bonus_v1
35,1994,21.724141,0.0,21.724141,12,coe2_bonus_v1
14,1994,21.50329,0.0,21.50329,11,coe2_bonus_v1
128,1994,21.407781,0.0,21.407781,12,coe2_bonus_v1
83,1994,21.374519,0.0,21.374519,11,coe2_bonus_v1
91,1994,21.329687,0.0,21.329687,11,coe2_bonus_v1
38,1994,20.631952,0.0,20.631952,12,coe2_bonus_v1
69,1994,20.48498,0.0,20.48498,12,coe2_bonus_v1
130,1994,20.204792,0.0,20.204792,12,coe2_bonus_v1
96,1994,19.6885,0.0,19.6885,12,coe2_bonus_v1
76,1994,19.648959,0.0,19.648959,12,coe2_bonus_v1
92,1994,19.507088,0.0,19.507088,12,coe2_bonus_v1
106,1994,19.108628,0.0,19.108628,12,coe2_bonus_v1
15,1994,18.835397,0.0,18.835397,12,coe2_bonus_v1
89,1994,18.831054,0.0,18.831054,13,coe2_bonus_v1
74,1994,18.705098,0.0,18.705098,12,coe2_bonus_v1
37,1994,18.288787,0.0,18.288787,12,coe2_bonus_v1
100,1994,18.042863,0.0,18.042863,11,coe2_bonus_v1
1,1994,17.96807,0.0,17.96807,11,coe2_bonus_v1
122,1994,17.867207,0.0,17.867207,9,coe2_bonus_v1
105,1994,17.654727,0.0,17.654727,11,coe2_bonus_v1
50,1994,16.215013,0.0,16.215013,11,coe2_bonus_v1
49,1994,16.145238,0.0,16.145238,10,coe2_bonus_v1
72,1994,16.135899,0.0,16.135899,11,coe2_bonus_v1
39,1994,15.787299,0.0,15.787299,12,coe2_bonus_v1
56,1994,15.726128,0.0,15.726128,11,coe2_bonus_v1
52,1994,15.541734,0.0,15.541734,12,coe2_bonus_v1
26,1994,15.252395,0.0,15.252395,12,coe2_bonus_v1
13,1994,15.188356,0.0,15.188356,7,coe2_bonus_v1
41,1994,14.878304,0.0,14.878304,11,coe2_bonus_v1
104,1994,14.856588,0.0,14.856588,11,coe2_bonus_v1
78,1994,14.855277,0.0,14.855277,11,coe2_bonus_v1
8,1994,14.782512,0.0,14.782512,11,coe2_bonus_v1
68,1994,14.647179,0.0,14.647179,10,coe2_bonus_v1
116,1994,14.534814,0.0,14.534814,11,coe2_bonus_v1
85,1994,14.534676,0.0,14.534676,11,coe2_bonus_v1
131,1994,14.513259,0.0,14.513259,11,coe2_bonus_v1
10,1994,14.449273,0.0,14.449273,13,coe2_bonus_v1
123,1994,14.356892,0.0,14.356892,10,coe2_bonus_v1
81,1994,14.29593,0.0,14.29593,11,coe2_bonus_v1
73,1994,14.226455,0.0,14.226455,11,coe2_bonus_v1
82,1994,14.225891,0.0,14.225891,10,coe2_bonus_v1
70,1994,14.091064,0.0,14.091064,11,coe2_bonus_v1
79,1994,13.781246,0.0,13.781246,12,coe2_bonus_v1
24,1994,13.732251,0.0,13.732251,11,coe2_bonus_v1
29,1994,13.444273,0.0,13.444273,10,coe2_bonus_v1
80,1994,12.505306,0.0,12.505306,9,coe2_bonus_v1
11,1994,11.696478,0.0,11.696478,11,coe2_bonus_v1
133,1994,11.675335,0.0,11.675335,11,coe2_bonus_v1
75,1994,11.604947,0.0,11.604947,11,coe2_bonus_v1
90,1994,11.589597,0.0,11.589597,11,coe2_bonus_v1
5,1994,10.894179,0.0,10.894179,11,coe2_bonus_v1
129,1994,10.794621,0.0,10.794621,10,coe2_bonus_v1
53,1994,10.367753,0.0,10.367753,11,coe2_bonus_v1
4,1994,10.07483,0.0,10.07483,10,coe2_bonus_v1
54,1994,9.793638,0.0,9.793638,12,coe2_bonus_v1
6,1994,9.328004,0.0,9.328004,11,coe2_bonus_v1
27,1994,8.908069,0.0,8.908069,10,coe2_bonus_v1
16,1994,8.813743,0.0,8.813743,11,coe2_bonus_v1
28,1994,8.72386,0.0,8.72386,10,coe2_bonus_v1
86,1994,8.721233,0.0,8.721233,9,coe2_bonus_v1
135,1994,8.430148,0.0,8.430148,10,coe2_bonus_v1
88,1994,8.263457,0.0,8.263457,11,coe2_bonus_v1
20,1994,8.23786,0.0,8.23786,9,coe2_bonus_v1
12,1994,7.765144,0.0,7.765144,11,coe2_bonus_v1
77,1994,6.998235,0.0,6.998235,10,coe2_bonus_v1
33,1994,6.824261,0.0,6.824261,10,coe2_bonus_v1
108,1994,6.818141,0.0,6.818141,11,coe2_bonus_v1
110,1994,6.758717,0.0,6.758717,10,coe2_bonus_v1
109,1994,6.680802,0.0,6.680802,8,coe2_bonus_v1
9,1994,6.520778,0.0,6.520778,10,coe2_bonus_v1
34,1994,6.318937,0.0,6.318937,10,coe2_bonus_v1
94,1994,6.143543,0.0,6.143543,10,coe2_bonus_v1
114,1994,6.105398,0.0,6.105398,10,coe2_bonus_v1
47,1994,6.062436,0.0,6.062436,10,coe2_bonus_v1
42,1994,4.987584,0.0,4.987584,11,coe2_bonus_v1
48,1994,3.64767,0.0,3.64767,11,coe2_bonus_v1
55,1994,3.45124,0.0,3.45124,10,coe2_bonus_v1
40,1994,3.431007,0.0,3.431007,11,coe2_bonus_v1
132,1994,3.240435,0.0,3.240435,10,coe2_bonus_v1
113,1994,2.833015,0.0,2.833015,10,coe2_bonus_v1
32,1994,0.995923,0.0,0.995923,10,coe2_bonus_v1
57,1994,0.0,0.0,0.0,9,coe2_bonus_v1
115,1994,0.0,0.0,0.0,11,coe2_bonus_v1
124,1994,0.0,0.0,0.0,10,coe2_bonus_v1
75,1995,30.744906,0.0,30.744906,12,coe2_bonus_v1
92,1995,28.245461,0.0,28.245461,12,coe2_bonus_v1
125,1995,27.618175,0.0,27.618175,13,coe2_bonus_v1
80,1995,27.514346,0.0,27.514346,11,coe2_bonus_v1
71,1995,27.097461,0.0,27.097461,13,coe2_bonus_v1
130,1995,26.762643,0.0,26.762643,12,coe2_bonus_v1
35,1995,26.443464,0.0,26.443464,13,coe2_bonus_v1
31,1995,25.444164,0.0,25.444164,11,coe2_bonus_v1
100,1995,24.922957,0.0,24.922957,12,coe2_bonus_v1
22,1995,24.160204,0.0,24.160204,12,coe2_bonus_v1
30,1995,23.866851,0.0,23.866851,12,coe2_bonus_v1
29,1995,23.691552,0.0,23.691552,11,coe2_bonus_v1
53,1995,23.473706,0.0,23.473706,13,coe2_bonus_v1
105,1995,23.227904,0.0,23.227904,12,coe2_bonus_v1
39,1995,23.127008,0.0,23.127008,12,coe2_bonus_v1
116,1995,22.895076,0.0,22.895076,11,coe2_bonus_v1
69,1995,22.75456,0.0,22.75456,13,coe2_bonus_v1
7,1995,22.624763,0.0,22.624763,12,coe2_bonus_v1
11,1995,22.6083,0.0,22.6083,12,coe2_bonus_v1
79,1995,22.449353,0.0,22.449353,12,coe2_bonus_v1
3,1995,22.084641,0.0,22.084641,11,coe2_bonus_v1
87,1995,21.504704,0.0,21.504704,12,coe2_bonus_v1
25,1995,20.942227,0.0,20.942227,13,coe2_bonus_v1
91,1995,20.88322,0.0,20.88322,12,coe2_bonus_v1
6,1995,20.786218,0.0,20.786218,12,coe2_bonus_v1
126,1995,20.389369,0.0,20.389369,11,coe2_bonus_v1
1,1995,20.045894,0.0,20.045894,12,coe2_bonus_v1
8,1995,19.818023,0.0,19.818023,12,coe2_bonus_v1
78,1995,19.71454,0.0,19.71454,11,coe2_bonus_v1
129,1995,19.376075,0.0,19.376075,11,coe2_bonus_v1
96,1995,19.213439,0.0,19.213439,12,coe2_bonus_v1
23,1995,19.09188,0.0,19.09188,11,coe2_bonus_v1
36,1995,18.976939,0.0,18.976939,11,coe2_bonus_v1
37,1995,18.925642,0.0,18.925642,11,coe2_bonus_v1
19,1995,18.693245,0.0,18.693245,11,coe2_bonus_v1
55,1995,18.643707,0.0,18.643707,11,coe2_bonus_v1
70,1995,18.269337,0.0,18.269337,12,coe2_bonus_v1
133,1995,18.23067,0.0,18.23067,11,coe2_bonus_v1
18,1995,18.222458,0.0,18.222458,11,coe2_bonus_v1
16,1995,18.010912,0.0,18.010912,11,coe2_bonus_v1
90,1995,17.583222,0.0,17.583222,11,coe2_bonus_v1
122,1995,17.395902,0.0,17.395902,11,coe2_bonus_v1
13,1995,17.325907,0.0,17.325907,10,coe2_bonus_v1
81,1995,16.904345,0.0,16.904345,10,coe2_bonus_v1
24,1995,16.750096,0.0,16.750096,11,coe2_bonus_v1
127,1995,16.56316,0.0,16.56316,10,coe2_bonus_v1
123,1995,16.18305,0.0,16.18305,12,coe2_bonus_v1
82,1995,16.086169,0.0,16.086169,10,coe2_bonus_v1
68,1995,16.070121,0.0,16.070121,11,coe2_bonus_v1
85,1995,15.930868,0.0,15.930868,11,coe2_bonus_v1
121,1995,15.92738,0.0,15.92738,10,coe2_bonus_v1
56,1995,15.452596,0.0,15.452596,10,coe2_bonus_v1
124,1995,15.027115,0.0,15.027115,10,coe2_bonus_v1
47,1995,14.806729,0.0,14.806729,10,coe2_bonus_v1
38,1995,14.647249,0.0,14.647249,11,coe2_bonus_v1
74,1995,14.557036,0.0,14.557036,11,coe2_bonus_v1
73,1995,14.026538,0.0,14.026538,11,coe2_bonus_v1
135,1995,13.944032,0.0,13.944032,10,coe2_bonus_v1
132,1995,13.766457,0.0,13.766457,11,coe2_bonus_v1
15,1995,13.65619,0.0,13.65619,10,coe2_bonus_v1
76,1995,13.591279,0.0,13.591279,11,coe2_bonus_v1
89,1995,12.885147,0.0,12.885147,11,coe2_bonus_v1
83,1995,12.454381,0.0,12.454381,11,coe2_bonus_v1
128,1995,11.973535,0.0,11.973535,11,coe2_bonus_v1
52,1995,11.203858,0.0,11.203858,10,coe2_bonus_v1
104,1995,11.136201,0.0,11.136201,11,coe2_bonus_v1
106,1995,10.877939,0.0,10.877939,12,coe2_bonus_v1
10,1995,10.856575,0.0,10.856575,11,coe2_bonus_v1
49,1995,10.415046,0.0,10.415046,9,coe2_bonus_v1
33,1995,10.233666,0.0,10.233666,11,coe2_bonus_v1
57,1995,9.978058,0.0,9.978058,8,coe2_bonus_v1
110,1995,9.497932,0.0,9.497932,9,coe2_bonus_v1
34,1995,9.24441,0.0,9.24441,10,coe2_bonus_v1
27,1995,9.123563,0.0,9.123563,10,coe2_bonus_v1
26,1995,8.994446,0.0,8.994446,10,coe2_bonus_v1
9,1995,8.979905,0.0,8.979905,10,coe2_bonus_v1
20,1995,8.738418,0.0,8.738418,9,coe2_bonus_v1
86,1995,8.696073,0.0,8.696073,11,coe2_bonus_v1
12,1995,8.644275,0.0,8.644275,11,coe2_bonus_v1
5,1995,8.562866,0.0,8.562866,11,coe2_bonus_v1
134,1995,8.518887,0.0,8.518887,11,coe2_bonus_v1
50,1995,8.472092,0.0,8.472092,11,coe2_bonus_v1
32,1995,8.430065,0.0,8.430065,11,coe2_bonus_v1
77,1995,8.177814,0.0,8.177814,11,coe2_bonus_v1
109,1995,7.965696,0.0,7.965696,8,coe2_bonus_v1
95,1995,7.857239,0.0,7.857239,11,coe2_bonus_v1
48,1995,6.948264,0.0,6.948264,11,coe2_bonus_v1
40,1995,6.473988,0.0,6.473988,11,coe2_bonus_v1
113,1995,6.368807,0.0,6.368807,10,coe2_bonus_v1
41,1995,6.083068,0.0,6.083068,11,coe2_bonus_v1
88,1995,6.079369,0.0,6.079369,11,coe2_bonus_v1
131,1995,5.733462,0.0,5.733462,11,coe2_bonus_v1
54,1995,5.627606,0.0,5.627606,10,coe2_bonus_v1
93,1995,5.618737,0.0,5.618737,10,coe2_bonus_v1
72,1995,5.603826,0.0,5.603826,11,coe2_bonus_v1
2,1995,5.543435,0.0,5.543435,10,coe2_bonus_v1
84,1995,5.392088,0.0,5.392088,9,coe2_bonus_v1
115,1995,4.67348,0.0,4.67348,10,coe2_bonus_v1
58,1995,3.673355,0.0,3.673355,7,coe2_bonus_v1
28,1995,3.574228,0.0,3.574228,11,coe2_bonus_v1
94,1995,3.390402,0.0,3.390402,10,coe2_bonus_v1
108,1995,3.389088,0.0,3.389088,11,coe2_bonus_v1
42,1995,3.316746,0.0,3.316746,11,coe2_bonus_v1
14,1995,2.41025,0.0,2.41025,10,coe2_bonus_v1
114,1995,0.739439,0.0,0.739439,10,coe2_bonus_v1
4,1995,0.0,0.0,0.0,8,coe2_bonus_v1
18,1996,35.008449,0.0,35.008449,15,coe2_bonus_v1
71,1996,26.580975,0.0,26.580975,12,coe2_bonus_v1
87,1996,26.423278,0.0,26.423278,13,coe2_bonus_v1
16,1996,26.371839,0.0,26.371839,11,coe2_bonus_v1
125,1996,25.914922,0.0,25.914922,12,coe2_bonus_v1
126,1996,25.463763,0.0,25.463763,12,coe2_bonus_v1
31,1996,25.421679,0.0,25.421679,13,coe2_bonus_v1
78,1996,25.121866,0.0,25.121866,12,coe2_bonus_v1
96,1996,24.62249,0.0,24.62249,12,coe2_bonus_v1
22,1996,24.420502,0.0,24.420502,12,coe2_bonus_v1
133,1996,24.352548,0.0,24.352548,12,coe2_bonus_v1
121,1996,24.037844,0.0,24.037844,13,coe2_bonus_v1
92,1996,23.924286,0.0,23.924286,12,coe2_bonus_v1
130,1996,23.370816,0.0,23.370816,12,coe2_bonus_v1
110,1996,23.338938,0.0,23.338938,11,coe2_bonus_v1
75,1996,23.093379,0.0,23.093379,12,coe2_bonus_v1
1,1996,22.967711,0.0,22.967711,12,coe2_bonus_v1
24,1996,22.705413,0.0,22.705413,11,coe2_bonus_v1
105,1996,22.325719,0.0,22.325719,12,coe2_bonus_v1
35,1996,22.022459,0.0,22.022459,13,coe2_bonus_v1
68,1996,21.712586,0.0,21.712586,11,coe2_bonus_v1
109,1996,21.403213,0.0,21.403213,10,coe2_bonus_v1
6,1996,21.25286,0.0,21.25286,12,coe2_bonus_v1
69,1996,20.822751,0.0,20.822751,12,coe2_bonus_v1
127,1996,20.745524,0.0,20.745524,11,coe2_bonus_v1
89,1996,20.50346,0.0,20.50346,12,coe2_bonus_v1
76,1996,20.45158,0.0,20.45158,13,coe2_bonus_v1
19,1996,20.147726,0.0,20.147726,12,coe2_bonus_v1
41,1996,19.994173,0.0,19.994173,11,coe2_bonus_v1
30,1996,19.660094,0.0,19.660094,11,coe2_bonus_v1
40,1996,19.232444,0.0,19.232444,11,coe2_bonus_v1
79,1996,18.833793,0.0,18.833793,11,coe2_bonus_v1
39,1996,18.490939,0.0,18.490939,12,coe2_bonus_v1
11,1996,18.377948,0.0,18.377948,10,coe2_bonus_v1
81,1996,18.30758,0.0,18.30758,11,coe2_bonus_v1
115,1996,17.985493,0.0,17.985493,12,coe2_bonus_v1
13,1996,17.751336,0.0,17.751336,9,coe2_bonus_v1
91,1996,17.339048,0.0,17.339048,12,coe2_bonus_v1
5,1996,17.305346,0.0,17.305346,12,coe2_bonus_v1
122,1996,16.928504,0.0,16.928504,11,coe2_bonus_v1
129,1996,16.622743,0.0,16.622743,11,coe2_bonus_v1
80,1996,16.243973,0.0,16.243973,10,coe2_bonus_v1
116,1996,16.064542,0.0,16.064542,11,coe2_bonus_v1
3,1996,16.030288,0.0,16.030288,11,coe2_bonus_v1
7,1996,15.989959,0.0,15.989959,12,coe2_bonus_v1
134,1996,15.97522,0.0,15.97522,11,coe2_bonus_v1
54,1996,15.937771,0.0,15.937771,11,coe2_bonus_v1
42,1996,15.915037,0.0,15.915037,11,coe2_bonus_v1
70,1996,15.837128,0.0,15.837128,12,coe2_bonus_v1
23,1996,15.795254,0.0,15.795254,11,coe2_bonus_v1
25,1996,15.743129,0.0,15.743129,11,coe2_bonus_v1
100,1996,15.708971,0.0,15.708971,9,coe2_bonus_v1
123,1996,14.898236,0.0,14.898236,11,coe2_bonus_v1
55,1996,14.73189,0.0,14.73189,10,coe2_bonus_v1
36,1996,14.639497,0.0,14.639497,12,coe2_bonus_v1
128,1996,14.619885,0.0,14.619885,10,coe2_bonus_v1
8,1996,14.143285,0.0,14.143285,11,coe2_bonus_v1
2,1996,14.041934,0.0,14.041934,11,coe2_bonus_v1
49,1996,14.003661,0.0,14.003661,10,coe2_bonus_v1
56,1996,13.323173,0.0,13.323173,11,coe2_bonus_v1
113,1996,13.265976,0.0,13.265976,11,coe2_bonus_v1
106,1996,13.247306,0.0,13.247306,12,coe2_bonus_v1
34,1996,13.237875,0.0,13.237875,11,coe2_bonus_v1
50,1996,13.153528,0.0,13.153528,11,coe2_bonus_v1
15,1996,13.01159,0.0,13.01159,11,coe2_bonus_v1
47,1996,12.783095,0.0,12.783095,9,coe2_bonus_v1
132,1996,12.518617,0.0,12.518617,11,coe2_bonus_v1
77,1996,12.071951,0.0,12.071951,11,coe2_bonus_v1
26,1996,11.556031,0.0,11.556031,9,coe2_bonus_v1
88,1996,11.485868,0.0,11.485868,11,coe2_bonus_v1
33,1996,11.362592,0.0,11.362592,10,coe2_bonus_v1
83,1996,11.312219,0.0,11.312219,10,coe2_bonus_v1
124,1996,11.263164,0.0,11.263164,10,coe2_bonus_v1
53,1996,11.166878,0.0,11.166878,11,coe2_bonus_v1
38,1996,11.107766,0.0,11.107766,11,coe2_bonus_v1
90,1996,10.941163,0.0,10.941163,10,coe2_bonus_v1
37,1996,10.515648,0.0,10.515648,11,coe2_bonus_v1
84,1996,10.23096,0.0,10.23096,10,coe2_bonus_v1
72,1996,10.194824,0.0,10.194824,11,coe2_bonus_v1
52,1996,10.13209,0.0,10.13209,11,coe2_bonus_v1
29,1996,9.664582,0.0,9.664582,11,coe2_bonus_v1
73,1996,9.376343,0.0,9.376343,11,coe2_bonus_v1
9,1996,8.886337,0.0,8.886337,12,coe2_bonus_v1
85,1996,8.807286,0.0,8.807286,11,coe2_bonus_v1
135,1996,8.619028,0.0,8.619028,9,coe2_bonus_v1
20,1996,8.607511,0.0,8.607511,8,coe2_bonus_v1
93,1996,8.246138,0.0,8.246138,11,coe2_bonus_v1
10,1996,7.612463,0.0,7.612463,10,coe2_bonus_v1
48,1996,7.025586,0.0,7.025586,11,coe2_bonus_v1
94,1996,6.707425,0.0,6.707425,10,coe2_bonus_v1
28,1996,6.030771,0.0,6.030771,11,coe2_bonus_v1
82,1996,5.917207,0.0,5.917207,10,coe2_bonus_v1
4,1996,5.733085,0.0,5.733085,10,coe2_bonus_v1
43,1996,5.712443,0.0,5.712443,8,coe2_bonus_v1
74,1996,4.956683,0.0,4.956683,11,coe2_bonus_v1
14,1996,3.839802,0.0,3.839802,12,coe2_bonus_v1
57,1996,3.493395,0.0,3.493395,7,coe2_bonus_v1
108,1996,3.481668,0.0,3.481668,11,coe2_bonus_v1
86,1996,3.2878,0.0,3.2878,10,coe2_bonus_v1
114,1996,3.240855,0.0,3.240855,10,coe2_bonus_v1
32,1996,3.132341,0.0,3.132341,10,coe2_bonus_v1
131,1996,2.875178,0.0,2.875178,10,coe2_bonus_v1
104,1996,2.731043,0.0,2.731043,10,coe2_bonus_v1
12,1996,2.596586,0.0,2.596586,11,coe2_bonus_v1
27,1996,0.0,0.0,0.0,7,coe2_bonus_v1
58,1996,0.0,0.0,0.0,6,coe2_bonus_v1
95,1996,0.0,0.0,0.0,11,coe2_bonus_v1
69,1997,30.139937,0.0,30.139937,12,coe2_bonus_v1
31,1997,29.542015,0.0,29.542015,13,coe2_bonus_v1
23,1997,27.956595,0.0,27.956595,13,coe2_bonus_v1
2,1997,27.666222,0.0,27.666222,12,coe2_bonus_v1
123,1997,27.099387,0.0,27.099387,12,coe2_bonus_v1
122,1997,26.93653,0.0,26.93653,13,coe2_bonus_v1
30,1997,26.789676,0.0,26.789676,12,coe2_bonus_v1
8,1997,26.41656,0.0,26.41656,12,coe2_bonus_v1
96,1997,25.885302,0.0,25.885302,12,coe2_bonus_v1
73,1997,25.806697,0.0,25.806697,12,coe2_bonus_v1
130,1997,25.74453,0.0,25.74453,13,coe2_bonus_v1
126,1997,25.616537,0.0,25.616537,12,coe2_bonus_v1
133,1997,24.519127,0.0,24.519127,12,coe2_bonus_v1
47,1997,24.378252,0.0,24.378252,11,coe2_bonus_v1
125,1997,23.715227,0.0,23.715227,12,coe2_bonus_v1
25,1997,23.568259,0.0,23.568259,12,coe2_bonus_v1
80,1997,23.391582,0.0,23.391582,11,coe2_bonus_v1
68,1997,22.80033,0.0,22.80033,12,coe2_bonus_v1
16,1997,22.656124,0.0,22.656124,12,coe2_bonus_v1
33,1997,22.645666,0.0,22.645666,12,coe2_bonus_v1
71,1997,22.118311,0.0,22.118311,13,coe2_bonus_v1
82,1997,22.098453,0.0,22.098453,11,coe2_bonus_v1
55,1997,22.059564,0.0,22.059564,12,coe2_bonus_v1
105,1997,21.830697,0.0,21.830697,13,coe2_bonus_v1
26,1997,21.76458,0.0,21.76458,12,coe2_bonus_v1
1,1997,20.943595,0.0,20.943595,12,coe2_bonus_v1
135,1997,20.915242,0.0,20.915242,11,coe2_bonus_v1
87,1997,20.472484,0.0,20.472484,12,coe2_bonus_v1
134,1997,20.253869,0.0,20.253869,11,coe2_bonus_v1
48,1997,20.231076,0.0,20.231076,11,coe2_bonus_v1
76,1997,20.102421,0.0,20.102421,13,coe2_bonus_v1
36,1997,19.955556,0.0,19.955556,12,coe2_bonus_v1
54,1997,19.900216,0.0,19.900216,12,coe2_bonus_v1
41,1997,19.758255,0.0,19.758255,11,coe2_bonus_v1
124,1997,19.742697,0.0,19.742697,12,coe2_bonus_v1
3,1997,19.570487,0.0,19.570487,12,coe2_bonus_v1
15,1997,19.436909,0.0,19.436909,12,coe2_bonus_v1
88,1997,19.208653,0.0,19.208653,12,coe2_bonus_v1
116,1997,19.176216,0.0,19.176216,10,coe2_bonus_v1
70,1997,18.72621,0.0,18.72621,12,coe2_bonus_v1
42,1997,18.357208,0.0,18.357208,11,coe2_bonus_v1
79,1997,18.340603,0.0,18.340603,13,coe2_bonus_v1
115,1997,17.910754,0.0,17.910754,9,coe2_bonus_v1
19,1997,17.516585,0.0,17.516585,11,coe2_bonus_v1
93,1997,17.362857,0.0,17.362857,11,coe2_bonus_v1
39,1997,16.650927,0.0,16.650927,11,coe2_bonus_v1
89,1997,16.315456,0.0,16.315456,11,coe2_bonus_v1
129,1997,16.211558,0.0,16.211558,11,coe2_bonus_v1
7,1997,16.197345,0.0,16.197345,11,coe2_bonus_v1
92,1997,16.131052,0.0,16.131052,12,coe2_bonus_v1
91,1997,15.79433,0.0,15.79433,10,coe2_bonus_v1
94,1997,15.736142,0.0,15.736142,11,coe2_bonus_v1
10,1997,15.705631,0.0,15.705631,11,coe2_bonus_v1
132,1997,14.707362,0.0,14.707362,11,coe2_bonus_v1
24,1997,14.617379,0.0,14.617379,12,coe2_bonus_v1
18,1997,14.579676,0.0,14.579676,11,coe2_bonus_v1
20,1997,14.333974,0.0,14.333974,11,coe2_bonus_v1
128,1997,14.082958,0.0,14.082958,11,coe2_bonus_v1
78,1997,13.737984,0.0,13.737984,11,coe2_bonus_v1
100,1997,13.576689,0.0,13.576689,11,coe2_bonus_v1
75,1997,13.499798,0.0,13.499798,12,coe2_bonus_v1
11,1997,13.39599,0.0,13.39599,12,coe2_bonus_v1
29,1997,12.99141,0.0,12.99141,11,coe2_bonus_v1
6,1997,12.886742,0.0,12.886742,11,coe2_bonus_v1
110,1997,12.860348,0.0,12.860348,9,coe2_bonus_v1
9,1997,12.842366,0.0,12.842366,11,coe2_bonus_v1
52,1997,12.713289,0.0,12.713289,12,coe2_bonus_v1
53,1997,12.660264,0.0,12.660264,11,coe2_bonus_v1
28,1997,12.60345,0.0,12.60345,11,coe2_bonus_v1
13,1997,12.175,0.0,12.175,11,coe2_bonus_v1
106,1997,12.076945,0.0,12.076945,11,coe2_bonus_v1
22,1997,12.046459,0.0,12.046459,11,coe2_bonus_v1
85,1997,11.744029,0.0,11.744029,10,coe2_bonus_v1
127,1997,11.45456,0.0,11.45456,11,coe2_bonus_v1
81,1997,11.443193,0.0,11.443193,9,coe2_bonus_v1
136,1997,11.282902,0.0,11.282902,10,coe2_bonus_v1
50,1997,10.86169,0.0,10.86169,11,coe2_bonus_v1
35,1997,10.526753,0.0,10.526753,11,coe2_bonus_v1
43,1997,10.371143,0.0,10.371143,10,coe2_bonus_v1
121,1997,9.818413,0.0,9.818413,11,coe2_bonus_v1
114,1997,9.743599,0.0,9.743599,9,coe2_bonus_v1
108,1997,9.608725,0.0,9.608725,11,coe2_bonus_v1
58,1997,9.571014,0.0,9.571014,10,coe2_bonus_v1
40,1997,9.52886,0.0,9.52886,11,coe2_bonus_v1
